waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018101847	リュウノワシントン			a02da	妹尾浩一	a01c8	国澤輝幸	431	-1
2	2	2017103163	トマティーナ			a01bb	畑中信司	a030b	西山裕貴	455	3
3	3	2018102531	トサフウジン			05496	郷間勇太	a0055	細川忠義	430	-6
4	4	2017102938	ゴーゴーリマンド			05600	塚本雄大	a02d3	目迫大輔	436	-7
5	5	2017102916	エイティーンローズ			a048b	岡遼太郎	a035f	中西達也	480	5
6	6	2017101244	イッツエルメス			a03e2	多田羅誠	a02e3	工藤真司	482	-5
6	7	2012101289	サンマルバロン			05564	木村直輝	a020e	胡本友晴	470	3
7	8	2016104985	ベンガラグンジョウ			a0256	西森将司	a0050	東原己俊	516	2
7	9	2012103966	ヴェスペルティリオ			a02f8	林謙佑	a0041	平和人	457	-4
8	10	2017103010	フィールドグリン			05506	別府真衣	a0055	細川忠義	410	-4
8	11	2014100766	フェスティヴワール			a03e1	妹尾将充	a035f	中西達也	470	1
