waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2014102200	アフターバーナー			a0041	西川敏弘	a0045	松木啓助	528	-8
2	2	2012106253	モルトベーネ			05536	永森大智	a02b0	打越勇児	478	-3
3	3	2015104876	ロビンズソング			05496	郷間勇太	a00ed	田中譲二	515	-4
4	4	2013106375	スリラーインマニラ			a02f8	林謙佑	05580	田中守	455	-4
5	5	2016106492	エイシンオーディン			a0270	岡村卓弥	a020e	胡本友晴	485	-2
6	6	2009106620	サクラレグナム			05074	赤岡修次	05580	田中守	513	-7
7	7	2014109091	アーチザスカイ			05564	木村直輝	a0045	松木啓助	514	-10
7	8	2013104702	サンキュー			a0185	宮川実	a02b0	打越勇児	511	0
8	9	2016100391	メイショウハート			a02da	妹尾浩一	a0045	松木啓助	472	-1
8	10	2013110062	エイシンビジョン			a03e1	妹尾将充	05580	田中守	469	-1
