rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		ムッシュパイロ	牡5	56.0		友森翔太	0:56.3		8	36.0	2.5	1	557	-3		宇都英樹		稲場澄	35.0
2	8	10		バジェナート	牝4	54.0		戸部尚実	0:56.3	クビ	1	36.8	3.8	2	421	-1		植松則幸		（株）ファーストビ	11.6
3	6	7		シャンパンムーン	牡6	56.0		大原浩司	0:56.4	1/2	6	36.7	56.6	10	479	4		今津勝之		山本国広	7.0
4	1	1		カゼノスバル	牡4	56.0		丹羽克輝	0:56.5	クビ	7	36.3	24.0	7	463	-1		竹下太		深井孟	4.6
5	3	3		パッションクイン	牝6	54.0		山田祥雄	0:56.5	ハナ	2	36.7	34.2	8	477	0		沖田明子		大岩和也	3.2
6	7	9		キタノフェスタ	牝4	54.0		岡部誠	0:56.7	1.0	3	37.1	9.1	5	419	0		宮本仁		後藤武久	
7	7	8		パースペクティヴ	牝5	53.0		浅野皓大	0:56.7	ハナ	5	37.0	8.0	4	396	3		今津博之		飯田学	
8	8	11		ヘヴンプレミア	牡5	54.0		木之前葵	0:56.7	アタマ	4	37.1	5.1	3	435	0		榎屋充		山本国広	
9	2	2		エイシンハンニバル	セ5	56.0		尾崎章生	0:57.1	2.0	10	36.1	73.1	11	456	8		植松則幸		（株）ファーストビ	
10	6	6		サンライズメモリー	牡4	56.0		村上弘樹	0:57.2	1/2	11	36.4	53.3	9	459	-2		竹下直人		（株）ファーストビ	
11	4	4		ウルスラ	牝5	54.0		加藤聡一	0:57.3	1/2	8	37.2	21.7	6	411	2		今津博之		（同）ランニング・ク	
