日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/09/14	雨	9	9	8	9	53.1	9	9	54.0	重	1:33.7	3.0	3-3-3-8	39.7-38.8	41.6	川崎	202145091409	C1七　八	movie.html?race_id=202145091409	05199	左海誠二	ダ	1400	450	1	0.0
2021/08/27	晴	8	10	2	2	24.2	6	6	54.0	良	0:54.9	1.2	6-6	28.1-37.2	37.4	川崎	202145082708	神威賞	movie.html?race_id=202145082708	05199	左海誠二	ダ	900	449	4	0.0
2021/07/29	晴	7	12	3	3	5.3	3	1	54.0	稍	0:54.8	-0.1	7-5	29.0-37.5	37.2	川崎	202145072907	雷光賞	movie.html?race_id=202145072907	05199	左海誠二	ダ	900	445	0	100.0
2021/07/20	晴	7	10	4	4	20.3	5	6	52.0	良	1:16.7	2.2	6-7-7	34.8-39.7	41.0	船橋	202143072007	馬い!?海苔は飯塚海	movie.html?race_id=202143072007	05606	古岡勇樹	ダ	1200	445	-1	0.0
2021/07/09	曇	1	11	5	5	4.3	3	4	54.0	不	0:55.3	0.5	5-5	28.5-38.1	37.8	川崎	202145070901	稲妻賞	movie.html?race_id=202145070901	a0257	伊藤裕人	ダ	900	446	-6	15.0
2021/06/15	晴	8	11	8	11	12.5	5	8	54.0	良	0:55.4	1.3	6-7	28.3-37.3	38.0	川崎	202145061508	駿逸賞	movie.html?race_id=202145061508	a0257	伊藤裕人	ダ	900	452	2	0.0
2021/05/26	晴	4	12	5	6	11.8	5	1	54.0	良	0:54.8	-0.3	2-2	29.3-37.6	37.3	川崎	202145052604	雷電賞	movie.html?race_id=202145052604	a0257	伊藤裕人	ダ	900	450	-1	100.0
2020/12/15		6	0	7	7				54.0							水沢	202036121506	B2	movie.html?race_id=202036121506	05552	鈴木祐	ダ	1300	計不		0.0
2020/11/29	曇	8	10	5	5	7.5	3	5	54.0	重	0:51.3	0.6	3-3	0.0-36.1	36.5	水沢	202036112908	B2	movie.html?race_id=202036112908	05552	鈴木祐	ダ	850	451	-3	2.1
2020/11/16	曇	8	8	3	3	2.2	1	5	50.0	稍	1:00.8	1.5	2-2	0.0-36.0	37.3	盛岡	202035111608	B2	movie.html?race_id=202035111608	a03fd	関本玲花	ダ	1000	454	-1	2.1
2020/11/01	晴	6	10	1	1	4.8	2	2	50.0	良	1:00.8	0.3	5-5	0.0-37.1	36.5	盛岡	202035110106	B2	movie.html?race_id=202035110106	a03fd	関本玲花	ダ	1000	455	-2	9.8
2020/10/03	曇	9	12	7	10	35.3	7	3	50.0	良	0:59.1	0.5	2-2	0.0-35.7	36.0	盛岡	202035100309	もみじ賞	movie.html?race_id=202035100309	a03fd	関本玲花	芝	1000	457	1	8.0
2020/09/22	曇	5	12	1	1	21.6	4	9	50.0	良	1:30.2	4.2	8-7	0.0-37.7	41.0	盛岡	202035092205	B2	movie.html?race_id=202035092205	a03fd	関本玲花	ダ	1400	456	-5	0.0
2020/09/07	曇	11	12	4	4	23.5	8	9	54.0	良	1:02.0	1.1	4-4	0.0-37.8	38.2	盛岡	202035090711	B2	movie.html?race_id=202035090711	05552	鈴木祐	ダ	1000	461	12	0.0
2020/05/19	雨	10	9	7	7	2.0	1	8	54.0	不	1:14.1	1.3	2-3	0.0-37.3	38.5	盛岡	202035051910	B2	movie.html?race_id=202035051910	05294	村上忍	ダ	1200	449	1	0.0
