rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	8		エイシンマシーン	牝5	54.0		吉村智洋	1:34.2		3-4-2-2	38.8	2.2	2	470	-2		諏訪貴正		上野伸介	50.0
2	8	11		モズプラチナ	牡5	56.0		笹田知宏	1:35.0	5.0	1-1-1-1	39.8	2.0	1	497	0		田村彰啓		藤田司	20.0
3	5	5		キャツクレードル	牝5	51.0		長尾翼玖	1:35.1	3/4	7-8-6-6	38.8	13.3	5	475	5		保利良次		石瀬浩三	12.5
4	7	10		チャンティック	牝4	54.0		廣瀬航	1:35.3	3/4	3-3-3-3	39.7	57.3	6	440	1		尾林幸二		河原義宏	7.5
5	1	1		ウワサノテンマ	牝4	54.0		竹村達也	1:36.0	4.0	8-7-8-8	39.6	126.3	9	454	-7		大山寿文		山本晋也	5.0
6	4	4		ラヴリンインパクト	牝4	54.0		田中学	1:36.4	2.1/2	6-6-5-4	40.5	11.4	3	411	0		諏訪貴正		金子由紀	
7	3	3		ダイアナマロン	牝5	53.0		木本直	1:36.5	1/2	5-5-7-7	40.4	12.2	4	460	2		森澤友貴		落畑健	
8	8	12		トーセンネッロ	牡4	56.0		渡瀬和幸	1:36.7	1.0	2-2-4-5	41.3	61.0	7	479	1		松平幸秀		橘勝年	
9	6	7		シルフィウム	牡7	56.0		大山真吾	1:36.7	アタマ	9-9-9-9	40.1	302.7	11	453	6		大塚信次		大黒富美子	
10	5	6		シェナコンジュニム	牝5	54.0		大柿一真	1:37.9	7.0	10-10-10-10	40.5	74.8	8	465	-2		山口浩幸		冨田藤男	
11	2	2		フェリスナタール	牡6	56.0		鴨宮祥行	1:38.1	1.0	12-11-11-10	40.7	249.1	10	520	11		小牧毅		秋元順紀	
12	7	9		セブンアクトレス	牝5	54.0		松本幸祐	1:38.4	2.0	11-12-12-12	40.6	460.2	12	459	-6		小村正也		廣藤圭祐	
