着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	7	9	---	1	1995106620	牡	5	485.0	-8.0	55	93.7	0			00863	a0161	496002	130.0	199945011001
2	8	11	---	9	1995104217	セ	5	433.0	-10.0	55	95.0	7			a0102	05393	x012c8	52.0	199945011001
3	6	6	---	8	1995104436	牡	5	474.0	0.0	55	95.9	5			a0101	a0158	578009	26.0	199945011001
4	8	10	---	11	1995103804	牡	5	414.0	-2.0	55	96.1	1			a010b	a0161	x0068a	19.5	199945011001
5	3	3	---	4	1995103972	牝	5	451.0	-13.0	53	96.3	1			a0108	a015d	683009	13.0	199945011001
6	7	8	---	2	1995104854	牡	5	479.0	-4.0	55	96.3	クビ			a0100	05579	695004	0.0	199945011001
7	1	1	---	7	1995107624	牝	5	451.0	-2.0	53	96.4	1/2			a00fd	05373	388002	0.0	199945011001
8	4	4	---	5	1995102278	牡	5	454.0	-2.0	55	96.7	1.1/2			a010e	05049	930006	0.0	199945011001
9	2	2	---	6	1995108507	牝	5	457.0	-1.0	53	97.0	1.1/2			00864	05332	x01751	0.0	199945011001
10	6	7	---	10	1995105076	牝	5	450.0	-1.0	53	97.2	1			a0106	a0151	624009	0.0	199945011001
11	5	5	---	3	1995107553	牝	5	529.0	0.0	53	99.0	9			05230	a0151	861008	0.0	199945011001
1	8	10	---	1	1995102873	牝	5	505.0	3.0	53	99.7	0			00817	05302	x002da	150.0	199945011002
2	5	5	---	2	1995108654	牝	5	452.0	0.0	53	100.9	6			a0143	a0155	091008	60.0	199945011002
3	3	3	---	4	1995103742	牡	5	504.0	5.0	52	101.1	3/4			05281	05579	695004	30.0	199945011002
4	6	6	---	3	1995104603	牝	5	430.0	1.0	53	101.4	1.1/2			a00fe	a0158	578009	22.5	199945011002
5	8	11	---	10	1995102064	牡	5	411.0	-3.0	55	101.5	1/2			a00fb	05424	x00d24	15.0	199945011002
6	6	7	---	5	1995103504	牡	5	444.0	-1.0	55	101.7	1			05272	a0168	277009	0.0	199945011002
7	2	2	---	9	1995106516	牡	5	465.0	-4.0	55	101.8	1/2			a010a	a016b	091008	0.0	199945011002
8	1	1	---	8	1995101254	牡	5	440.0	1.0	55	102.0	1			a0109	05424	x005d4	0.0	199945011002
9	7	8	---	6	1995108290	牡	5	481.0	17.0	55	102.1	クビ			a00fd	05262	x018ba	0.0	199945011002
10	7	9	---	11	1995107549	牝	5	409.0	1.0	53	102.4	1.1/2			a0100	a015c	x00bb6	0.0	199945011002
11	4	4	---	7	1995102264	牡	5	498.0	2.0	55	106.1	大			a0101	a015a	x00bb0	0.0	199945011002
1	7	7	---	1	1996107771	牡	4	493.0	-6.0	54	57.1	0			05230	05288	124002	140.0	199945011003
2	6	6	---	2	1996105561	牡	4	447.0	-3.0	54	57.7	3			00864	05332	x01cdb	56.0	199945011003
3	8	8	---	3	1996106120	牡	4	474.0	-9.0	54	57.7	クビ			a0101	05424	x00d1a	28.0	199945011003
4	3	3	---	6	1996104378	牡	4	476.0	2.0	54	58.0	1.1/2			a0149	05262	434800	21.0	199945011003
5	4	4	---	7	1996109245	牝	4	442.0	0.0	53	58.7	3			a0100	a0160	x0059b	14.0	199945011003
6	2	2	---	4	1996103047	牝	4	395.0	0.0	53	59.1	2			a00ff	a0151	873005	0.0	199945011003
7	8	9	---	8	1996103002	牝	4	445.0	0.0	53	59.2	クビ			a0106	a0158	955008	0.0	199945011003
8	5	5	---	5	1996200044	牝	4	393.0	-2.0	53	59.3	3/4			a0109	a015f	x00bcb	0.0	199945011003
9	1	1	---	9	1996105230	牡	4	489.0	0.0	54	60.2	5			a0107	05527	432009	0.0	199945011003
1	8	12	---	2	1996106462	牝	4	480.0	-2.0	53	56.5	0			a0108	a0174	373800	140.0	199945011004
