rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		ベラジオコウヘイ	牡3	55.0		下原理	1:36.8		5-5-4-4	40.5	1.3	1	498	-5		森澤友貴		林田祥来	35.0
2	6	6		スタービレ	牝5	54.0		田中学	1:37.1	1.3/4	1-1-1-1	41.1	6.8	3	456	2		北野真弘		西森鶴	9.8
3	5	5		ハンキードーリ	牝7	54.0		杉浦健太	1:37.8	4.0	2-2-2-2	41.7	4.5	2	470	5		保利幸作		（有）オールウェイ	4.9
4	3	3		ノーブレスサンデー	牡3	55.0		寺地誠一	1:38.0	1.1/4	4-4-4-3	41.7	19.0	4	455	5		松浦聡志		水田栄之助	3.5
5	8	10		カラジャス	牡9	56.0		田村直也	1:38.1	1/2	6-6-6-6	41.6	20.1	5	483	4		黒田隆男		（株）ファーストビ	2.8
6	4	4		シェナコンジュニム	牝3	54.0		大柿一真	1:38.4	1.1/2	8-8-7-8	41.8	128.4	8	467	7		山口浩幸		冨田藤男	
7	7	8		ノーザンメジャー	牝7	54.0		竹村達也	1:38.7	2.0	3-3-3-5	42.5	200.5	9	464	0		三宅直之		三宅良昭	
8	8	9		セブンアクトレス	牝3	54.0		渡瀬和幸	1:38.8	1/2	9-9-9-9	41.9	251.2	10	440	0		小村正也		廣藤圭祐	
9	2	2		デルマクラノスケ	牡7	56.0		山田雄大	1:38.9	1/2	7-7-8-7	42.3	63.5	6	457	11		黒田隆男		（株）ファーストビ	
10	7	7		ウイングラウベン	牡7	56.0		長谷部駿	1:39.0	1/2	10-10-10-10	41.8	90.0	7	487	2		山元博徳		（株）ファーストビ	
