waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016103272	スキップ	牡5	57.0	01034	酒井	00425	加用	490	4
2	2	2016105226	グラウクス	セ5	57.0	01168	富田	01028	西園	496	4
3	3	2016105622	ウインスピリタス	牡5	57.0	01182	泉谷	01173	長谷川	490	2
4	4	2017105895	イルミネーター	牡4	57.0	01133	水口	01091	羽月	490	0
5	5	2017106240	アビエルト	牡4	57.0	01174	岩田望	00427	森	492	-2
6	6	2016103717	ブラッディムーン	牝5	55.0	01154	松若	01168	上村	470	18
6	7	2018102155	マイネルジェロディ	牡3	54.0	01018	和田竜	01028	西園	454	8
7	8	2017106137	グレイトゲイナー	牡4	57.0	01180	団野	00427	森	466	6
7	9	2014110111	ズアー	牡7	57.0	01095	吉田隼	01144	池添学	504	-8
8	10	2018105163	ドナウエレン	牝3	52.0	01178	斎藤	01117	高野	472	2
8	11	2017102634	グリンデルヴァルト	牝4	55.0	01030	松田	01178	杉山佳	458	-6
