rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		ゲオグラフィア	牡8	56.0		森泰斗	0:46.7		1-1	34.7	1.3	1	554	5		藪口一麻		（有）太盛	110.0
2	6	6		シグラップリンリン	牝5	54.0		橋本直哉	0:47.3	3.0	2-2	35.3	33.8	4	442	4		平山真希		杉浦和也	38.5
3	2	2		エック	牡3	56.0		寺島憂人	0:47.4	1/2	3-3	35.3	50.5	6	446	2		水野貴史		シグラップ・マネジメ	22.0
4	7	9		シェナホープ	牡3	56.0		内田利雄	0:47.5	3/4	4-4	35.4	5.5	3	487	3		吉田正美		冨田藤男	16.5
5	8	11		サンモントレー	牝6	54.0		秋元耕成	0:48.0	2.1/2	5-6	35.8	51.2	7	453	-5		海馬澤司		（同）ＪＰＮ技研	11.0
6	8	10		キンショーウタヒメ	牝5	54.0		山林堂信	0:48.1	3/4	6-5	35.9	5.0	2	465	-6		酒井一則		伏田知義	
7	4	4		カズマデプレシャン	牡6	56.0		国分祐仁	0:48.4	1.1/2	8-7	35.7	175.3	11	499	-1		冨田敏男		冨田藤男	
8	6	7		ロゼッタハート	牝6	54.0		高橋哲也	0:48.6	1.1/2	7-8	36.2	49.4	5	453	8		牛房栄吉		小橋亮太	
9	5	5		ベニノエンゼル	牝3	54.0		保園翔也	0:48.9	1.1/2	9-9	36.2	100.7	10	441	-7		山越光		（株）紅谷	
10	7	8		ニードアフレンド	牝6	54.0		山中悠希	0:49.2	1.1/2	11-11	35.6	62.2	8	468	-4		川村守男		石井啓之	
11	1	1		モズソノママ	牡4	52.0		中島良美	0:49.8	3.0	10-10	36.7	92.8	9	521	16		川島豊		（株）ファーストビ	
