日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/06/28	晴	12	11	3	3			取	52.0	良				0.0-36.5		盛岡	202135062812	夢・希望未来へ前進	202135062812	a03fd	関本玲花	芝	1600	計不		0.0
2021/05/30	晴	6	9	5	5	6.0	3	3	52.0	良	0:51.9	0.2	6-6	0.0-36.9	36.3	水沢	202136053006	ダンデライオン賞	202136053006	a03fd	関本玲花	ダ	850	456	2	9.0
2021/05/16	曇	9	7	2	2	38.2	6	5	53.0	良	0:52.8	1.4	6-6	0.0-36.6	36.6	水沢	202136051609	B1	202136051609	05611	七夕裕次	ダ	850	454	9	2.8
2021/04/05	曇	9	9	1	1	10.2	4	5	56.0	稍	0:51.9	1.0	7-6	0.0-36.0	36.1	水沢	202136040509	スモークツリー賞	202136040509	05542	高松亮	ダ	850	445	-6	2.8
2021/03/22	曇	7	8	7	7	6.0	2	3	52.0	不	0:50.6	0.2	7-5	0.0-36.0	34.9	水沢	202136032207	B1	202136032207	a03fd	関本玲花	ダ	850	451	0	11.0
2021/03/13	小雨	10	6	3	3	3.7	3	4	56.0	良	0:52.0	0.2	4-4	0.0-36.8	36.4	水沢	202136031310	復興祈念がんばろう田	202136031310	05463	高橋悠里	ダ	850	451	-19	5.5
2021/01/10		9	0	6	6				56.0							水沢	202136011009	スプリント特別(OP)	202136011009	05577	岩本怜	ダ	1400	計不		0.0
2020/12/31	晴	9	10	4	4	113.6	10	10	56.0	不	1:50.1	4.3	1-1-5-9	0.0-41.3	45.6	水沢	202036123109	2020ファイナル特	202036123109	05577	岩本怜	ダ	1600	470	-5	0.0
2020/12/20		10	0	3	3				56.0							水沢	202036122010	スプリント特別(OP)	202036122010	05577	岩本怜	ダ	1400	計不		0.0
2020/12/06	曇	11	12	6	7	204.3	11	12	56.0	稍	1:45.8	3.6	1-1-5-7	0.0-38.9	42.5	水沢	202036120611	師走特別	202036120611	05577	岩本怜	ダ	1600	475	-3	0.0
2020/11/24	曇	12	9	8	8	33.5	7	6	56.0	稍	1:55.7	1.0	7-5-3-5	0.0-38.0	38.6	盛岡	202035112412	2020盛岡ファイナ	202035112412	05571	菅原辰徳	ダ	1800	478	-3	0.0
2020/11/08	小雨	11	11	4	4	100.1	10	8	56.0	重	1:40.2	1.4	4-4	0.0-39.5	40.6	盛岡	202035110811	霜月特別	202035110811	05571	菅原辰徳	ダ	1600	481	1	0.0
2020/10/10	曇	9	11	2	2	6.6	3	4	56.0	良	0:59.4	0.4	5-3	0.0-35.6	35.6	盛岡	202035101009	ハーベストC(OP)	202035101009	05571	菅原辰徳	芝	1000	480	12	15.0
2020/09/14	小雨	10	10	2	2	57.5	9	3	56.0	不	0:59.0	0.8	5-5	0.0-35.1	35.0	盛岡	202035091410	OROターフ特別(OP)	202035091410	05571	菅原辰徳	ダ	1000	468	8	13.6
2020/03/29	晴	11	11	4	4	49.6	8	3	56.0	稍	1:32.0	2.0	8-8-7-5	0.0-40.2	40.6	水沢	202036032911	スプリント特別(OP)	202036032911	05571	菅原辰徳	ダ	1400	460	-15	13.6
2019/12/31	曇	10	11	3	3	5.1	2	6	56.0	不	1:44.1	1.8	3-3-3-6	0.0-38.3	39.8	水沢	201936123110	2019ファイナル特	201936123110	05438	菅原俊吏	ダ	1600	475	-3	0.0
2019/12/15	晴	11	6	2	2	5.8	3	2	56.0	不	0:51.5	0.2	4-4	0.0-36.4	36.3	水沢	201936121511	スプリント特別(OP)	201936121511	05438	菅原俊吏	ダ	850	478	6	22.1
2019/10/20	晴	8	13	2	2	9.3	5	4	57.0	稍	0:58.9	0.3	3-3	0.0-35.7	35.7	盛岡	201935102008	OROターフスプリン(G)	201935102008	05438	菅原俊吏	芝	1000	472	6	30.0
2019/09/23	雨	10	9	8	8	9.5	5	3	57.0	稍	1:49.0	0.9	6-3-2-2	0.0-38.0	38.6	盛岡	201935092310	OROターフ特別(OP)	201935092310	05438	菅原俊吏	芝	1700	466	12	11.9
2019/08/10	晴	10	12	7	9	6.5	4	10	57.0	稍	1:40.2	3.2	3-3-5-5	0.0-37.1	39.5	盛岡	201935081010	桂樹杯(OP)	201935081010	05438	菅原俊吏	芝	1600	454	-11	0.0
2019/06/03	晴	12	9	8	8	13.3	7	4	58.0	良	2:34.1	1.2	1-1-1-3	0.0-38.5	39.7	盛岡	201935060312	かきつばた賞(OP)	201935060312	05438	菅原俊吏	芝	2400	465	1	15.0
2019/05/21	雨	11	0	4	4				56.0	不						盛岡	201935052111	OROターフ特別(OP)	201935052111	05438	菅原俊吏	芝	1700	計不		0.0
2019/04/29	晴	11	6	5	5	14.0	5	2	56.0	稍	1:55.8	1.3	2-2-2-2	0.0-38.9	40.0	水沢	201936042911	桜花特別	201936042911	05438	菅原俊吏	ダ	1800	464	-1	22.1
2019/04/14	曇	11	12	6	8	58.6	10	9	56.0	重	1:42.4	2.7	5-6-9-9	0.0-37.6	39.6	水沢	201936041411	赤松杯(G)	201936041411	05438	菅原俊吏	ダ	1600	465	-1	0.0
2019/03/30	雪	11	12	6	8	17.0	4	2	54.0	稍	1:45.3	1.3	2-2-2-2	0.0-40.4	41.6	水沢	201936033011	桃花特別	201936033011	05577	岩本怜	ダ	1600	466	1	22.1
2018/12/17	曇	10	9	3	3	22.0	6	7	57.0	不	1:41.4	1.6	6-6-2-4	0.0-37.6	38.8	水沢	201836121710	白嶺賞(G)	201836121710	05438	菅原俊吏	ダ	1600	465	-4	0.0
2018/10/20	晴	8	14	4	5	1.8	1	2	57.0	良	0:58.4	0.1	6-4	0.0-35.2	34.5	盛岡	201835102008	OROターフスプリン(G)	201835102008	05438	菅原俊吏	芝	1000	469	2	69.0
2018/10/06	曇	9	12	6	8	7.1	3	1	58.0	良	0:58.1	-0.6	4-3	0.0-35.1	34.7	盛岡	201835100609	ハーベストC(OP)	201835100609	05438	菅原俊吏	芝	1000	467	3	150.0
2018/09/23	晴	12	14	7	12	28.3	4	11	57.0	稍	1:46.6	1.9	1-1-1-1	0.0-37.9	39.8	盛岡	201835092312	岩手県知事杯OROカ(G)	201835092312	05438	菅原俊吏	芝	1700	464	0	0.0
2018/09/09	小雨	11	10	1	1	2.4	1	1	56.0	不	1:41.8	-0.2	1-1-1-1	0.0-39.7	39.7	水沢	201836090911	南部杯カウントダウン	201836090911	05438	菅原俊吏	ダ	1600	464	6	75.0
2018/08/12	晴	11	12	3	3	2.2	1	5	56.0	良	1:39.7	0.7	1-1	0.0-38.6	39.3	盛岡	201835081211	盛岡舟っこ流し特別	201835081211	05438	菅原俊吏	ダ	1600	458	2	3.7
2018/07/21	晴	9	11	7	9	1.3	1	1	56.0	良	1:38.2	-0.2	2-1	0.0-37.1	37.0	盛岡	201835072109	レインボーC	201835072109	05438	菅原俊吏	芝	1600	456	-1	65.0
2018/07/07	雨	9	10	5	6	1.3	1	1	56.0	不	1:38.1	-0.7	1-1	0.0-37.3	37.3	盛岡	201835070709	レインボーカップター	201835070709	05438	菅原俊吏	ダ	1600	457	0	45.0
2018/06/11	曇	11	7	2	2	2.8	1	1	56.0	稍	1:43.4	-0.8	1-1-1-1	0.0-41.0	41.0	水沢	201836061111	トケイソウ賞	201836061111	05438	菅原俊吏	ダ	1600	457	5	45.0
2018/05/26	晴	11	11	3	3	2.0	1	2	56.0	良	1:45.8	0.0	2-2-2-1	0.0-37.1	37.0	盛岡	201835052611	ヤマボウシ賞	201835052611	05438	菅原俊吏	芝	1700	452	-1	8.1
2018/05/14	曇	11	10	2	2	2.9	2	1	56.0	良	1:38.4	-0.1	1-1	0.0-36.8	36.7	盛岡	201835051411	ホットレッド賞	201835051411	05438	菅原俊吏	芝	1600	453	5	35.0
2018/04/28	晴	10	14	4	6	45.5	10	3	56.0	良	1:39.9	0.1	8-6	0.0-38.8	38.1	盛岡	201835042810	南関東ジョッキーズフ	201835042810	a0235	笠野雄大	ダ	1600	448	-4	6.5
2018/04/15	雨	8	8	5	5	20.8	6	2	56.0	不	1:43.2	0.6	5-5-4-7	0.0-39.7	39.3	水沢	201836041508	モチヅキザクラ賞	201836041508	05438	菅原俊吏	ダ	1600	452	3	8.1
2018/04/03	曇	9	10	4	4	23.0	6	6	56.0	良	1:47.0	0.9	8-8-2-5	0.0-41.4	42.0	水沢	201836040309	ハナミズキ賞	201836040309	05438	菅原俊吏	ダ	1600	449	4	0.0
2018/03/21	曇	12	10	7	7	37.7	9	6	56.0	良	1:47.5	0.9	4-4-4-7	0.0-41.4	42.0	水沢	201836032112	オッズパーク×イワテ	201836032112	05438	菅原俊吏	ダ	1600	445	-17	0.0
