日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/03/24	晴	2	10	4	4	3.0	1	1	54.0	重	1:33.1	-0.1	5-4-6-4	0.0-41.7	40.2	園田	202250032402	C3三	movie.html?race_id=202250032402	05390	吉村智洋	ダ	1400	446	-4	50.0
2022/03/03	晴	4	12	7	10	2.3	1	6	54.0	重	1:35.7	1.4	5-5-5-6	0.0-41.8	42.3	園田	202250030304	C3一	movie.html?race_id=202250030304	05390	吉村智洋	ダ	1400	450	5	0.0
2022/02/08	晴	5	9	7	7	1.7	1	5	54.0	良	1:42.0	1.1	7-7-8-8	0.0-38.8	39.2	姫路	202251020805	C3	movie.html?race_id=202251020805	05522	井上幹太	ダ	1500	445	-2	5.0
2022/01/19	晴	4	10	5	5	3.0	2	4	54.0	良	1:35.1	0.7	6-6-7-8	0.0-39.9	39.7	姫路	202251011904	C2三	movie.html?race_id=202251011904	05522	井上幹太	ダ	1400	447	0	9.0
2022/01/02	晴	7	10	8	10	3.3	2	9	54.0	良	1:33.4	1.6	3-4-5-9	0.0-39.6	40.6	園田	202250010207	C2二	movie.html?race_id=202250010207	05522	井上幹太	ダ	1400	447	0	0.0
2021/11/03	晴	3	12	7	9	7.7	3	2	54.0	良	1:32.0	0.4	4-4-3-3	0.0-40.6	40.1	園田	202150110303	C2二	movie.html?race_id=202150110303	05522	井上幹太	ダ	1400	447	11	24.0
2021/08/22	小雨	4	14	4	6	48.7	12	11	54.0	稍	2:02.4	0.7	7-7-8-9	35.9-36.7	36.4	小倉	202110040404	3歳未勝利	202110040404	01152	小崎綾也	芝	2000	436	0	0.0
2021/07/25	晴	7	18	8	18	79.8	13	16	54.0	良	2:02.3	2.0	2-2-2-2	35.5-35.9	37.7	新潟	202104030207	3歳未勝利	202104030207	01092	津村明秀	芝	2000	436	-6	0.0
2021/06/27	曇	3	13	7	11	27.8	6	7	54.0	良	1:55.5	1.8	7-7-4-5	37.5-38.5	39.7	阪神	202109030403	3歳未勝利	202109030403	01018	和田竜二	ダ	1800	442	0	0.0
2021/06/05	晴	4	18	1	2	26.3	8	12	54.0	稍	2:02.8	1.5	11-13-15-15	36.6-35.3	35.6	中京	202107040104	3歳未勝利	202107040104	01095	吉田隼人	芝	2000	442	-4	0.0
2021/05/15	晴	3	15	8	14	4.3	2	8	54.0	良	2:04.4	1.5	15-13-10-10	36.1-37.9	37.9	新潟	202104020303	3歳未勝利	202104020303	01095	吉田隼人	芝	2000	446	0	0.0
