	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199448020210	ダ	右	1600	晴	重		東海クィーンC4才牝	G	1994-2-2	24	名古屋	4	サラ系4才OP																																											
199448061509	ダ	右	1900	晴	良		東海ダービー4才オー	G	1994-6-15	5	名古屋	5	サラ系4才OP																																											
199448070607	ダ	右	1400	晴	良		選抜C2ロ		1994-7-6	7	名古屋	2	サラ系一般																																											
199448090710	ダ	右	1600	晴	良		秋の鞍サラ系4才オー	G	1994-9-7	11	名古屋	3	サラ系4才OP																																											
199448010310	ダ	右	1600	曇	良		新春ジュニア4歳オー	G	1994-1-3	22	名古屋	2	サラ系4才OP																																											
199448011609	ダ	右	1400	晴	良		イ特別 		1994-1-16	23	名古屋	1	サラ系4才																																											
199448030206	ダ	右	1400	晴	良		サラ系一般C3ホ		1994-3-2	26	名古屋	3																																												
199448030210	ダ	右	1600	晴	良		三重TV賞スプリング	G	1994-3-2	26	名古屋	3	サラ系4才OP																																											
199448041809	ダ	右	1400	曇	良		イ特別 		1994-4-18	2	名古屋	1	サラ系4才																																											
199448050906	ダ	右	1400	晴	良		イ特別 		1994-5-9	3	名古屋	1	サラ系4才																																											
199448052609	ダ	右	1600	曇	良		C2イ特別 		1994-5-26	4	名古屋	1	サラ系一般																																											
199448052610	ダ	右	1600	曇	良		若獅子特別 		1994-5-26	4	名古屋	1	サラ系4才																																											
199448060908	ダ	右	1400	雨	不良		イ特別 		1994-6-9	5	名古屋	1	サラ系4才																																											
199448062706	ダ	右	1400	晴	良		選抜ロ		1994-6-27	6	名古屋	1	サラ系4才																																											
199448062707	ダ	右	1400	晴	良		イ特別 		1994-6-27	6	名古屋	1	サラ系4才																																											
199448072006	ダ	右	1400	晴	良		選抜ロ		1994-7-20	8	名古屋	1	サラ系4才																																											
199448072007	ダ	右	1400	晴	良		イ特別 		1994-7-20	8	名古屋	1	サラ系4才																																											
199448080808	ダ	右	1600	晴	良		選抜C1ロ		1994-8-8	9	名古屋	2	サラ系一般																																											
199448082106	ダ	右	1400	晴	良		選抜ロ		1994-8-21	10	名古屋	1	サラ系4才																																											
199448082107	ダ	右	1400	曇	良		イ特別 		1994-8-21	10	名古屋	1	サラ系4才																																											
199448082109	ダ	右	1600	晴	良		C1イ特別 		1994-8-21	10	名古屋	1	サラ系一般																																											
199448090509	ダ	右	1400	晴	良		イ特別 		1994-9-5	11	名古屋	1	サラ系4才																																											
199448091908	ダ	右	1400	曇	良		イ特別 		1994-9-19	12	名古屋	1	サラ系4才																																											
199448092310	ダ	右	1900	晴	良		ゴールド争覇	G	1994-9-23	12	名古屋	5	サラ系4才上OP																																											
199448092701	ダ	右	800	雨	良		サラ系3才ニ		1994-9-27	13	名古屋	2																																												
199448092711	ダ	右	1600	雨	稍重		ききょう特別B2イ 		1994-9-27	13	名古屋	2	サラ系一般																																											
199448092810	ダ	右	1400	小雨	重		中京盃サラ3才オープ	G	1994-9-28	13	名古屋	3	サラ系3才																																											
199448101010	ダ	右	1900	曇	良		東海ChS	G	1994-10-10	14	名古屋	2	サラ系4才OP																																											
199448101608	ダ	右	1400	曇	良		イ特別 		1994-10-16	15	名古屋	1	サラ系4才																																											
199448103108	ダ	右	1400	晴	良		イ特別 		1994-10-31	16	名古屋	1	サラ系4才																																											
199448103110	ダ	右	1800	晴	良		みのり賞B1B2イ 		1994-10-31	16	名古屋	1	サラ系一般																																											
199448110305	ダ	右	1400	曇	重		サラ系一般C2ニ		1994-11-3	16	名古屋	4																																												
199448110310	ダ	右	2500	曇	重		東海菊花賞ーサラ4才	G	1994-11-3	16	名古屋	4	サラ系4才上OP																																											
199448111606	ダ	右	1400	曇	良		選抜C2ハ		1994-11-16	17	名古屋	3	サラ系一般																																											
199448111611	ダ	右	1800	曇	良		黄菊特別B1B2 		1994-11-16	17	名古屋	3	サラ系一般																																											
199448120710	ダ	右	1400	曇	良		ゴールドウイング賞	G	1994-12-7	19	名古屋	3	サラ系3才OP																																											
199448120804	ダ	右	1400	晴	良		サラ系一般C2ニ		1994-12-8	19	名古屋	4																																												
199448120810	ダ	右	1800	晴	良		愛知県畜産特別B1 		1994-12-8	19	名古屋	4	サラ系一般																																											
199448121909	ダ	右	1400	晴	良		イ特別 		1994-12-19	20	名古屋	1	サラ系4才																																											
199448121911	ダ	右	1600	晴	良		寒椿特別C1イ 		1994-12-19	20	名古屋	1	サラ系一般																																											
199448122111	ダ	右	1900	晴	良		駒野特別A12 		1994-12-21	20	名古屋	3	サラ系一般																																											
