	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199446100909	ダ	右	1900	晴	良		サラブレッドChC	G	1994-10-9	14	金沢	5	サラ系4才																																											
199446010609	ダ	右	1700	曇	不良		選抜特別寒椿特別B 		1994-1-6	20	金沢	6	サラ系一般																																											
199446041207	ダ	右	1500	曇	稍重		サラ系一般B1		1994-4-12	1	金沢	6																																												
199446042606	ダ	右	1500	晴	稍重		サラ系一般B1		1994-4-26	2	金沢	6																																												
199446052208	ダ	右	1500	晴	良		サラ系一般B1		1994-5-22	4	金沢	5																																												
199446060508	ダ	右	1500	晴	良		サラ系一般B2		1994-6-5	5	金沢	5																																												
199446060509	ダ	右	1900	晴	良		ペガサス特別A 		1994-6-5	5	金沢	5	サラ系一般																																											
199446060511	ダ	右	1400	晴	良		サラ系一般B1		1994-6-5	5	金沢	5																																												
199446061806	ダ	右	1500	曇	良		サラ系一般B3		1994-6-18	6	金沢	4																																												
199446061808	ダ	右	1500	曇	良		サラ系一般B1		1994-6-18	6	金沢	4																																												
199446070306	ダ	右	1500	曇	不良		サラ系一般B1		1994-7-3	7	金沢	5																																												
199446071707	ダ	右	1500	晴	良		サラ系一般B1		1994-7-17	8	金沢	4																																												
199446082809	ダ	右	1500	曇	良		サラ系一般B1		1994-8-28	11	金沢	4																																												
199446091107	ダ	右	1500	曇	稍重		サラ系一般B1		1994-9-11	12	金沢	4																																												
199446092507	ダ	右	1500	晴	不良		サラ系一般B1		1994-9-25	13	金沢	6																																												
199446102307	ダ	右	1500	晴	重		サラ系一般B1		1994-10-23	15	金沢	5																																												
199446110607	ダ	右	1500	雨	重		サラ系一般B1		1994-11-6	16	金沢	5																																												
199446112006	ダ	右	1400	曇	不良		サラ系一般B1		1994-11-20	17	金沢	5																																												
199446120408	ダ	右	1700	曇	不良		レグルス特別B1 		1994-12-4	18	金沢	5	サラ系一般																																											
199446121808	ダ	右	1500	曇	不良		レグルス特別B1 		1994-12-18	19	金沢	5	サラ系一般																																											
