	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201302010101	ダ	右	1700	雨	稍重	09:55	3歳未勝利		2013-6-15	1	函館	1	3歳未勝利	牝[指](馬齢)	10	350	2	10	150	1	12	270	5	11.0	2,330	12.0	7-8	450.0	1.0	10-12	1510	6	10-12	600	7	10-11	3,590	28	11-12	6,300	42	10=>12	2140	7	10-11-12	30280	62	10=>12=>11	112530	248	13,7-8(2,10)1,11,5-(3,6)4-(12,9)	13,7(2,8)10(1,11)-5(3,6)4,12,9	(13,*10)-7-11(2,8,5)(12,3,4)1-6-9	10,13-7,11(5,3)(2,12,4)=(6,8)(1,9)	6.9 - 10.9 - 11.7 - 12.7 - 12.5 - 12.3 - 12.8 - 12.8 - 12.9	6.9 - 17.8 - 29.5 - 42.2 - 54.7 - 67.0 - 79.8 - 92.6 - 105.5 (29.5-38.5)
201302010102	ダ	右	1000	雨	稍重	10:20	3歳未勝利		2013-6-15	1	函館	1	3歳未勝利	[指](馬齢)	9	1020	6	9	280	6	5	200	3	7.0	140	1.0	5-7	1050.0	6.0	5-9	2070	10	5-9	710	9	7-9	480	4	5-7	320	2	9=>5	4850	21	5-7-9	1920	4	9=>5=>7	16410	47			(*4,5)(9,11)(3,6,10,8)7-12,2 1	(*4,5)-(9,8)(3,11)(6,10,7)-2,12 1	12.4 - 10.8 - 11.6 - 11.7 - 11.9	12.4 - 23.2 - 34.8 - 46.5 - 58.4 (34.8-35.2)
201302010103	ダ	右	1700	雨	稍重	10:50	3歳未勝利		2013-6-15	1	函館	1	3歳未勝利	(混)[指](馬齢)	2	280	2	2	120	1	8	220	4	7.0	140	2.0	2-6	940.0	2.0	2-8	1160	3	2-8	380	2	2-7	200	1	7-8	630	8	2=>8	2060	4	2-7-8	1350	2	2=>8=>7	7330	9	8,13,9,11(5,7,12)-1(2,6)-10,4-3	8-13-9,5,11,12,7-(1,6)(2,10)-(4,3)	8,13(5,9)(7,11)(2,12,3)(4,6,10)=1	8-(5,9)(2,13,7)(4,11,3)(12,10)6=1	6.9 - 10.8 - 11.4 - 12.6 - 13.4 - 12.4 - 12.7 - 12.2 - 12.6	6.9 - 17.7 - 29.1 - 41.7 - 55.1 - 67.5 - 80.2 - 92.4 - 105.0 (29.1-37.5)
201302010104	芝	右	1200	雨	稍重	11:20	3歳未勝利		2013-6-15	1	函館	1	3歳未勝利	(混)[指](馬齢)	10	170	1	10	110	1	13	320	5	4.0	490	8.0	5-7	780.0	2.0	10-13	1040	3	10-13	520	4	4-10	770	7	4-13	3,300	34	10=>13	1270	2	4-10-13	5100	16	10=>13=>4	13260	23			1,10(4,13)2(3,14)5(6,15,16)11,12(9,7,8)	(*1,10)13(2,4)3(11,14)(5,6)(9,7,12,15)8,16	12.2 - 10.5 - 11.2 - 11.9 - 11.5 - 12.0	12.2 - 22.7 - 33.9 - 45.8 - 57.3 - 69.3 (33.9-35.4)
201302010105	芝	右	1000	小雨	稍重	11:50	2歳新馬		2013-6-15	1	函館	1	2歳新馬	(混)[指](馬齢)	5	730	5	5	180	5	3	130	1	8.0	130	2.0				3-5	1010	6	3-5	300	5	5-8	270	3	3-8	190	1	5=>3	2290	12	3-5-8	680	2	5=>3=>8	5630	17			5,8(3,4)6,1,2,7	5,8(3,4)6(1,2)-7	12.4 - 11.8 - 12.2 - 11.2 - 11.3	12.4 - 24.2 - 36.4 - 47.6 - 58.9 (36.4-34.7)
201302010106	芝	右	1800	曇	稍重	12:40	3歳未勝利		2013-6-15	1	函館	1	3歳未勝利	[指](馬齢)	6	240	1	6	140	1	4	470	11	2.0	170	2.0	2-3	1320.0	5.0	4-6	3420	12	4-6	1,110	14	2-6	280	1	2-4	1,460	19	6=>4	5200	16	2-4-6	3790	10	6=>4=>2	20410	43	4,6(2,13,9)(5,8,15)(3,12,14)1,11(10,16)-7	4,6,9(2,13)15(5,8)(12,14)3,1(10,11)-16,7	1,4,6(2,9)(13,15)(5,8)14(3,12)(10,11)7,16	(*1,4)6(2,15)5,9(3,8)(10,13,12,14)7,11-16	12.4 - 12.1 - 12.9 - 12.9 - 11.9 - 12.1 - 12.2 - 11.4 - 11.5	12.4 - 24.5 - 37.4 - 50.3 - 62.2 - 74.3 - 86.5 - 97.9 - 109.4 (37.4-35.1)
201302010107	ダ	右	1000	曇	稍重	13:10	3歳以上500万下		2013-6-15	1	函館	1	3歳以上500万下	[指](定量)	7	330	1	7	130	1	5	220	5	4.0	150	2.0	5-6	1330.0	7.0	5-7	1750	8	5-7	510	6	4-7	280	1	4-5	490	5	7=>5	3310	16	4-5-7	1720	4	7=>5=>4	10600	27			(1,*9)-7,8(6,10)(3,12)(4,11)(2,5)	(*1,9)7,8,10,6(3,12)(4,11)(2,5)	12.0 - 10.4 - 11.6 - 11.7 - 12.2	12.0 - 22.4 - 34.0 - 45.7 - 57.9 (34.0-35.5)
201302010108	ダ	右	1700	曇	稍重	13:40	3歳以上500万下		2013-6-15	1	函館	1	3歳以上500万下	牝[指](定量)	5	220	1	5	120	1	10	250	5	12.0	120	2.0	4-7	840.0	3.0	5-10	1320	4	5-10	530	4	5-12	170	1	10-12	710	8	5=>10	2090	5	5-10-12	1010	2	5=>10=>12	5870	10	7,8-6(5,13)(4,10)(1,2)12-(3,9)11	7,8(5,6)(13,10)(4,2)(1,12)-(3,9)-11	(*7,8)(5,6,10)(2,12)(4,1)9(3,11)-13	(*7,8)(5,10)(2,6,12)4(3,11,1,9)=13	6.8 - 10.4 - 11.8 - 12.8 - 12.4 - 12.4 - 13.0 - 12.5 - 12.3	6.8 - 17.2 - 29.0 - 41.8 - 54.2 - 66.6 - 79.6 - 92.1 - 104.4 (29.0-37.8)
201302010109	芝	右	1200	曇	稍重	14:15	3歳以上500万下		2013-6-15	1	函館	1	3歳以上500万下	[指](定量)	4	500	2	4	170	2	1	460	8	7.0	150	1.0	1-2	1900.0	9.0	1-4	4790	16	1-4	1,210	14	4-7	300	1	1-7	1,100	12	4=>1	7020	24	1-4-7	5180	11	4=>1=>7	33460	73			2,4,10(1,3,13)(8,15)(9,5)7,16,12,11-6-14	2,4(1,3,10)13(9,5,8,15)7,12(11,16)-6=14	12.2 - 10.5 - 11.2 - 11.6 - 11.4 - 11.7	12.2 - 22.7 - 33.9 - 45.5 - 56.9 - 68.6 (33.9-34.7)
201302010110	ダ	右	1700	曇	稍重	14:50	木古内特別 		2013-6-15	1	函館	1	3歳以上500万下	(混)(特指)(定量)	4	450	2	4	170	2	11	230	4	5.0	260	6.0	4-7	470.0	1.0	4-11	1430	4	4-11	610	7	4-5	800	13	5-11	960	17	4=>11	2340	4	4-5-11	4510	20	4=>11=>5	17160	42	4,11,12(1,6,10)7(5,13)2(3,9)8	4,11(1,6,12)10(5,7)13,2(3,9)8	4,11,12(6,10)(1,7,2)(5,13)-(3,9)8	4,11(12,10)6(5,7,2,13)1,3,9,8	6.9 - 11.2 - 12.5 - 12.9 - 12.6 - 12.2 - 12.1 - 11.8 - 11.8	6.9 - 18.1 - 30.6 - 43.5 - 56.1 - 68.3 - 80.4 - 92.2 - 104.0 (30.6-35.7)
