	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201304010101	ダ	左	1200	晴	稍重	09:50	3歳未勝利		2013-5-4	1	新潟	1	3歳未勝利	(馬齢)	7	220	1	7	110	1	4	450	7	11	170	3	3-4	1580.0	6.0	4-7	2490	9	4-7	990	12	7-11	270	2	4-11	1,570	20	7=>4	4520	17	4-7-11	3750	14	7=>4=>11	23840	76			(*4,9)(3,6,7)(5,11,13)(2,14,1)-12,8,15 10	(*4,9)(3,6,7)11(5,13)-(2,14,1)-12,8,15 10	12.1 - 11.1 - 12.1 - 12.8 - 12.3 - 13.0	12.1 - 23.2 - 35.3 - 48.1 - 60.4 - 73.4 (35.3-38.1)
201304010102	芝	左	1800	晴	良	10:20	3歳未勝利		2013-5-4	1	新潟	1	3歳未勝利	牝(馬齢)	7	600	3	7	160	3	2	170	4	4	130	1	1-4	1370.0	7.0	2-7	1530	5	2-7	610	7	4-7	310	3	2-4	260	2	7=>2	3250	13	2-4-7	1610	3	7=>2=>4	13070	29			(*5,8)9(2,4)(14,16)(1,12)15,7,10(3,6)-13-11	(*5,8)(2,9)4(14,16)(1,12)15,7(10,6)3,13-11	12.3 - 11.2 - 11.7 - 12.4 - 12.4 - 12.4 - 11.6 - 11.1 - 12.4	12.3 - 23.5 - 35.2 - 47.6 - 60.0 - 72.4 - 84.0 - 95.1 - 107.5 (35.2-35.1)
201304010103	芝	左	1200	晴	良	10:50	3歳未勝利		2013-5-4	1	新潟	1	3歳未勝利	見習騎手(馬齢)	16	440	1	16	200	1	5	500	10	2	440	8	3-8	1820.0	9.0	5-16	4250	17	5-16	1,620	21	2-16	1,580	19	2-5	3,290	44	16=>5	6700	24	2-5-16	17690	66	16=>5=>2	89210	277			16,15(5,10,14)(7,8)(2,9)(4,6,13)(3,12,11)-1	16,15(5,14)10(7,8)2(6,9)(4,13)(3,12,11)1	12.0 - 11.0 - 11.2 - 11.1 - 11.8 - 12.0	12.0 - 23.0 - 34.2 - 45.3 - 57.1 - 69.1 (34.2-34.9)
201304010104	ダ	左	1800	晴	稍重	11:20	3歳未勝利		2013-5-4	1	新潟	1	3歳未勝利	(馬齢)	4	230	1	4	120	1	6	130	2	9	190	4	3-4	420.0	1.0	4-6	420	1	4-6	210	1	4-9	330	3	6-9	560	8	4=>6	730	1	4-6-9	980	2	4=>6=>9	3050	1	7,11(14,15)6,9,8(2,4,10)(3,12)-5,13-1	7,11(6,14)(9,15)2,8(3,4,10)12-5,13-1	(*7,11,14)(15,12)(6,9)(2,3)(4,13)-8,10,5,1	(*14,15,12)(7,11,9)(6,3)4(2,13)-8,5,10,1	12.7 - 11.6 - 13.4 - 13.9 - 13.1 - 12.8 - 13.2 - 13.5 - 13.2	12.7 - 24.3 - 37.7 - 51.6 - 64.7 - 77.5 - 90.7 - 104.2 - 117.4 (37.7-39.9)
201304010105	芝	左	1400	晴	良	11:50	3歳未勝利		2013-5-4	1	新潟	1	3歳未勝利	(馬齢)	16	360	2	16	150	2	3	130	1	12	250	5	2-8	440.0	1.0	3-16	470	1	3-16	220	1	12-16	910	11	3-12	550	5	16=>3	1170	3	3-12-16	2070	4	16=>3=>12	8980	15			(*8,12)(2,7,16)(3,5,13)(1,9,10)15(4,6)14-11	(*8,12)(2,7,16)13(3,5)10(1,9,15)(4,6)14,11	12.4 - 11.0 - 11.5 - 12.2 - 11.9 - 11.7 - 12.3	12.4 - 23.4 - 34.9 - 47.1 - 59.0 - 70.7 - 83.0 (34.9-35.9)
201304010106	ダ	左	1800	晴	良	12:40	4歳以上500万下		2013-5-4	1	新潟	1	4歳以上500万下	牝(定量)	4	520	2	4	160	2	8	430	7	10	110	1	4-7	3340.0	12.0	4-8	5390	17	4-8	960	15	4-10	200	1	8-10	610	8	4=>8	9940	28	4-8-10	1980	6	4=>8=>10	23360	78	4,8(2,6,9)10(1,3)(5,7)	4,8(2,6,9)(1,10)(5,3,7)	4,8,2(6,9,10)(3,7)-(1,5)	4,8(2,10)(6,9)(3,7)-1,5	13.0 - 12.5 - 13.5 - 13.7 - 13.0 - 13.0 - 13.1 - 12.4 - 13.0	13.0 - 25.5 - 39.0 - 52.7 - 65.7 - 78.7 - 91.8 - 104.2 - 117.2 (39.0-38.5)
201304010107	ダ	左	1200	晴	良	13:10	4歳以上500万下		2013-5-4	1	新潟	1	4歳以上500万下	(定量)	9	1150	6	9	340	8	3	170	1	5	180	2	2-5	1940.0	11.0	3-9	2440	8	3-9	920	11	5-9	1,260	22	3-5	480	2	9=>3	5560	24	3-5-9	4090	9	9=>3=>5	23780	47			9,7(6,10,12)5,8(14,15)3(11,13)-4,2,1	9,7(6,10,12)5-(14,15,8)3(11,13)4(2,1)	11.7 - 10.5 - 11.3 - 12.5 - 12.5 - 13.4	11.7 - 22.2 - 33.5 - 46.0 - 58.5 - 71.9 (33.5-38.4)
201304010108	芝	左	2000	晴	良	13:40	4歳以上500万下		2013-5-4	1	新潟	1	4歳以上500万下	(定量)	6	280	1	6	140	1	8	140	2	7	190	4	5-6	300.0	1.0	6-8	490	1	6-8	240	1	6-7	400	4	7-8	620	8	6=>8	670	1	6-7-8	1100	2	6=>8=>7	3140	2			12-(1,8)7(9,5)(2,6,11)-(3,4)-10	(*12,8)1,7,5(6,11)-(2,3)(9,4)10	12.3 - 10.4 - 11.1 - 12.3 - 13.0 - 12.7 - 11.8 - 12.1 - 11.1 - 12.4	12.3 - 22.7 - 33.8 - 46.1 - 59.1 - 71.8 - 83.6 - 95.7 - 106.8 - 119.2 (33.8-35.6)
201304010109	ダ	左	1800	晴	良	14:15	4歳以上500万下		2013-5-4	1	新潟	1	4歳以上500万下	(混)(定量)	2	200	1	2	110	1	12	130	2	3	160	3	2-8	330.0	1.0	2-12	290	1	2-12	150	1	2-3	240	2	3-12	400	4	2=>12	470	1	2-3-12	570	1	2=>12=>3	2060	2	5(10,12)1,7,4,2,9,8,11-6,3	5,10(1,12)7,4-2(8,9,11)-(6,3)	5(10,12)(1,2)7,4(11,3)(8,6)9	5(10,12)-2,1(11,3)7(4,6)8,9	13.0 - 11.9 - 13.0 - 12.9 - 12.8 - 12.4 - 12.8 - 13.0 - 13.4	13.0 - 24.9 - 37.9 - 50.8 - 63.6 - 76.0 - 88.8 - 101.8 - 115.2 (37.9-39.2)
201304010110	芝	左	2200	晴	良	14:50	胎内川特別 		2013-5-4	1	新潟	1	4歳以上500万下	(混)(定量)	10	900	6	10	250	6	6	150	2	7	140	1	6-8	570.0	3.0	6-10	2010	9	6-10	580	8	7-10	530	6	6-7	210	1	10=>6	4580	22	6-7-10	1850	4	10=>6=>7	15260	50	8-(5,3)-2,7(4,9)(1,10)-6	8(5,3)-(4,2)9(1,7)10,6	(*8,3)2(5,4,9)7(1,10)6	(*8,3,2)9(5,4)7(1,10,6)	12.6 - 11.2 - 12.2 - 13.3 - 13.3 - 13.3 - 12.2 - 12.1 - 11.8 - 12.0 - 12.0	12.6 - 23.8 - 36.0 - 49.3 - 62.6 - 75.9 - 88.1 - 100.2 - 112.0 - 124.0 - 136.0 (36.0-35.8)
