日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/02/26	晴	8	12	6	7	5.6	2	1	60.0	良	3:45.4	-0.9	9-8-6-5	106.0-39.9	13.3	小倉	202210020508	春麗ジャンプS(OP)	202210020508	01123	障	3390	426	-2	1675.2
2022/02/12	晴	4	12	3	4	11.4	5	2	61.0	良	3:43.9	0.0	9-9-4-4	104.0-39.0	13.2	小倉	202210020104	障害4歳以上OP	202210020104	01123	障	3390	428	-8	540.0
2022/01/08	晴	8	14	4	6	10.5	5	2	61.0	稍	3:36.8	2.1	11-11-8-3	106.0-39.0	13.6	中山	202206010208	中山新春ジャンプS(OP)	202206010208	01059	障	3200	436	-4	669.0
2021/12/04	晴	8	13	1	1	6.6	4	6	60.0	良	4:03.7	1.7	9-9-5-7	111.0-40.0	13.7	中山	202106050108	イルミネーションJS(OP)	202106050108	01059	障	3570	440	10	0.0
2021/11/06	晴	5	10	4	4	3.1	1	3	61.0	良	3:42.2	1.1	8-9-4-4	104.0-38.9	13.3	福島	202103020105	障害3歳以上OP	202103020105	01123	障	3350	430	0	340.0
2021/07/17	晴	4	14	2	2	4.6	2	1	60.0	良	3:44.6	0.0	8-8-4-3	106.0-40.2	13.3	福島	202103010504	障害3歳以上OP	202103010504	01123	障	3380	430	0	1350.0
2021/07/03	曇	4	12	6	7	10.6	5	2	60.0	良	2:59.0	0.2	10-9-6-4	106.0-39.2	13.0	福島	202103010104	障害3歳以上OP	202103010104	01123	障	2750	430	0	540.0
2021/06/06	小雨	1	12	6	8	4.9	3	6	60.0	良	3:43.1	1.1	8-7-8-7	104.0-39.8	13.4	中京	202107040201	障害3歳以上OP	202107040201	01123	障	3330	430	-6	0.0
2021/04/11	晴	4	10	7	7	11.5	5	2	60.0	良	3:34.4	0.1	7-5-4-2	107.0-39.7	13.4	中山	202106030604	障害4歳以上OP	202106030604	01113	障	3200	436	6	540.0
2021/03/06	曇	4	14	7	11	157.1	14	2	60.0	重	3:50.9	1.6	8-8-4-3	107.0-39.8	13.6	小倉	202110020704	障害4歳以上OP	202110020704	01123	障	3390	430	-6	540.0
2021/02/20	晴	5	11	1	1	46.2	8	9	60.0	良	3:13.5	3.3	9-9-9-9	107.0-40.3	13.5	小倉	202110020305	障害4歳以上OP	202110020305	01113	障	2860	436	6	0.0
2021/01/30	晴	9	14	8	14	54.6	10	6	59.0	良	3:48.8	2.0	8-8-8-9	106.0-38.9	13.5	小倉	202110010509	牛若丸ジャンプS(OP)	202110010509	01113	障	3390	430	-8	0.0
2020/09/26	曇	8	14	4	5	34.5	9	11	60.0	稍	3:40.0	1.9	12-12-12-12	107.0-41.6	13.7	中山	202006040608	清秋ジャンプS(OP)	202006040608	01008	障	3210	438	6	0.0
2020/09/05	晴	4	10	6	6	4.2	2	8	60.0	良	3:39.2	2.7	7-6-8-8	103.0-37.9	13.5	新潟	202004030704	障害3歳以上OP	202004030704	01008	障	3250	432	-2	0.0
2020/07/18	曇	4	12	3	3	11.9	6	2	60.0	稍	3:47.4	0.1	4-4-3-2	109.0-41.3	13.5	福島	202003020504	障害3歳以上OP	202003020504	01008	障	3380	434	2	540.0
2020/05/23	晴	4	14	6	9	92.2	12	3	60.0	良	3:35.7	1.2	8-9-9-8	105.0-38.1	13.1	新潟	202004010504	障害4歳以上OP	202004010504	01008	障	3290	432	0	340.0
2020/05/02	晴	5	14	4	5	68.4	11	5	60.0	良	3:03.4	1.1	12-12-9-8	104.0-38.7	13.2	福島	202003010705	障害4歳以上OP	202003010705	01008	障	2770	432	0	135.0
2020/04/11	晴	5	13	5	8	27.6	9	8	60.0	良	3:02.0	1.6	12-11-10-9	104.0-37.7	13.2	福島	202003010105	障害4歳以上OP	202003010105	01008	障	2750	432	-8	0.0
2020/02/29	晴	8	14	1	1	254.0	13	11	59.0	良	3:36.2	3.0	7-6-10-10	105.0-38.1	13.5	中山	202006020108	春麗ジャンプS(OP)	202006020108	01008	障	3200	440	10	0.0
2019/11/16	晴	8	14	8	13	153.4	11	11	59.0	良	3:29.6	2.9	10-10-9-10	105.0-38.5	13.5	東京	201905050508	秋陽ジャンプS(OP)	201905050508	01008	障	3110	430	8	0.0
2019/11/02	晴	5	14	7	12	53.0	12	6	60.0	良	3:42.6	0.5	11-11-9-8	105.0-38.4	13.3	福島	201903030105	障害3歳以上OP	201903030105	01008	障	3350	422	-10	0.0
2019/09/21	曇	8	14	7	12	40.2	9	13	60.0	良	3:40.2	4.6	13-13-12-12	106.0-39.0	13.7	中山	201906040608	清秋ジャンプS(OP)	201906040608	01008	障	3210	432	0	0.0
2019/08/24	晴	8	11	1	1	35.0	9	10	60.0	良	3:35.8	3.6	11-11-11-11	103.0-38.6	13.3	新潟	201904020908	新潟ジャンプS(J.G3)	201904020908	01008	障	3250	432	6	0.0
2019/08/10	晴	1	12	5	5	9.6	4	4	60.0	良	3:06.8	1.8	7-7-6-6	102.0-37.8	13.1	新潟	201904020501	障害3歳以上OP	201904020501	01008	障	2850	426	0	200.0
2019/07/20	曇	4	10	2	2	18.3	6	2	60.0	良	3:45.1	0.1	7-6-4-4	106.0-38.8	13.3	福島	201903020704	障害3歳以上OP	201903020704	01008	障	3380	426	-2	540.0
2019/04/27	曇	1	14	8	14	58.7	10	6	60.0	重	3:08.8	1.6	13-13-11-10	106.0-39.5	13.1	新潟	201904010101	障害4歳以上OP	201904010101	00695	障	2890	428	2	0.0
2019/04/06	晴	4	14	8	13	18.7	6	1	60.0	良	3:02.5	-0.6	7-7-4-3	107.0-39.5	13.3	福島	201903010104	障害4歳以上未勝利	201903010104	00695	障	2750	426	-6	780.0
2019/02/09	曇	4	14	7	12	47.6	9	6	60.0	良	3:22.3	1.4	8-7-8-8	108.0-38.2	13.9	京都	201908020504	障害4歳以上未勝利	201908020504	01008	障	2910	432	14	0.0
2018/10/28	小雨	4	14	3	3	26.7	7	9	60.0	稍	3:10.8	3.3	10-11-11-10	105.0-39.0	13.4	新潟	201804030604	障害3歳以上未勝利	201804030604	01008	障	2850	418	-12	0.0
2018/10/06	晴	4	12	4	4	17.9	5	5	60.0	稍	3:27.2	2.2	6-6-6-5	106.0-38.2	13.8	東京	201805040104	障害3歳以上未勝利	201805040104	01008	障	3000	430	-4	78.0
2018/09/17	晴	4	12	4	4	10.2	4	5	60.0	良	3:12.6	1.3	5-5-5-4	106.0-39.2	13.4	中山	201806040504	障害3歳以上未勝利	201806040504	01008	障	2880	434	8	78.0
