	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199701010101	ダ	右	1700	曇	良	09:50	4歳未勝利		1997-8-2	1	札幌	1	4歳未勝利	牝[指](馬齢)	11	250	1	11	120	1	3	180	4	1.0	160	3.0	3-8	840	3	3-11	1010.0	4.0																							7.1 - 10.9 - 12.3 - 12.6 - 12.6 - 13.0 - 13.4 - 13.6 - 14.1	7.1 - 18.0 - 30.3 - 42.9 - 55.5 - 68.5 - 81.9 - 95.5 - 109.6 (7.1-7.1)
199701010102	ダ	右	1000	曇	良	10:15	4歳未勝利		1997-8-2	1	札幌	1	4歳未勝利	(混)[指](馬齢)	8	330	2	8	160	2	2	660	8	1.0	420	5.0	2-6	3900	13	2-8	4420.0	14.0																							12.6 - 11.2 - 11.6 - 12.3 - 13.2	12.6 - 23.8 - 35.4 - 47.7 - 60.9 (12.6-12.6)
199701010103	ダ	右	1700	曇	良	10:40	4歳未勝利		1997-8-2	1	札幌	1	4歳未勝利	[指](馬齢)	7	3770	10	7	510	8	10	170	2	1.0	400	4.0	6-7	830	3	7-10	6110.0	20.0																							7.0 - 11.4 - 12.3 - 12.6 - 12.7 - 12.9 - 13.0 - 12.9 - 13.1	7.0 - 18.4 - 30.7 - 43.3 - 56.0 - 68.9 - 81.9 - 94.8 - 107.9 (7.0-7.0)
199701010104	芝	右	1800	曇	良	11:10	3歳新馬		1997-8-2	1	札幌	1	3歳新馬	(混)[指](馬齢)	5	260	1	5	140	1	3	340	7	11.0	320	5.0	3-4	540	1	3-5	2160.0	6.0																							12.8 - 11.5 - 11.9 - 12.5 - 12.8 - 12.6 - 12.5 - 13.0 - 12.4	12.8 - 24.3 - 36.2 - 48.7 - 61.5 - 74.1 - 86.6 - 99.6 - 112.0 (12.8-12.8)
199701010105	ダ	右	1000	曇	良	11:40	3歳新馬		1997-8-2	1	札幌	1	3歳新馬	[指](馬齢)	12	570	2	12	210	2	11	330	4	10.0	640	7.0	8-8	1820	7	11-12	1780.0	6.0																							12.9 - 11.2 - 12.1 - 12.5 - 13.1	12.9 - 24.1 - 36.2 - 48.7 - 61.8 (12.9-12.9)
199701010106	芝	右	1200	曇	良	12:40	3歳500万下		1997-8-2	1	札幌	1	3歳500万下	(特指)(馬齢)	2	330	1	2	160	1	5	1,390	11	10.0	290	5.0	2-5	7050	20	2-5	7650.0	28.0																							12.5 - 11.1 - 11.5 - 11.6 - 11.9 - 12.1	12.5 - 23.6 - 35.1 - 46.7 - 58.6 - 70.7 (12.5-12.5)
199701010107	ダ	右	1000	曇	良	13:15	4歳以上500万下		1997-8-2	1	札幌	1	4歳以上500万下	[指](別定)	7	940	4	7	320	4	5	390	7	4.0	190	2.0	5-6	1750	8	5-7	3680.0	16.0																							12.6 - 10.9 - 11.6 - 11.8 - 12.9	12.6 - 23.5 - 35.1 - 46.9 - 59.8 (12.6-12.6)
199701010108	ダ	右	1700	曇	良	13:50	4歳以上500万下		1997-8-2	1	札幌	1	4歳以上500万下	(混)[指](別定)	1	320	2	1	150	2	6	180	3	9.0	320	5.0	1-5	760	3	1-6	860.0	3.0																							6.9 - 11.3 - 12.5 - 12.8 - 12.5 - 12.4 - 12.3 - 12.6 - 13.3	6.9 - 18.2 - 30.7 - 43.5 - 56.0 - 68.4 - 80.7 - 93.3 - 106.6 (6.9-6.9)
199701010109	芝	右	2600	曇	良	14:25	富良野特別 		1997-8-2	1	札幌	1	4歳以上500万下	(混)[指](別定)	7	1470	5	7	440	6	1	330	4	10.0	1,620	12.0	1-5	6100	22	1-7	6720.0	22.0																							12.2 - 10.4 - 12.9 - 13.0 - 13.0 - 12.9 - 13.1 - 12.9 - 11.9 - 12.2 - 12.4 - 12.3 - 12.3	12.2 - 22.6 - 35.5 - 48.5 - 61.5 - 74.4 - 87.5 - 100.4 - 112.3 - 124.5 - 136.9 - 149.2 - 161.5 (12.2-12.2)
199701010110	芝	右	1800	曇	良	15:00	日高特別 		1997-8-2	1	札幌	1	4歳以上900万下	[指](別定)	8	1520	5	8	320	5	7	200	3	5.0	150	2.0	5-6	1090	6	7-8	2500.0	9.0																							12.6 - 11.6 - 11.7 - 12.1 - 12.2 - 12.3 - 12.2 - 12.0 - 11.8	12.6 - 24.2 - 35.9 - 48.0 - 60.2 - 72.5 - 84.7 - 96.7 - 108.5 (12.6-12.6)
199701010111	芝	右	1200	曇	良	15:35	札幌日刊スポーツ杯 		1997-8-2	1	札幌	1	4歳以上オープン	(混)[指](ハンデ)	2	1200	5	2	220	5	7	130	2	4.0	110	1.0	2-6	1830	10	2-7	1840.0	7.0																							12.0 - 10.5 - 11.1 - 11.3 - 11.8 - 12.0	12.0 - 22.5 - 33.6 - 44.9 - 56.7 - 68.7 (12.0-12.0)
