rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		ジョーミラー	牝4	54.0		木村直輝	1:28.0		7-7-5-4	41.8	11.8	5	449	-9		田中伸一		江口正典	50.0
2	8	10		セキセキ	牡3	56.0		永森大智	1:28.1	クビ	6-4-3-2	42.3	2.6	2	464	1		雑賀正光		甲原晃	17.5
3	5	5		ゴーアブロード	牡4	56.0		山崎雅由	1:28.2	クビ	5-6-6-6	41.9	19.4	7	521	7		那俄性哲		杉浦和也	10.0
4	8	11		ハニーフェイバー	牝6	54.0		塚本雄大	1:28.5	1.1/2	2-2-2-3	43.2	279.5	11	452	-1		国澤輝幸		吉田紘子	7.5
5	4	4		ハッピーアンドモカ	牝3	54.0		岡村卓弥	1:28.6	1/2	9-9-7-7	42.1	10.6	3	448	-1		胡本友晴		中嶋弘士	5.0
6	1	1		マヒカルナ	牝3	54.0		宮川実	1:28.7	1/2	1-1-1-1	43.5	2.3	1	432	-3		田中伸一		甲原晃	
7	6	7		ウインフルスター	牡4	56.0		西森将司	1:28.9	3/4	8-8-8-5	42.5	11.2	4	487	0		中西達也		杉岡弘和	
8	2	2		エスワイロビン	牝4	52.0		妹尾将充	1:29.0	1/2	10-10-10-9	41.9	33.7	8	456	-1		宮川浩一		阪田英裕	
9	7	8		イスラドラーダ	セ6	56.0		倉兼育康	1:29.2	1.0	4-3-4-8	43.2	15.4	6	511	-4		西山裕貴		大屋高広	
10	7	9		トーホウウノ	牝6	54.0		大澤誠志	1:29.3	1/2	11-11-11-11	41.6	109.8	10	481	-10		宗石大		（株）ボンズ	
11	6	6		ルナフラッシュ	牝4	54.0		石本純也	1:29.3	ハナ	3-5-9-10	42.6	62.1	9	441	-1		東原己俊		（株）ボンズ	
