rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		マースインディ	牡5	57.0		的場文男	1:25.9		8-8-8	37.5	11.0	4	470	-3		阪本一栄		金石守	530.0
2	3	3		アンティノウス	セ6	57.0		矢野貴之	1:26.2	1.3/4	5-5-5	38.6	1.5	1	525	-4		藤田輝信		（有）サンデーレー	212.0
3	7	7		ペネトラーレ	セ7	57.0		御神本訓	1:26.2	クビ	3-4-3	38.8	4.9	3	474	-2		米田英世		松本俊廣	132.5
4	5	5		サクラルコール	牡9	57.0		張田昂	1:26.3	クビ	9-6-7	38.3	58.0	7	506	-3		米田英世		（株）さくらコマー	79.5
5	8	10		シャインヴィットゥ	牡6	57.0		藤田凌	1:26.4	3/4	1-2-1	39.2	49.3	6	508	10		橋本和馬		皆川博文	53.0
6	6	6		サクセッサー	牡4	57.0		石崎駿	1:26.4	アタマ	6-6-6	38.4	28.4	5	494	2		矢野義幸		（有）新生ファーム	
7	7	8		サンロアノーク	牡4	57.0		真島大輔	1:28.3	9.0	4-3-4	40.9	4.6	2	481	-2		福田真広		加藤信之	
8	2	2		ディープオーパス	牡7	57.0		江里口裕	1:28.3	アタマ	7-9-9	38.7	212.9	10	504	7		鷹見浩		深見敏男	
9	1	1		ダイリュウハヤテ	牡7	57.0		和田譲治	1:29.2	4.0	10-10-10	38.8	87.1	8	528	-4		林幻		瀬山孝一	
10	8	9		トーセンボルガ	牡4	57.0		川島正太	1:29.5	1.3/4	2-1-1	42.3	140.2	9	498	2		小久保智		島川隆哉	
