waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018102134	エイメイカカン			05171	岡部誠	a03ea	宇都英樹	445	-5
2	2	2017101422	ミラクルキャッシュ			a03ff	浅野皓大	05131	井上哲	501	3
3	3	2018106884	ラフカットジュエル			a0292	丸山真一	05486	今津博之	445	2
4	4	2017103443	エッグベネディクト			a0032	加藤利征	a0437	沖田明子	492	4
5	5	2018105130	アレナマエストロ			05602	細川智史	05668	坂口義幸	482	-2
6	6	2015100919	ネオヴォイス			a01b4	加藤誓二	00849	地辺幸一	477	9
6	7	2016103375	ライド			05196	宮下瞳	a030a	安部幸夫	449	9
7	8	2017110070	モズプラチナ			05370	大畑雅章	05486	今津博之	500	-8
7	9	2015104304	モルドワイン			a02bb	木之前葵	a03eb	榎屋充	447	0
8	10	2017104066						05486	今津博之	54	
8	11	2018106306	トーホウグロリアス			a02e0	村上弘樹	05214	原口次夫	483	0
