rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		アドラツィオーネ	牝5	54.0		長田進仁	1:25.1		1-1-1-1	39.7	3.9	2	466	-4		中川竜馬		豊島愛子	32.0
2	6	6		ダリアテソーロ	牝4	54.0		山口勲	1:25.2	1/2	8-8-7-5	38.4	17.7	5	452	9		東眞市		了徳寺健二ホールディ	9.6
3	3	3		クレイジースピード	牡4	55.0		金山昇馬	1:25.3	1/2	5-5-6-6	38.9	5.8	3	490	8		池田忠好		川添裕起	5.1
4	8	10		ミルクティーカラー	牝5	54.0		飛田愛斗	1:25.4	クビ	4-4-3-2	39.3	6.6	4	428	-5		手島勝利		三岡有香	2.6
5	7	7		メイショウドウダン	牡6	56.0		小松丈二	1:25.4	クビ	7-6-4-3	39.2	1.9	1	455	2		山下定文		（株）アプエンテ	1.9
6	2	2		トーセンミシェル	牝4	54.0		石川慎将	1:25.9	2.1/2	6-7-9-9	38.5	42.2	7	460	9		石川浩文		（同）ＪＰＮ技研	
7	8	9		ホウオウゴースト	牡5	56.0		川島拓	1:26.3	2.0	9-9-8-8	39.1	27.3	6	454	2		土井道隆		酒井孝敏	
8	7	8		パターン	牡6	56.0		吉本隆記	1:26.6	1.1/2	2-2-2-4	39.8	126.8	9	500	6		手島勝利		江頭數義	
9	1	1		トーセンフィガロ	牡4	56.0		竹吉徹	1:27.4	4.0	3-3-5-7	41.3	55.6	8	467	0		山田義人		上岡和男	
10	5	5		クロスキー	セ5	56.0		田中直人	1:27.8	2.0	10-10-10-10	39.4	156.2	10	531	2		山田徹		森本研太	
