日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/13	曇	12	16	5	9	14.5	6	13	54.0	良	1:14.0	1.6	11-11	35.8-36.6	37.4	中京	202207020212	4歳以上1勝クラス	202207020212	01191	ダ	1200	470	0	0.0
2022/02/20	曇	8	16	6	12	88.0	12	7	57.0	稍	1:14.2	1.0	5-4	34.6-38.6	38.8	阪神	202209010408	4歳以上1勝クラス	202209010408	01062	ダ	1200	470	-4	0.0
2022/02/05	晴	6	16	2	4	136.3	13	14	57.0	良	1:28.1	2.1	4-2	34.2-39.5	41.2	中京	202207011106	4歳以上1勝クラス	202207011106	01147	ダ	1400	474	6	0.0
2021/10/25	雨	12	10	7	7	1.6	1	1	56.0	稍	1:30.4	-0.4	4-3-2	0.0-38.8	38.6	名古屋	202148102512	岩屋堂特別	movie.html?race_id=202148102512	05171	ダ	1400	468	3	45.0
2021/10/14	晴	3	11	2	2	1.9	1	1	56.0	重	1:29.0	-2.7	1-1-1	0.0-37.6	37.6	名古屋	202148101403	C15組	movie.html?race_id=202148101403	05171	ダ	1400	465	-5	32.0
2021/09/29	晴	2	11	8	11	3.4	3	1	54.0	稍	1:31.5	-0.2	1-1-1	0.0-39.6	39.6	名古屋	202148092902	名古屋モーニングフィ	movie.html?race_id=202148092902	05196	ダ	1400	470	3	34.0
2021/09/17	曇	3	10	7	7	29.9	7	1	54.0	良	1:30.0	-0.2	1-1-1	0.0-39.3	39.3	名古屋	202148091703	3歳14組	movie.html?race_id=202148091703	05196	ダ	1400	467	1	34.0
2021/08/21	曇	7	18	5	9	85.2	15	18	56.0	良	1:09.9	1.9	7-7	33.2-34.8	36.3	小倉	202110040307	3歳未勝利	202110040307	01062	芝	1200	466	-4	0.0
2021/07/10	曇	7	18	1	1	237.6	17	12	56.0	良	1:08.6	0.6	6-7	32.9-35.1	35.0	小倉	202110030307	3歳未勝利	202110030307	01062	芝	1200	470	-2	0.0
2021/04/17	雨	5	18	7	15	487.7	18	18	56.0	重	2:22.3	6.1	2-2-3-17	35.0-37.2	42.3	阪神	202109020705	3歳未勝利	202109020705	01124	芝	2200	472	4	0.0
2021/03/21	雨	1	10	8	9	42.4	7	9	53.0	重	1:55.6	3.2	1-2-4-3	38.0-36.8	39.7	中京	202107020401	3歳未勝利	202107020401	01186	ダ	1800	468	-4	0.0
2021/03/07	晴	3	16	6	12	54.4	9	11	56.0	稍	1:28.1	2.2	7-8	34.9-38.3	39.7	阪神	202109010803	3歳未勝利	202109010803	01062	ダ	1400	472	0	0.0
