rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		プロディジャス	牝5	54.0		五十嵐冬	1:13.4		3-3	36.4	2.2	2	488	0		佐久間雅		村上正幸	80.0
2	5	5		エムオータイショウ	牡3	55.0		桑村真明	1:13.8	2.0	2-2	37.1	1.9	1	494	-6		角川秀樹		大浅貢	16.0
3	3	3		ラブミーファルコン	牝5	52.0		小野楓馬	1:14.2	2.0	1-1	37.7	5.0	3	444	4		角川秀樹		小林祐介	12.0
4	6	6		キセキノオクリモノ	牡5	57.0		阿部龍	1:14.9	3.0	5-5	37.8	38.5	5	448	-4		小野望		能登信代	8.0
5	8	9		リンノストーン	牝4	55.0		井上俊彦	1:15.0	クビ	3-4	38.1	23.2	4	486	-6		林和弘		平井ひろみ	4.0
6	7	7		サプライズハンター	牡4	55.0		山本咲希	1:15.3	1.1/2	8-7	37.2	141.7	6	452	2		川島雅人		目黒忠法	
7	8	10		アールケイワン	セ5	56.0		岩橋勇二	1:15.4	1/2	6-6	37.7	251.9	7	500	0		米川昇		（株）レックス	
8	7	8		ウインバーニング	牡6	55.0		松井伸也	1:17.0	8.0	7-7	39.0	380.5	9	464	4		谷口常信		大野春男	
9	2	2		サクラゴーズアイ	牡9	55.0		馬渕繁治	1:18.0	5.0	9-9	38.5	358.5	8	458	2		佐藤英明		田村義徳	
取	4	4		ノートルスウェ	牡6	57.0		服部茂史					---		計不			恵多谷豊		近藤聡明	
