waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2015106242	キタノトリガー			05054	坂下秀樹	05460	佐藤英明	540	-2
2	2	2015101763	シャンハイグランデ			a01ec	宮平鷹志	05025	谷口常信	488	6
3	3	2018103324	チョコラータ			05389	岩橋勇二	05228	恵多谷豊	474	4
4	4	2017103266	タックスオフィサー			05592	小野楓馬	05688	小野望	430	2
5	5	2018105710	ツワ			05492	阿部龍	05615	佐久間雅	454	-2
6	6	2018100708	デイジームーン			05371	亀井洋司	a0372	佐々木国	446	6
6	7	2017102713	スティールピクシー			05545	山本咲希	05723	川島雅人	446	8
7	8	2017101779	ヤマニンシルエラ			05088	馬渕繁治	a03d6	森山雄大	460	6
7	9	2018102342	キタノサスピション			05534	石川倭	05509	米川昇	444	4
8	10	2018100281	エミーブリッツ			05578	落合玄太	a02e5	小国博行	432	-4
8	11	2018103413	カツゲキニンニン			05502	松井伸也	05233	廣森久雄	444	2
