rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	11		チェンカーン	牡4	56.0		山本聡哉	1:26.5		4-5	37.1	3.3	2	476	-1		吉田司		大久保俊	60.0
2	6	7		ピンクキャンディー	牝5	54.0		高橋悠里	1:27.0	3.0	2-2	37.8	17.0	5	480	2		小林俊彦		千葉重雄	21.0
3	4	4		メジャーハリケーン	牡5	56.0		坂口裕一	1:27.3	1.1/2	6-3	37.6	2.4	1	487	5		新田守		高橋敏英	12.0
4	5	5		タイセイターゲット	牡6	54.0		七夕裕次	1:27.3	ハナ	1-1	38.3	20.2	7	519	2		佐藤雅彦		佐藤弘樹	6.0
5	7	9		カッチャオ	牡6	53.0		関本玲花	1:27.7	2.1/2	3-4	38.4	5.4	3	486	1		佐藤雅彦		佐藤弘樹	3.0
6	2	2		アルソミトラ	牝4	54.0		木村暁	1:27.7	クビ	8-6	37.6	127.0	12	417	-5		及川良春		谷謙介	
7	8	12		ティラール	牝7	54.0		岩本怜	1:28.1	2.1/2	7-7	38.2	90.2	8	469	1		三野宮通		（株）アプエンテ	
8	6	8		スズヨローズ	牝9	54.0		菅原辰徳	1:28.2	3/4	11-10	37.5	19.3	6	473	-3		石川栄		後藤順男	
9	5	6		リュウノヒミコ	牝3	54.0		陶文峰	1:28.4	1.0	9-8	38.2	105.4	9	415	0		村上実		蓑島竜一	
10	1	1		パーセプトロン	牡4	56.0		村上忍	1:29.0	4.0	10-11	38.5	6.4	4	500	-10		板垣吉則		杉浦和也	
11	7	10		アロースコルトン	牡8	56.0		関本淳	1:29.8	5.0	12-12	38.9	124.3	11	482	6		小林俊彦		吉田好雄	
12	3	3		ワンドロップ	牝8	54.0		小林凌	1:30.2	2.1/2	5-9	40.5	112.1	10	479	-1		村上実		前田敏文	
