	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199003010111	芝	右	1800	曇	稍重	15:45	北上特別 		1990-4-21	1	福島	1	4歳以上900万下	(混)(ハンデ)	1	740	3	1	150	4	4	120	2	3.0	100.0	1.0	1-4	1830	6																							12.9 - 11.9 - 11.9 - 12.3 - 12.4 - 12.1 - 12.1 - 12.5 - 12.6	12.9 - 24.8 - 36.7 - 49.0 - 61.4 - 73.5 - 85.6 - 98.1 - 110.7 (12.9-12.9)
199003010112	芝	右	1200	曇	稍重	16:15	4歳以上500万下		1990-4-21	1	福島	1	4歳以上500万下	牝(別定)	3	640	3	3	280	3	2	520	8	12.0	180.0	2.0	2-3	5250	20																							11.9 - 10.6 - 11.1 - 12.0 - 12.6 - 12.6	11.9 - 22.5 - 33.6 - 45.6 - 58.2 - 70.8 (11.9-11.9)
199003010201	ダ	右	1700	小雨	不良	10:00	4歳以上400万下		1990-4-22	1	福島	2	4歳以上400万下	[抽](別定)	1	170	1	1	140	1	3	820	6				1-3	1910	7																							7.3 - 11.2 - 12.0 - 12.4 - 12.9 - 13.0 - 13.4 - 13.6 - 13.3	7.3 - 18.5 - 30.5 - 42.9 - 55.8 - 68.8 - 82.2 - 95.8 - 109.1 (7.3-7.3)
199003010202	芝	右	1800	小雨	稍重	10:25	4歳未出走		1990-4-22	1	福島	2	4歳未出走	(混)(馬齢)	11	3810	11	11	1,180	12	4	270	5	8.0	220.0	2.0	3-7	2440	12																							12.4 - 11.1 - 11.1 - 12.1 - 12.3 - 12.9 - 13.4 - 14.3 - 14.1	12.4 - 23.5 - 34.6 - 46.7 - 59.0 - 71.9 - 85.3 - 99.6 - 113.7 (12.4-12.4)
199003010203	芝	右	1200	小雨	稍重	10:55	4歳未出走		1990-4-22	1	福島	2	4歳未出走	(馬齢)	8	660	4	8	260	4	6	220	2	5.0	940.0	13.0	4-5	1370	5																							12.3 - 11.3 - 11.6 - 12.3 - 13.0 - 12.9	12.3 - 23.6 - 35.2 - 47.5 - 60.5 - 73.4 (12.3-12.3)
199003010204	ダ	右	1000	小雨	不良	11:25	4歳未勝利		1990-4-22	1	福島	2	4歳未勝利	牝(馬齢)	7	340	2	7	140	1	9	140	2	3.0	400.0	7.0	6-7	490	1																							12.4 - 11.1 - 11.9 - 12.6 - 12.2	12.4 - 23.5 - 35.4 - 48.0 - 60.2 (12.4-12.4)
199003010205	芝	右	2000	小雨	稍重	11:55	4歳未勝利		1990-4-22	1	福島	2	4歳未勝利	(馬齢)	12	1190	6	12	330	6	11	590	9	3.0	170.0	2.0	7-8	3690	14																							12.4 - 11.4 - 12.5 - 12.3 - 13.3 - 12.8 - 12.7 - 12.8 - 12.8 - 12.5	12.4 - 23.8 - 36.3 - 48.6 - 61.9 - 74.7 - 87.4 - 100.2 - 113.0 - 125.5 (12.4-12.4)
199003010206	芝	右	1200	小雨	稍重	12:55	4歳未勝利		1990-4-22	1	福島	2	4歳未勝利	(馬齢)	9	3580	12	9	950	11	6	570	6	10.0	590.0	8.0	4-6	7110	24																							12.2 - 10.9 - 11.6 - 12.5 - 13.0 - 12.8	12.2 - 23.1 - 34.7 - 47.2 - 60.2 - 73.0 (12.2-12.2)
199003010207	ダ	右	1700	小雨	不良	13:25	4歳以上500万下		1990-4-22	1	福島	2	4歳以上500万下	(別定)	9	1060	6	9	280	5	3	230	4	1.0	160.0	2.0	3-7	950	5																							7.0 - 10.8 - 11.7 - 12.4 - 12.5 - 12.4 - 13.0 - 13.4 - 12.9	7.0 - 17.8 - 29.5 - 41.9 - 54.4 - 66.8 - 79.8 - 93.2 - 106.1 (7.0-7.0)
199003010208	ダ	右	1700	小雨	不良	14:00	4歳以上500万下		1990-4-22	1	福島	2	4歳以上500万下	(別定)	2	570	2	2	180	3	9	120	1	3.0	200.0	5.0	2-7	640	3																							7.1 - 10.8 - 11.9 - 12.2 - 12.6 - 12.4 - 12.9 - 13.3 - 13.0	7.1 - 17.9 - 29.8 - 42.0 - 54.6 - 67.0 - 79.9 - 93.2 - 106.2 (7.1-7.1)
199003010209	ダ	右	1000	小雨	不良	14:35	栗駒山特別 		1990-4-22	1	福島	2	4歳以上500万下	(別定)	9	530	2	9	160	2	2	120	1	6.0	190.0	3.0	2-7	480	1																							12.1 - 10.6 - 11.4 - 12.2 - 12.5	12.1 - 22.7 - 34.1 - 46.3 - 58.8 (12.1-12.1)
199003010210	芝	右	1800	小雨	稍重	15:10	青葉城特別 		1990-4-22	1	福島	2	4歳以上500万下	(別定)	5	1920	7	5	380	7	12	130	1	11.0	640.0	9.0	4-7	880	3																							12.9 - 11.5 - 11.5 - 12.5 - 12.3 - 12.4 - 12.8 - 13.3 - 12.9	12.9 - 24.4 - 35.9 - 48.4 - 60.7 - 73.1 - 85.9 - 99.2 - 112.1 (12.9-12.9)
199003010211	芝	右	1800	小雨	稍重	15:45	やまびこステークス 		1990-4-22	1	福島	2	4歳以上オープン	(混)(別定)	10	1110	4	10	230	3	8	120	1	7.0	500.0	8.0	6-7	600	2																							12.3 - 11.2 - 11.3 - 12.4 - 12.4 - 12.4 - 12.5 - 12.9 - 13.2	12.3 - 23.5 - 34.8 - 47.2 - 59.6 - 72.0 - 84.5 - 97.4 - 110.6 (12.3-12.3)
199003010301	芝	右	1800	晴	良	10:25	4歳以上400万下		1990-4-28	1	福島	3	4歳以上400万下	[抽](別定)	1	380	2	1	180	1	5	850	6				1-5	4360	13																							13.0 - 11.8 - 11.9 - 12.8 - 12.5 - 12.3 - 12.9 - 12.9 - 12.6	13.0 - 24.8 - 36.7 - 49.5 - 62.0 - 74.3 - 87.2 - 100.1 - 112.7 (13.0-13.0)
199003010302	ダ	右	1700	晴	良	10:55	4歳未出走		1990-4-28	1	福島	3	4歳未出走	(馬齢)	3	700	2	3	240	2	7	300	6	8.0	300.0	5.0	3-6	2280	9																							7.1 - 10.8 - 11.9 - 12.5 - 13.1 - 13.2 - 13.5 - 13.8 - 13.9	7.1 - 17.9 - 29.8 - 42.3 - 55.4 - 68.6 - 82.1 - 95.9 - 109.8 (7.1-7.1)
199003010303	芝	右	1200	晴	良	11:25	4歳未出走		1990-4-28	1	福島	3	4歳未出走	(馬齢)	2	1040	5	2	300	4	10	190	2	8.0	380.0	6.0	2-6	2050	11																							12.3 - 10.8 - 11.6 - 11.9 - 12.5 - 12.4	12.3 - 23.1 - 34.7 - 46.6 - 59.1 - 71.5 (12.3-12.3)
199003010304	ダ	右	1000	晴	良	11:55	4歳未勝利		1990-4-28	1	福島	3	4歳未勝利	(馬齢)	9	130	1	9	110	1	10	140	2	4.0	180.0	5.0	7-7	410	2																							12.5 - 11.3 - 11.7 - 12.2 - 12.5	12.5 - 23.8 - 35.5 - 47.7 - 60.2 (12.5-12.5)
199003010305	芝	右	2000	晴	良	12:55	4歳未勝利		1990-4-28	1	福島	3	4歳未勝利	(混)(馬齢)	6	410	3	6	170	2	3	320	5	1.0	350.0	7.0	3-6	1700	5																							12.6 - 11.6 - 12.5 - 12.3 - 13.1 - 12.6 - 12.1 - 12.3 - 12.3 - 12.6	12.6 - 24.2 - 36.7 - 49.0 - 62.1 - 74.7 - 86.8 - 99.1 - 111.4 - 124.0 (12.6-12.6)
199003010306	ダ	右	1700	晴	良	13:25	4歳以上500万下		1990-4-28	1	福島	3	4歳以上500万下	(別定)	2	330	1	2	150	1	12	320	9	7.0	300.0	7.0	2-8	940	2																							7.1 - 11.2 - 12.1 - 12.3 - 13.0 - 12.8 - 12.6 - 12.8 - 12.9	7.1 - 18.3 - 30.4 - 42.7 - 55.7 - 68.5 - 81.1 - 93.9 - 106.8 (7.1-7.1)
199003010307	ダ	右	1700	晴	良	14:00	4歳以上500万下		1990-4-28	1	福島	3	4歳以上500万下	(別定)	3	180	1	3	130	1	7	310	6	5.0	670.0	11.0	3-6	1360	4																							7.0 - 10.9 - 11.7 - 12.2 - 12.8 - 12.8 - 13.1 - 13.4 - 13.0	7.0 - 17.9 - 29.6 - 41.8 - 54.6 - 67.4 - 80.5 - 93.9 - 106.9 (7.0-7.0)
199003010308	芝	右	2000	晴	良	14:35	アラブステークス 		1990-4-28	1	福島	3	4歳以上オープン	[抽](ハンデ)	5	600	5	5	190	5	7	160	4	8.0	140.0	1.0	5-7	770	4																							12.6 - 11.6 - 12.0 - 11.8 - 13.2 - 12.9 - 12.2 - 12.6 - 13.1 - 13.5	12.6 - 24.2 - 36.2 - 48.0 - 61.2 - 74.1 - 86.3 - 98.9 - 112.0 - 125.5 (12.6-12.6)
199003010309	芝	右	1200	晴	良	15:10	小野川湖特別 		1990-4-28	1	福島	3	4歳以上500万下	(別定)	9	370	2	9	140	1	10	210	4	8.0	180.0	3.0	7-8	750	2																							11.9 - 11.0 - 11.5 - 11.8 - 12.0 - 12.1	11.9 - 22.9 - 34.4 - 46.2 - 58.2 - 70.3 (11.9-11.9)
199003010310	芝	右	1800	晴	良	15:45	赤湯特別 		1990-4-28	1	福島	3	4歳以上500万下	(混)(別定)	5	340	1	5	120	1	9	180	3	1.0	240.0	4.0	4-6	630	2																							12.9 - 11.5 - 11.7 - 12.7 - 12.2 - 12.1 - 12.7 - 12.6 - 12.2	12.9 - 24.4 - 36.1 - 48.8 - 61.0 - 73.1 - 85.8 - 98.4 - 110.6 (12.9-12.9)
199003010311	ダ	右	1000	晴	良	16:15	4歳以上500万下		1990-4-28	1	福島	3	4歳以上500万下	(別定)	4	830	3	4	210	3	9	140	1	6.0	300.0	6.0	4-7	800	3																							12.2 - 10.9 - 11.9 - 12.5 - 12.2	12.2 - 23.1 - 35.0 - 47.5 - 59.7 (12.2-12.2)
199003010401	ダ	右	1700	雨	良	10:25	4歳以上700万下		1990-4-29	1	福島	4	4歳以上700万下	[抽](別定)	5	1190	5	5	420	5	2	480	6				2-5	3630	15																							7.2 - 11.4 - 12.1 - 13.0 - 13.2 - 12.8 - 12.9 - 12.9 - 13.1	7.2 - 18.6 - 30.7 - 43.7 - 56.9 - 69.7 - 82.6 - 95.5 - 108.6 (7.2-7.2)
199003010402	芝	右	1800	雨	良	10:55	4歳未出走		1990-4-29	1	福島	4	4歳未出走	(馬齢)	5	680	5	5	200	3	1	560	9	8.0	530.0	8.0	1-5	6260	23																							12.6 - 12.2 - 12.4 - 13.4 - 12.7 - 12.4 - 12.5 - 12.9 - 12.7	12.6 - 24.8 - 37.2 - 50.6 - 63.3 - 75.7 - 88.2 - 101.1 - 113.8 (12.6-12.6)
199003010403	ダ	右	1700	曇	良	11:25	4歳未勝利		1990-4-29	1	福島	4	4歳未勝利	(馬齢)	6	340	2	6	150	3	7	290	7	4.0	120.0	1.0	6-7	5500	19																							7.1 - 11.4 - 12.2 - 12.3 - 13.0 - 12.7 - 13.0 - 13.3 - 13.0	7.1 - 18.5 - 30.7 - 43.0 - 56.0 - 68.7 - 81.7 - 95.0 - 108.0 (7.1-7.1)
199003010404	芝	右	1800	曇	良	11:55	4歳未勝利		1990-4-29	1	福島	4	4歳未勝利	牝(馬齢)	3	250	1	3	150	1	5	220	4	10.0	280.0	7.0	3-5	1100	4																							12.9 - 11.7 - 11.7 - 12.8 - 12.5 - 12.1 - 12.8 - 12.8 - 12.9	12.9 - 24.6 - 36.3 - 49.1 - 61.6 - 73.7 - 86.5 - 99.3 - 112.2 (12.9-12.9)
199003010405	芝	右	1200	曇	良	12:55	4歳未勝利		1990-4-29	1	福島	4	4歳未勝利	(馬齢)	9	940	4	9	220	4	11	120	1	12.0	160.0	3.0	6-7	710	4																							12.1 - 10.9 - 11.5 - 12.0 - 12.4 - 12.2	12.1 - 23.0 - 34.5 - 46.5 - 58.9 - 71.1 (12.1-12.1)
199003010406	ダ	右	1700	曇	良	13:25	4歳以上500万下		1990-4-29	1	福島	4	4歳以上500万下	牝(別定)	7	550	3	7	230	4	4	220	3	6.0	230.0	5.0	4-7	4280	18																							7.0 - 11.2 - 11.6 - 12.6 - 13.1 - 12.5 - 12.8 - 13.3 - 12.8	7.0 - 18.2 - 29.8 - 42.4 - 55.5 - 68.0 - 80.8 - 94.1 - 106.9 (7.0-7.0)
199003010407	ダ	右	1000	曇	良	14:00	4歳以上500万下		1990-4-29	1	福島	4	4歳以上500万下	(別定)	2	880	5	2	220	5	1	110	1	8.0	170.0	3.0	1-2	950	4																							12.3 - 10.8 - 11.9 - 12.4 - 12.3	12.3 - 23.1 - 35.0 - 47.4 - 59.7 (12.3-12.3)
199003010408	芝	右	2000	曇	良	14:35	ゆきつばき賞 		1990-4-29	1	福島	4	4歳500万下	(馬齢)	7	320	2	7	160	3	3	160	2	1.0	320.0	6.0	3-7	520	2																							12.4 - 11.0 - 11.9 - 12.1 - 12.8 - 12.5 - 12.4 - 12.9 - 12.9 - 13.1	12.4 - 23.4 - 35.3 - 47.4 - 60.2 - 72.7 - 85.1 - 98.0 - 110.9 - 124.0 (12.4-12.4)
199003010409	芝	右	2000	曇	良	15:10	天童特別 		1990-4-29	1	福島	4	4歳以上500万下	(別定)	8	1040	6	8	400	8	10	250	2	2.0	780.0	11.0	5-6	1240	6																							12.6 - 11.0 - 12.0 - 11.8 - 12.8 - 12.5 - 12.5 - 12.6 - 12.6 - 12.8	12.6 - 23.6 - 35.6 - 47.4 - 60.2 - 72.7 - 85.2 - 97.8 - 110.4 - 123.2 (12.6-12.6)
199003010410	芝	右	1200	曇	良	15:45	米沢特別 		1990-4-29	1	福島	4	4歳以上900万下	(混)(別定)	8	1510	8	8	480	7	11	530	10	7.0	320.0	4.0	6-8	3120	15																							12.2 - 10.9 - 11.4 - 12.3 - 12.6 - 12.3	12.2 - 23.1 - 34.5 - 46.8 - 59.4 - 71.7 (12.2-12.2)
199003010501	ダ	右	1000	小雨	良	10:25	4歳未出走		1990-5-4	1	福島	5	4歳未出走	(馬齢)	1	340	2	1	130	2	2	190	3	4.0	190.0	4.0	1-2	1530	9																							12.2 - 11.1 - 11.8 - 13.0 - 13.1	12.2 - 23.3 - 35.1 - 48.1 - 61.2 (12.2-12.2)
199003010502	芝	右	2000	小雨	良	10:55	4歳未出走		1990-5-4	1	福島	5	4歳未出走	(馬齢)	1	1050	5	1	240	6	8	120	1	9.0	140.0	2.0	1-7	910	4																							12.6 - 11.2 - 11.9 - 11.9 - 12.6 - 12.2 - 12.3 - 12.8 - 13.3 - 13.3	12.6 - 23.8 - 35.7 - 47.6 - 60.2 - 72.4 - 84.7 - 97.5 - 110.8 - 124.1 (12.6-12.6)
199003010503	ダ	右	1000	小雨	良	11:25	4歳未勝利		1990-5-4	1	福島	5	4歳未勝利	(馬齢)	6	320	3	6	120	1	9	140	3	7.0	180.0	4.0	6-8	580	2																							12.4 - 11.0 - 11.8 - 12.5 - 13.0	12.4 - 23.4 - 35.2 - 47.7 - 60.7 (12.4-12.4)
199003010504	芝	右	1800	小雨	良	11:55	4歳未勝利		1990-5-4	1	福島	5	4歳未勝利	(馬齢)	7	780	3	7	190	3	2	120	1	6.0	220.0	4.0	2-7	670	2																							12.8 - 11.7 - 11.6 - 12.4 - 12.5 - 12.8 - 12.9 - 13.1 - 12.8	12.8 - 24.5 - 36.1 - 48.5 - 61.0 - 73.8 - 86.7 - 99.8 - 112.6 (12.8-12.8)
199003010505	芝	右	1200	小雨	良	12:55	4歳未勝利		1990-5-4	1	福島	5	4歳未勝利	(馬齢)	6	1040	5	6	300	7	7	130	1	1.0	210.0	3.0	4-5	520	1																							12.5 - 11.2 - 11.6 - 12.2 - 12.1 - 12.1	12.5 - 23.7 - 35.3 - 47.5 - 59.6 - 71.7 (12.5-12.5)
199003010506	ダ	右	1700	小雨	良	13:25	4歳以上500万下		1990-5-4	1	福島	5	4歳以上500万下	(別定)	6	160	1	6	120	1	7	880	7				6-7	2150	9																							7.1 - 11.0 - 11.8 - 12.8 - 13.4 - 13.0 - 13.0 - 12.8 - 12.3	7.1 - 18.1 - 29.9 - 42.7 - 56.1 - 69.1 - 82.1 - 94.9 - 107.2 (7.1-7.1)
199003010507	ダ	右	1700	小雨	良	14:00	4歳以上500万下		1990-5-4	1	福島	5	4歳以上500万下	(別定)	3	160	1	3	110	1	8	260	7	9.0	240.0	5.0	3-8	580	2																							7.0 - 10.8 - 11.6 - 12.6 - 13.0 - 12.9 - 13.2 - 13.2 - 12.8	7.0 - 17.8 - 29.4 - 42.0 - 55.0 - 67.9 - 81.1 - 94.3 - 107.1 (7.0-7.0)
199003010508	芝	右	1800	小雨	良	14:35	アラブ特別 		1990-5-4	1	福島	5	4歳以上700万下	[抽](別定)	4	2700	8	4	620	8	6	170	2	1.0	300.0	5.0	4-5	6340	22																							12.5 - 11.0 - 12.2 - 13.5 - 12.8 - 12.7 - 13.1 - 13.0 - 13.1	12.5 - 23.5 - 35.7 - 49.2 - 62.0 - 74.7 - 87.8 - 100.8 - 113.9 (12.5-12.5)
199003010509	ダ	右	1000	小雨	良	15:10	雲雀ケ原特別 		1990-5-4	1	福島	5	4歳以上500万下	(別定)	2	1040	5	2	310	5	8	360	7	4.0	160.0	2.0	2-8	8750	20																							12.4 - 11.1 - 11.7 - 12.0 - 12.7	12.4 - 23.5 - 35.2 - 47.2 - 59.9 (12.4-12.4)
199003010510	芝	右	2000	小雨	良	15:45	夏井川特別 		1990-5-4	1	福島	5	4歳以上500万下	(別定)	10	240	1	10	140	1	1	270	6	2.0	470.0	8.0	1-8	1320	6																							12.3 - 11.0 - 11.8 - 12.0 - 13.4 - 12.7 - 12.2 - 12.4 - 12.7 - 12.7	12.3 - 23.3 - 35.1 - 47.1 - 60.5 - 73.2 - 85.4 - 97.8 - 110.5 - 123.2 (12.3-12.3)
199003010601	ダ	右	1000	晴	良	10:55	4歳以上400万下		1990-5-6	1	福島	6	4歳以上400万下	[抽](別定)	3	310	2	3	220	3	4	270	4				3-4	830	4																							12.7 - 11.4 - 12.1 - 12.6 - 12.7	12.7 - 24.1 - 36.2 - 48.8 - 61.5 (12.7-12.7)
199003010602	ダ	右	1700	晴	良	11:25	4歳未勝利		1990-5-6	1	福島	6	4歳未勝利	牝(馬齢)	1	170	1	1	110	1	5	120	2				1-5	240	1																							7.2 - 11.0 - 12.0 - 12.5 - 12.9 - 13.0 - 13.3 - 13.7 - 13.1	7.2 - 18.2 - 30.2 - 42.7 - 55.6 - 68.6 - 81.9 - 95.6 - 108.7 (7.2-7.2)
199003010603	芝	右	2600	晴	良	11:55	4歳以上500万下		1990-5-6	1	福島	6	4歳以上500万下	(別定)	2	1950	6	2	440	6	7	140	1				2-7	1870	8																							13.3 - 12.1 - 12.4 - 13.0 - 12.7 - 13.0 - 12.5 - 13.0 - 12.4 - 12.0 - 12.7 - 13.0 - 12.8	13.3 - 25.4 - 37.8 - 50.8 - 63.5 - 76.5 - 89.0 - 102.0 - 114.4 - 126.4 - 139.1 - 152.1 - 164.9 (13.3-13.3)
199003010604	芝	右	1200	晴	良	12:55	4歳未出走		1990-5-6	1	福島	6	4歳未出走	(混)(馬齢)	12	440	2	12	200	3	11	130	1	3.0	580.0	9.0	8-8	890	4																							12.4 - 11.2 - 11.6 - 12.3 - 12.6 - 12.4	12.4 - 23.6 - 35.2 - 47.5 - 60.1 - 72.5 (12.4-12.4)
199003010605	芝	右	2000	晴	良	13:25	4歳未勝利		1990-5-6	1	福島	6	4歳未勝利	(馬齢)	3	330	2	3	160	2	8	190	3	6.0	320.0	6.0	3-7	1260	5																							12.4 - 11.5 - 12.2 - 12.7 - 13.7 - 13.2 - 12.8 - 12.7 - 12.6 - 11.8	12.4 - 23.9 - 36.1 - 48.8 - 62.5 - 75.7 - 88.5 - 101.2 - 113.8 - 125.6 (12.4-12.4)
199003010606	ダ	右	1700	晴	良	14:00	4歳以上500万下		1990-5-6	1	福島	6	4歳以上500万下	(別定)	6	470	2	6	160	3	7	120	1	1.0	160.0	4.0	5-6	530	1																							7.0 - 10.7 - 11.3 - 12.4 - 13.0 - 12.5 - 12.7 - 13.0 - 12.5	7.0 - 17.7 - 29.0 - 41.4 - 54.4 - 66.9 - 79.6 - 92.6 - 105.1 (7.0-7.0)
199003010607	芝	右	1200	晴	良	14:35	ひめさゆり賞 		1990-5-6	1	福島	6	4歳500万下	(混)(馬齢)	6	1220	7	6	280	6	7	170	3	2.0	140.0	1.0	6-7	3870	20																							12.0 - 11.0 - 11.3 - 12.0 - 12.7 - 13.2	12.0 - 23.0 - 34.3 - 46.3 - 59.0 - 72.2 (12.0-12.0)
199003010608	芝	右	1200	晴	良	15:10	いわき特別 		1990-5-6	1	福島	6	4歳以上500万下	(混)(別定)	1	890	4	1	480	4	7	230	3				1-7	1260	5																							12.6 - 11.0 - 11.7 - 12.1 - 12.1 - 12.2	12.6 - 23.6 - 35.3 - 47.4 - 59.5 - 71.7 (12.6-12.6)
199003010609	芝	右	2000	晴	良	15:45	郡山特別 		1990-5-6	1	福島	6	4歳以上900万下	(混)(ハンデ)	10	220	1	10	140	1	3	270	6	9.0	270.0	5.0	3-8	1440	5																							12.3 - 10.9 - 11.7 - 11.8 - 12.8 - 12.7 - 12.6 - 12.5 - 12.7 - 12.6	12.3 - 23.2 - 34.9 - 46.7 - 59.5 - 72.2 - 84.8 - 97.3 - 110.0 - 122.6 (12.3-12.3)
199003010610	ダ	右	1000	晴	良	16:15	4歳以上500万下		1990-5-6	1	福島	6	4歳以上500万下	牝(別定)	7	180	1	7	110	1	5	130	2	8.0	230.0	5.0	5-7	440	1																							12.4 - 11.2 - 11.8 - 12.3 - 12.4	12.4 - 23.6 - 35.4 - 47.7 - 60.1 (12.4-12.4)
199003010701	芝	右	2000	曇	良	10:00	4歳以上400万下		1990-5-12	1	福島	7	4歳以上400万下	[抽](別定)	5	380	2	5	160	3	6	100	1				5-6	360	1																							12.6 - 11.3 - 12.2 - 12.3 - 13.1 - 12.6 - 12.5 - 12.6 - 12.6 - 13.2	12.6 - 23.9 - 36.1 - 48.4 - 61.5 - 74.1 - 86.6 - 99.2 - 111.8 - 125.0 (12.6-12.6)
