	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
199001010204	芝	右	1000	晴	良	12:55	3歳新馬		1990-6-10	1	札幌	2	3歳新馬	(馬齢)	5	140	1	5	110	1	1	130	2	1-5	310	1																							12.1 - 11.4 - 11.6 - 12.0 - 11.9	12.1 - 23.5 - 35.1 - 47.1 - 59.0 (12.1-12.1)	2.0	210	5.0
199001010205	ダ	右	1000	晴	良	13:25	4歳以上500万下		1990-6-10	1	札幌	2	4歳以上500万下	(馬齢)	1	350	2	1	230	3	3	470	7	1-3	2690	12																							12.0 - 10.9 - 11.5 - 12.1 - 12.0	12.0 - 22.9 - 34.4 - 46.5 - 58.5 (12.0-12.0)	7.0	490	8.0
199001010206	ダ	右	1700	晴	良	14:00	4歳以上500万下		1990-6-10	1	札幌	2	4歳以上500万下	(馬齢)	5	780	4	5	240	5	2	500	9	2-5	10880	27																							6.8 - 10.8 - 12.1 - 12.6 - 12.8 - 12.6 - 12.4 - 12.5 - 12.3	6.8 - 17.6 - 29.7 - 42.3 - 55.1 - 67.7 - 80.1 - 92.6 - 104.9 (6.8-6.8)	7.0	160	1.0
199001010207	芝	右	1200	晴	良	14:35	石狩特別 		1990-6-10	1	札幌	2	4歳以上500万下	(混)(馬齢)	15	430	1	15	240	3	5	240	2	3-8	1100	5																							12.0 - 10.8 - 11.6 - 11.8 - 12.1 - 12.2	12.0 - 22.8 - 34.4 - 46.2 - 58.3 - 70.5 (12.0-12.0)	4.0	270	6.0
199001010208	ダ	右	1700	晴	良	15:10	北斗賞 		1990-6-10	1	札幌	2	4歳以上900万下	(別定)	2	620	3	2	230	4	8	150	2	2-6	1220	4																							6.7 - 10.8 - 11.8 - 12.0 - 12.3 - 12.2 - 12.5 - 12.5 - 12.2	6.7 - 17.5 - 29.3 - 41.3 - 53.6 - 65.8 - 78.3 - 90.8 - 103.0 (6.7-6.7)	11.0	230	3.0
199001010209	芝	右	1800	晴	良	15:45	札幌日経賞 		1990-6-10	1	札幌	2	4歳以上オープン	(混)(別定)	5	150	1	5	100	1	4	170	3	4-5	720	3																							12.4 - 11.5 - 11.5 - 11.6 - 12.0 - 12.0 - 12.5 - 12.7 - 12.4	12.4 - 23.9 - 35.4 - 47.0 - 59.0 - 71.0 - 83.5 - 96.2 - 108.6 (12.4-12.4)	9.0	290	6.0
199001010210	ダ	右	1700	晴	良	16:15	4歳以上500万下		1990-6-10	1	札幌	2	4歳以上500万下	(馬齢)	8	250	1	8	130	1	5	650	8	5-6	970	5																							6.7 - 10.8 - 11.6 - 12.2 - 12.5 - 12.6 - 12.8 - 12.8 - 12.7	6.7 - 17.5 - 29.1 - 41.3 - 53.8 - 66.4 - 79.2 - 92.0 - 104.7 (6.7-6.7)	4.0	190	4.0
199001010401	ダ	右	1700	曇	重	10:15	4歳未勝利		1990-6-17	1	札幌	4	4歳未勝利	(馬齢)	5	130	1	5	110	1	6	130	2	5-6	290	1																							6.7 - 11.0 - 11.6 - 11.9 - 12.0 - 11.9 - 12.4 - 12.9 - 12.8	6.7 - 17.7 - 29.3 - 41.2 - 53.2 - 65.1 - 77.5 - 90.4 - 103.2 (6.7-6.7)	2.0	320	7.0
199001010402	ダ	右	1000	曇	重	10:45	4歳未勝利		1990-6-17	1	札幌	4	4歳未勝利	(混)(馬齢)	10	400	3	10	180	3	12	130	1	7-8	590	2																							12.4 - 10.9 - 11.8 - 11.7 - 12.3	12.4 - 23.3 - 35.1 - 46.8 - 59.1 (12.4-12.4)	3.0	370	7.0
199001010403	ダ	右	1700	曇	重	11:15	4歳未勝利		1990-6-17	1	札幌	4	4歳未勝利	(馬齢)	4	160	1	4	110	1	3	130	2	3-4	330	1																							6.8 - 11.2 - 12.1 - 12.5 - 12.1 - 12.1 - 12.8 - 13.9 - 13.9	6.8 - 18.0 - 30.1 - 42.6 - 54.7 - 66.8 - 79.6 - 93.5 - 107.4 (6.8-6.8)	5.0	300	7.0
199001010404	ダ	右	1000	曇	稍重	11:45	4歳未勝利		1990-6-17	1	札幌	4	4歳未勝利	(馬齢)	9	750	4	9	330	5	7	170	2	6-7	530	3																							12.4 - 10.8 - 11.7 - 12.1 - 12.1	12.4 - 23.2 - 34.9 - 47.0 - 59.1 (12.4-12.4)	3.0	1,070	12.0
199001010405	芝	右	1200	曇	良	12:45	3歳新馬		1990-6-17	1	札幌	4	3歳新馬	牝(馬齢)	6	160	1	6	120	1	2	130	2	2-6	280	1																							11.9 - 10.5 - 11.7 - 11.8 - 12.6 - 13.0	11.9 - 22.4 - 34.1 - 45.9 - 58.5 - 71.5 (11.9-11.9)			
199001010406	芝	右	1000	曇	良	13:15	3歳新馬		1990-6-17	1	札幌	4	3歳新馬	(馬齢)	10	3100	10	10	580	9	8	180	2	6-7	1150	5																							12.3 - 11.1 - 11.9 - 12.6 - 12.8	12.3 - 23.4 - 35.3 - 47.9 - 60.7 (12.3-12.3)	12.0	200	3.0
199001010407	ダ	右	1000	曇	良	13:50	4歳以上500万下		1990-6-17	1	札幌	4	4歳以上500万下	(別定)	2	160	1	2	100	1	5	110	2	2-5	300	1																							12.2 - 10.7 - 11.4 - 12.4 - 12.5	12.2 - 22.9 - 34.3 - 46.7 - 59.2 (12.2-12.2)	9.0	180	3.0
199001010408	ダ	右	1700	曇	良	14:25	千歳特別 		1990-6-17	1	札幌	4	4歳以上500万下	(別定)	9	170	1	9	110	1	3	160	3	3-8	730	4																							6.8 - 11.0 - 12.0 - 11.9 - 11.8 - 12.2 - 12.4 - 12.6 - 12.9	6.8 - 17.8 - 29.8 - 41.7 - 53.5 - 65.7 - 78.1 - 90.7 - 103.6 (6.8-6.8)	5.0	140	2.0
199001010409	芝	右	1800	曇	良	15:00	エルムステークス 		1990-6-17	1	札幌	4	4歳以上1500万下	(混)(別定)	6	150	1	6	110	1	5	190	4	5-6	370	2																							12.5 - 11.6 - 11.7 - 11.7 - 12.0 - 12.2 - 12.2 - 12.6 - 12.5	12.5 - 24.1 - 35.8 - 47.5 - 59.5 - 71.7 - 83.9 - 96.5 - 109.0 (12.5-12.5)			
199001010501	ダ	右	1000	晴	良	11:15	4歳以上700万下		1990-6-23	1	札幌	5	4歳以上700万下	[抽](別定)	5	290	1	5	160	2	1	350	7	1-5	2810	13																							12.7 - 11.1 - 11.3 - 12.1 - 12.8	12.7 - 23.8 - 35.1 - 47.2 - 60.0 (12.7-12.7)	4.0	230	4.0
199001010503	ダ	右	1700	晴	良	12:45	4歳未勝利		1990-6-23	1	札幌	5	4歳未勝利	(馬齢)	2	170	1	2	110	1	4	130	3	2-4	310	1																							6.7 - 11.6 - 13.0 - 12.7 - 12.2 - 12.2 - 12.5 - 12.5 - 12.5	6.7 - 18.3 - 31.3 - 44.0 - 56.2 - 68.4 - 80.9 - 93.4 - 105.9 (6.7-6.7)	5.0	170	4.0
199001010504	ダ	右	1000	晴	良	13:15	4歳未勝利		1990-6-23	1	札幌	5	4歳未勝利	(馬齢)	3	1770	4	3	200	4	5	100	1	3-5	990	4																							12.7 - 11.1 - 11.9 - 12.1 - 12.2	12.7 - 23.8 - 35.7 - 47.8 - 60.0 (12.7-12.7)	7.0	130	3.0
199001010505	ダ	右	1700	曇	良	13:50	4歳未勝利		1990-6-23	1	札幌	5	4歳未勝利	(馬齢)	4	610	5	4	190	4	6	210	5	4-6	1180	6																							6.7 - 11.1 - 12.2 - 12.3 - 12.4 - 12.9 - 12.8 - 12.7 - 12.9	6.7 - 17.8 - 30.0 - 42.3 - 54.7 - 67.6 - 80.4 - 93.1 - 106.0 (6.7-6.7)	10.0	170	2.0
199001010506	ダ	右	1000	曇	良	14:25	羊ケ丘特別 		1990-6-23	1	札幌	5	4歳以上500万下	牝(別定)	6	630	4	6	380	4	2	700	5	2-6	3670	10																							12.0 - 10.6 - 11.5 - 11.9 - 12.6	12.0 - 22.6 - 34.1 - 46.0 - 58.6 (12.0-12.0)			
199001010507	芝	右	1800	晴	良	15:00	十勝岳特別 		1990-6-23	1	札幌	5	4歳以上500万下	(混)(別定)	3	320	2	3	120	1	6	280	7	3-4	1310	6																							12.3 - 11.4 - 12.3 - 12.2 - 12.1 - 12.1 - 12.1 - 12.6 - 12.6	12.3 - 23.7 - 36.0 - 48.2 - 60.3 - 72.4 - 84.5 - 97.1 - 109.7 (12.3-12.3)	2.0	130	2.0
199001010508	芝	右	1500	晴	良	15:35	大倉山特別 		1990-6-23	1	札幌	5	4歳以上900万下	(別定)	5	130	1	5	100	1	3	130	3	3-5	420	2																							6.7 - 10.9 - 11.0 - 11.4 - 11.8 - 12.1 - 12.5 - 12.6	6.7 - 17.6 - 28.6 - 40.0 - 51.8 - 63.9 - 76.4 - 89.0 (6.7-6.7)	6.0	110	2.0
199001010509	ダ	右	1700	晴	良	16:10	4歳以上500万下		1990-6-23	1	札幌	5	4歳以上500万下	(父)(別定)	2	900	4	2	210	6	7	130	1	2-6	760	2																							6.7 - 11.0 - 11.9 - 12.4 - 12.2 - 12.1 - 12.6 - 13.0 - 12.9	6.7 - 17.7 - 29.6 - 42.0 - 54.2 - 66.3 - 78.9 - 91.9 - 104.8 (6.7-6.7)	5.0	140	2.0
199001010601	ダ	右	1700	晴	良	10:45	4歳未勝利		1990-6-24	1	札幌	6	4歳未勝利	(父)(馬齢)	1	2740	8	1	720	8	9	420	7	1-8	6040	18																							6.7 - 11.0 - 12.2 - 12.8 - 12.7 - 12.4 - 12.4 - 13.3 - 13.2	6.7 - 17.7 - 29.9 - 42.7 - 55.4 - 67.8 - 80.2 - 93.5 - 106.7 (6.7-6.7)	5.0	240	3.0
199001010602	ダ	右	1000	晴	良	11:15	4歳未勝利		1990-6-24	1	札幌	6	4歳未勝利	(馬齢)	6	120	1	6	100	1	5	110	2	5-6	220	1																							12.4 - 10.7 - 11.7 - 12.0 - 12.0	12.4 - 23.1 - 34.8 - 46.8 - 58.8 (12.4-12.4)	3.0	150	4.0
199001010603	芝	右	1000	晴	良	11:45	3歳新馬		1990-6-24	1	札幌	6	3歳新馬	(馬齢)	6	130	1	6	100	1	4	150	3	4-6	290	2																							12.0 - 11.2 - 11.5 - 12.1 - 12.4	12.0 - 23.2 - 34.7 - 46.8 - 59.2 (12.0-12.0)			
199001010604	ダ	右	1700	晴	良	12:45	4歳未勝利		1990-6-24	1	札幌	6	4歳未勝利	(馬齢)	6	220	1	6	120	1	2	260	6	2-6	1550	7																							6.8 - 11.1 - 12.0 - 12.9 - 12.3 - 12.4 - 12.5 - 13.0 - 13.2	6.8 - 17.9 - 29.9 - 42.8 - 55.1 - 67.5 - 80.0 - 93.0 - 106.2 (6.8-6.8)	5.0	220	5.0
199001010605	ダ	右	1700	晴	良	13:15	4歳以上500万下		1990-6-24	1	札幌	6	4歳以上500万下	(別定)	7	1020	5	7	260	5	1	190	3	1-7	2110	11																							6.7 - 11.3 - 12.0 - 12.1 - 12.5 - 12.5 - 12.8 - 13.1 - 12.7	6.7 - 18.0 - 30.0 - 42.1 - 54.6 - 67.1 - 79.9 - 93.0 - 105.7 (6.7-6.7)	9.0	570	8.0
199001010606	ダ	右	1000	晴	良	13:50	4歳以上500万下		1990-6-24	1	札幌	6	4歳以上500万下	(別定)	11	1140	7	11	560	9	3	410	8	3-8	3230	17																							12.2 - 10.6 - 11.5 - 11.9 - 12.7	12.2 - 22.8 - 34.3 - 46.2 - 58.9 (12.2-12.2)	6.0	320	5.0
199001010607	芝	右	1500	晴	良	14:25	手稲山特別 		1990-6-24	1	札幌	6	4歳以上500万下	(別定)	2	1530	6	2	290	7	10	120	1	2-7	1400	6																							6.7 - 11.0 - 11.3 - 11.8 - 11.9 - 12.0 - 12.3 - 12.1	6.7 - 17.7 - 29.0 - 40.8 - 52.7 - 64.7 - 77.0 - 89.1 (6.7-6.7)	1.0	220	5.0
199001010701	ダ	右	1700	晴	良	10:45	4歳以上オープン		1990-6-30	1	札幌	7	4歳以上オープン	[抽](別定)	7	430	2	7	130	3	8	100	1	7-7	520	3																							6.7 - 10.7 - 11.2 - 11.9 - 12.3 - 12.9 - 13.2 - 13.8 - 13.5	6.7 - 17.4 - 28.6 - 40.5 - 52.8 - 65.7 - 78.9 - 92.7 - 106.2 (6.7-6.7)	9.0	110	2.0
199001010702	ダ	右	1700	晴	良	11:15	4歳未勝利		1990-6-30	1	札幌	7	4歳未勝利	(馬齢)	7	3740	6	7	540	8	8	180	3	7-7	4650	11																							6.8 - 10.9 - 11.8 - 12.4 - 12.8 - 13.0 - 13.3 - 13.0 - 13.2	6.8 - 17.7 - 29.5 - 41.9 - 54.7 - 67.7 - 81.0 - 94.0 - 107.2 (6.8-6.8)	10.0	150	2.0
199001010703	ダ	右	1700	晴	良	11:45	4歳未勝利		1990-6-30	1	札幌	7	4歳未勝利	(馬齢)	4	430	2	4	150	2	2	230	4	2-4	1510	6																							6.9 - 10.9 - 12.0 - 12.2 - 13.0 - 13.0 - 12.9 - 13.2 - 13.3	6.9 - 17.8 - 29.8 - 42.0 - 55.0 - 68.0 - 80.9 - 94.1 - 107.4 (6.9-6.9)	1.0	280	5.0
199001010704	ダ	右	1000	晴	良	12:45	4歳未勝利		1990-6-30	1	札幌	7	4歳未勝利	牝(馬齢)	10	830	4	10	150	4	6	110	2	6-8	810	5																							12.4 - 11.3 - 11.7 - 12.1 - 12.3	12.4 - 23.7 - 35.4 - 47.5 - 59.8 (12.4-12.4)	4.0	100	1.0
199001010705	ダ	右	1700	晴	良	13:15	4歳未勝利		1990-6-30	1	札幌	7	4歳未勝利	(馬齢)	1	1580	4	1	170	5	2	100	2	1-2	2030	7																							6.7 - 11.2 - 12.6 - 12.9 - 12.4 - 12.3 - 12.4 - 13.1 - 13.2	6.7 - 17.9 - 30.5 - 43.4 - 55.8 - 68.1 - 80.5 - 93.6 - 106.8 (6.7-6.7)	5.0	100	1.0
199001010706	芝	右	1000	晴	良	13:50	3歳新馬		1990-6-30	1	札幌	7	3歳新馬	(混)(馬齢)	4	220	1	4	130	2	1	500	7	1-4	2270	7																							11.8 - 10.8 - 11.1 - 12.2 - 12.3	11.8 - 22.6 - 33.7 - 45.9 - 58.2 (11.8-11.8)	2.0	360	6.0
199001010707	芝	右	1800	晴	良	14:25	HBC杯 		1990-6-30	1	札幌	7	4歳以上900万下	(混)(別定)	4	150	1	4	110	1	5	130	2	4-5	220	1																							12.5 - 11.8 - 12.2 - 12.2 - 12.2 - 11.9 - 11.8 - 12.0 - 12.2	12.5 - 24.3 - 36.5 - 48.7 - 60.9 - 72.8 - 84.6 - 96.6 - 108.8 (12.5-12.5)			
199001010801	ダ	右	1000	晴	良	10:15	4歳未勝利		1990-7-1	1	札幌	8	4歳未勝利	(馬齢)	3	200	1	3	110	1	4	500	8	3-4	4000	12																							12.5 - 11.2 - 11.9 - 12.0 - 12.4	12.5 - 23.7 - 35.6 - 47.6 - 60.0 (12.5-12.5)	8.0	110	2.0
199001010802	ダ	右	1700	晴	良	10:45	4歳未勝利		1990-7-1	1	札幌	8	4歳未勝利	(混)(馬齢)	5	720	5	5	170	2	10	120	1	5-8	630	2																							6.7 - 11.0 - 12.4 - 12.5 - 12.6 - 12.4 - 13.0 - 13.3 - 13.3	6.7 - 17.7 - 30.1 - 42.6 - 55.2 - 67.6 - 80.6 - 93.9 - 107.2 (6.7-6.7)	9.0	180	3.0
199001010803	ダ	右	1000	晴	良	11:15	4歳未勝利		1990-7-1	1	札幌	8	4歳未勝利	(馬齢)	4	780	3	4	180	4	3	100	1	3-4	700	3																							12.4 - 11.1 - 11.3 - 11.6 - 12.3	12.4 - 23.5 - 34.8 - 46.4 - 58.7 (12.4-12.4)	1.0	130	2.0
199001010804	ダ	右	1000	晴	良	11:45	3歳新馬		1990-7-1	1	札幌	8	3歳新馬	(馬齢)	1	230	1	1	120	1	4	120	2	1-4	430	1																							12.4 - 11.1 - 12.3 - 12.3 - 12.5	12.4 - 23.5 - 35.8 - 48.1 - 60.6 (12.4-12.4)	3.0	190	5.0
199001010805	芝	右	1200	晴	良	12:45	3歳新馬		1990-7-1	1	札幌	8	3歳新馬	(馬齢)	8	610	4	8	260	5	5	310	6	5-8	2180	10																							12.4 - 10.8 - 11.3 - 11.8 - 12.5 - 12.8	12.4 - 23.2 - 34.5 - 46.3 - 58.8 - 71.6 (12.4-12.4)	6.0	190	3.0
199001010806	ダ	右	1000	晴	良	13:15	4歳以上500万下		1990-7-1	1	札幌	8	4歳以上500万下	(混)(別定)	4	1170	4	4	330	6	10	390	8	4-7	1120	5																							12.4 - 11.2 - 11.7 - 11.9 - 12.2	12.4 - 23.6 - 35.3 - 47.2 - 59.4 (12.4-12.4)	9.0	120	1.0
199001010807	ダ	右	1700	晴	良	13:50	4歳以上500万下		1990-7-1	1	札幌	8	4歳以上500万下	(別定)	2	200	1	2	120	1	10	240	5	2-7	650	3																							6.7 - 10.8 - 11.9 - 12.3 - 12.9 - 12.8 - 12.8 - 13.0 - 12.7	6.7 - 17.5 - 29.4 - 41.7 - 54.6 - 67.4 - 80.2 - 93.2 - 105.9 (6.7-6.7)	6.0	490	10.0
199001010808	芝	右	1200	晴	良	14:25	小樽特別 		1990-7-1	1	札幌	8	4歳以上500万下	(別定)	2	470	3	2	170	3	11	420	9	2-8	3220	12																							11.9 - 10.8 - 11.3 - 11.5 - 11.9 - 12.0	11.9 - 22.7 - 34.0 - 45.5 - 57.4 - 69.4 (11.9-11.9)	9.0	140	1.0
199001010809	ダ	右	1700	晴	良	15:00	羊蹄山特別 		1990-7-1	1	札幌	8	4歳以上900万下	(ハンデ)	9	690	4	9	210	4	4	200	3	4-7	890	3																							6.7 - 10.7 - 11.6 - 11.9 - 12.6 - 12.5 - 12.3 - 12.5 - 12.7	6.7 - 17.4 - 29.0 - 40.9 - 53.5 - 66.0 - 78.3 - 90.8 - 103.5 (6.7-6.7)	2.0	240	6.0
199001010810	芝	右	2000	晴	良	15:35	札幌記念	G3	1990-7-1	1	札幌	8	4歳以上オープン	(混)(ハンデ)	4	740	4	4	370	6	10	560	10	3-6	5790	21																							12.2 - 10.8 - 11.4 - 11.9 - 11.9 - 12.0 - 12.0 - 12.1 - 12.3 - 12.3	12.2 - 23.0 - 34.4 - 46.3 - 58.2 - 70.2 - 82.2 - 94.3 - 106.6 - 118.9 (12.2-12.2)	5.0	350	5.0
199001020101	ダ	右	1700	曇	重	10:00	4歳以上700万下		1990-7-7	2	札幌	1	4歳以上700万下	[抽](別定)	3	380	3	3	170	3	1	330	6	1-3	2740	11																							7.1 - 11.6 - 12.3 - 12.2 - 12.5 - 12.4 - 12.8 - 12.9 - 12.8	7.1 - 18.7 - 31.0 - 43.2 - 55.7 - 68.1 - 80.9 - 93.8 - 106.6 (7.1-7.1)	7.0	140	2.0
199001020102	ダ	右	1000	曇	重	10:25	4歳未勝利		1990-7-7	2	札幌	1	4歳未勝利	(馬齢)	9	700	2	9	120	2	4	110	1	4-8	210	1																							12.6 - 11.5 - 12.2 - 12.3 - 12.3	12.6 - 24.1 - 36.3 - 48.6 - 60.9 (12.6-12.6)	8.0	170	4.0
199001020103	ダ	右	1000	曇	重	10:50	4歳未勝利		1990-7-7	2	札幌	1	4歳未勝利	(馬齢)	7	210	1	7	100	1	2	110	2	2-7	380	2																							12.5 - 10.9 - 11.6 - 12.3 - 12.3	12.5 - 23.4 - 35.0 - 47.3 - 59.6 (12.5-12.5)	1.0	120	3.0
199001020104	ダ	右	1700	曇	重	11:15	4歳未勝利		1990-7-7	2	札幌	1	4歳未勝利	(混)(馬齢)	8	1480	6	8	260	6	11	210	4	6-8	1340	7																							6.8 - 11.7 - 12.2 - 12.7 - 12.6 - 12.5 - 12.3 - 12.3 - 12.7	6.8 - 18.5 - 30.7 - 43.4 - 56.0 - 68.5 - 80.8 - 93.1 - 105.8 (6.8-6.8)	2.0	160	2.0
199001020105	ダ	右	1000	曇	重	11:45	3歳新馬		1990-7-7	2	札幌	1	3歳新馬	(馬齢)	7	550	4	7	190	4	4	150	2	4-7	1040	6																							12.8 - 10.9 - 11.9 - 12.6 - 12.8	12.8 - 23.7 - 35.6 - 48.2 - 61.0 (12.8-12.8)	6.0	710	7.0
199001020106	芝	右	1000	曇	良	12:45	3歳新馬		1990-7-7	2	札幌	1	3歳新馬	(馬齢)	7	160	1	7	120	1	3	360	6	3-7	1070	5																							12.4 - 11.3 - 11.6 - 12.0 - 11.9	12.4 - 23.7 - 35.3 - 47.3 - 59.2 (12.4-12.4)			
199001020107	ダ	右	1000	曇	重	13:15	4歳以上500万下		1990-7-7	2	札幌	1	4歳以上500万下	(父)(別定)	7	320	1	7	150	1	5	900	9	5-7	6040	15																							12.2 - 10.7 - 11.2 - 12.1 - 12.4	12.2 - 22.9 - 34.1 - 46.2 - 58.6 (12.2-12.2)	9.0	210	5.0
199001020108	ダ	右	1700	曇	重	13:50	4歳以上500万下		1990-7-7	2	札幌	1	4歳以上500万下	(別定)	3	7050	12	3	910	11	12	130	1	3-8	5490	17																							6.8 - 11.4 - 11.9 - 12.2 - 12.1 - 12.1 - 12.6 - 12.9 - 13.2	6.8 - 18.2 - 30.1 - 42.3 - 54.4 - 66.5 - 79.1 - 92.0 - 105.2 (6.8-6.8)	4.0	380	7.0
199001020109	ダ	右	1700	晴	重	14:25	オーロラ特別 		1990-7-7	2	札幌	1	4歳以上900万下	牝(別定)	6	510	4	6	260	4	4	190	3	4-6	840	5																							7.0 - 11.8 - 12.5 - 12.4 - 11.9 - 11.8 - 11.9 - 12.5 - 12.1	7.0 - 18.8 - 31.3 - 43.7 - 55.6 - 67.4 - 79.3 - 91.8 - 103.9 (7.0-7.0)			
199001020201	ダ	右	1700	曇	稍重	10:00	4歳未勝利		1990-7-8	2	札幌	2	4歳未勝利	牝(馬齢)	1	290	3	1	160	3	4	140	1	1-4	380	1																							7.0 - 11.4 - 13.0 - 13.3 - 12.9 - 12.4 - 12.1 - 12.2 - 12.0	7.0 - 18.4 - 31.4 - 44.7 - 57.6 - 70.0 - 82.1 - 94.3 - 106.3 (7.0-7.0)			
199001020202	ダ	右	1700	曇	稍重	10:25	4歳未勝利		1990-7-8	2	札幌	2	4歳未勝利	(馬齢)	1	290	2	1	150	2	11	130	1	1-8	380	1																							6.9 - 11.0 - 11.7 - 12.5 - 12.6 - 12.6 - 12.7 - 12.9 - 12.8	6.9 - 17.9 - 29.6 - 42.1 - 54.7 - 67.3 - 80.0 - 92.9 - 105.7 (6.9-6.9)	9.0	320	7.0
