	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
199002010201	芝	右	1200	曇	良	10:15	4歳未勝利		1990-8-5	1	函館	2	4歳未勝利	(混)(馬齢)	2	610	4	2.0	200.0	3.0	7.0	180	2.0	2-4	1400	7																							12.2 - 10.7 - 11.3 - 11.9 - 12.6 - 12.1	12.2 - 22.9 - 34.2 - 46.1 - 58.7 - 70.8 (12.2-12.2)	5.0	620	7.0
199002010202	ダ	右	1700	晴	良	10:45	4歳未勝利		1990-8-5	1	函館	2	4歳未勝利	(馬齢)	10	490	3	10.0	160.0	2.0	7.0	480	8.0	6-7	3210	14																							7.3 - 10.8 - 11.9 - 12.4 - 13.2 - 13.0 - 13.5 - 13.7 - 13.8	7.3 - 18.1 - 30.0 - 42.4 - 55.6 - 68.6 - 82.1 - 95.8 - 109.6 (7.3-7.3)	4.0	170	3.0
199002010203	芝	右	1000	晴	良	11:15	3歳新馬		1990-8-5	1	函館	2	3歳新馬	(混)(馬齢)	11	860	4	11.0	210.0	4.0	7.0	270	5.0	6-8	2500	14																							11.9 - 10.9 - 11.9 - 12.1 - 12.0	11.9 - 22.8 - 34.7 - 46.8 - 58.8 (11.9-11.9)	9.0	370	7.0
199002010204	芝	右	1200	晴	良	11:45	3歳新馬		1990-8-5	1	函館	2	3歳新馬	(馬齢)	11	180	1	11.0	110.0	1.0	1.0	160	4.0	1-8	860	4																							12.2 - 11.0 - 11.6 - 12.0 - 12.3 - 12.3	12.2 - 23.2 - 34.8 - 46.8 - 59.1 - 71.4 (12.2-12.2)	5.0	120	2.0
199002010205	芝	右	1800	晴	良	12:45	4歳未勝利		1990-8-5	1	函館	2	4歳未勝利	牝(馬齢)	1	300	1	1.0	150.0	2.0	14.0	140	1.0	1-8	660	1																							12.4 - 10.9 - 11.3 - 12.1 - 13.1 - 12.5 - 12.6 - 12.3 - 12.1	12.4 - 23.3 - 34.6 - 46.7 - 59.8 - 72.3 - 84.9 - 97.2 - 109.3 (12.4-12.4)	5.0	2,170	15.0
199002010206	ダ	右	1000	晴	良	13:15	4歳以上500万下		1990-8-5	1	函館	2	4歳以上500万下	(別定)	9	200	1	9.0	140.0	1.0	8.0	320	5.0	6-7	280	1																							12.6 - 11.0 - 11.9 - 12.5 - 12.6	12.6 - 23.6 - 35.5 - 48.0 - 60.6 (12.6-12.6)	4.0	550	9.0
199002010207	芝	右	2000	晴	良	13:50	4歳以上500万下		1990-8-5	1	函館	2	4歳以上500万下	(別定)	11	470	3	11.0	160.0	2.0	9.0	170	3.0	7-8	620	2																							12.7 - 10.7 - 11.5 - 12.1 - 12.2 - 12.2 - 12.4 - 12.5 - 12.6 - 12.1	12.7 - 23.4 - 34.9 - 47.0 - 59.2 - 71.4 - 83.8 - 96.3 - 108.9 - 121.0 (12.7-12.7)	6.0	530	9.0
199002010208	芝	右	2500	晴	良	14:25	松前特別 		1990-8-5	1	函館	2	4歳以上900万下	(混)(別定)	4	700	3	4.0	230.0	3.0	6.0	160	2.0	4-6	830	3																							7.3 - 12.5 - 13.0 - 12.7 - 12.6 - 12.9 - 12.5 - 12.6 - 12.3 - 11.8 - 11.9 - 12.3 - 11.9	7.3 - 19.8 - 32.8 - 45.5 - 58.1 - 71.0 - 83.5 - 96.1 - 108.4 - 120.2 - 132.1 - 144.4 - 156.3 (7.3-7.3)			
199002010209	芝	右	1800	晴	良	15:00	湯川特別 		1990-8-5	1	函館	2	4歳以上500万下	(混)(別定)	11	190	1	11.0	110.0	1.0	7.0	180	3.0	5-7	550	2																							12.5 - 11.3 - 12.0 - 12.2 - 12.4 - 11.8 - 12.4 - 12.5 - 11.7	12.5 - 23.8 - 35.8 - 48.0 - 60.4 - 72.2 - 84.6 - 97.1 - 108.8 (12.5-12.5)	6.0	310	6.0
199002010210	芝	右	1800	晴	良	15:35	巴賞 		1990-8-5	1	函館	2	4歳以上オープン	(混)(別定)	4	290	2	4.0	140.0	2.0	6.0	270	5.0	4-6	1950	9																							12.5 - 11.6 - 11.7 - 11.7 - 11.7 - 12.0 - 12.2 - 11.8 - 11.4	12.5 - 24.1 - 35.8 - 47.5 - 59.2 - 71.2 - 83.4 - 95.2 - 106.6 (12.5-12.5)	1.0	140	1.0
199002010301	芝	右	2000	晴	稍重	11:15	4歳以上700万下		1990-8-11	1	函館	3	4歳以上700万下	[抽](別定)	1	500	4	1.0	250.0	4.0	3.0	230	3.0	1-3	1420	8																							12.5 - 10.7 - 11.3 - 11.8 - 12.5 - 12.9 - 13.5 - 13.3 - 13.4 - 12.5	12.5 - 23.2 - 34.5 - 46.3 - 58.8 - 71.7 - 85.2 - 98.5 - 111.9 - 124.4 (12.5-12.5)			
199002010302	ダ	右	1700	晴	重	11:45	4歳未勝利		1990-8-11	1	函館	3	4歳未勝利	(混)(馬齢)	5	690	4	5.0	230.0	4.0	7.0	590	10.0	5-6	1150	5																							7.5 - 10.9 - 11.6 - 12.3 - 13.1 - 13.1 - 13.6 - 13.8 - 12.8	7.5 - 18.4 - 30.0 - 42.3 - 55.4 - 68.5 - 82.1 - 95.9 - 108.7 (7.5-7.5)	4.0	150	1.0
199002010303	芝	右	1200	晴	稍重	12:45	3歳新馬		1990-8-11	1	函館	3	3歳新馬	(馬齢)	5	590	2	5.0	120.0	2.0	2.0	110	1.0	2-5	360	1																							12.2 - 11.1 - 11.8 - 12.4 - 12.7 - 12.5	12.2 - 23.3 - 35.1 - 47.5 - 60.2 - 72.7 (12.2-12.2)	8.0	230	6.0
199002010304	芝	右	1000	晴	稍重	13:15	3歳新馬		1990-8-11	1	函館	3	3歳新馬	牝(馬齢)	3	850	6	3.0	360.0	7.0	7.0	770	10.0	3-6	2300	10																							12.3 - 11.2 - 11.6 - 11.6 - 12.2	12.3 - 23.5 - 35.1 - 46.7 - 58.9 (12.3-12.3)	8.0	170	1.0
199002010305	芝	右	1200	晴	良	13:50	4歳未勝利		1990-8-11	1	函館	3	4歳未勝利	(馬齢)	14	340	3	14.0	150.0	3.0	6.0	130	1.0	4-8	500	2																							12.5 - 10.8 - 11.5 - 12.3 - 12.6 - 11.6	12.5 - 23.3 - 34.8 - 47.1 - 59.7 - 71.3 (12.5-12.5)	8.0	1,480	13.0
199002010306	芝	右	1200	晴	良	14:25	噴火湾特別 		1990-8-11	1	函館	3	4歳以上500万下	(別定)	1	360	3	1.0	240.0	3.0	4.0	930	6.0	1-4	2930	12																							12.2 - 10.7 - 11.1 - 11.9 - 12.3 - 12.1	12.2 - 22.9 - 34.0 - 45.9 - 58.2 - 70.3 (12.2-12.2)			
199002010307	芝	右	1800	晴	良	15:00	江差特別 		1990-8-11	1	函館	3	4歳以上500万下	牝(別定)	8	950	4	8.0	250.0	5.0	6.0	390	7.0	5-6	2670	10																							12.3 - 11.4 - 12.2 - 12.6 - 12.3 - 12.3 - 12.0 - 12.0 - 11.8	12.3 - 23.7 - 35.9 - 48.5 - 60.8 - 73.1 - 85.1 - 97.1 - 108.9 (12.3-12.3)	12.0	110	1.0
199002010401	芝	右	1200	曇	良	10:15	3歳未勝利		1990-8-12	1	函館	4	3歳未勝利	(混)(馬齢)	7	360	1	7.0	140.0	1.0	4.0	190	3.0	3-5	670	2																							12.2 - 11.1 - 11.5 - 12.3 - 12.6 - 11.9	12.2 - 23.3 - 34.8 - 47.1 - 59.7 - 71.6 (12.2-12.2)	1.0	210	6.0
199002010402	ダ	右	1000	曇	良	10:45	4歳未勝利		1990-8-12	1	函館	4	4歳未勝利	(馬齢)	9	1920	7	9.0	380.0	8.0	10.0	150	1.0	7-8	650	2																							13.0 - 11.2 - 12.7 - 12.9 - 12.5	13.0 - 24.2 - 36.9 - 49.8 - 62.3 (13.0-13.0)	1.0	170	4.0
199002010403	芝	右	1000	曇	良	11:15	3歳新馬		1990-8-12	1	函館	4	3歳新馬	(馬齢)	5	540	3	5.0	140.0	3.0	6.0	120	2.0	5-6	1130	5																							12.1 - 11.1 - 11.7 - 11.7 - 11.5	12.1 - 23.2 - 34.9 - 46.6 - 58.1 (12.1-12.1)	7.0	100	1.0
199002010404	芝	右	1200	晴	良	11:45	3歳新馬		1990-8-12	1	函館	4	3歳新馬	(馬齢)	5	350	2	5.0	110.0	2.0	1.0	110	1.0	1-5	270	1																							12.2 - 11.0 - 11.9 - 12.5 - 12.1 - 11.9	12.2 - 23.2 - 35.1 - 47.6 - 59.7 - 71.6 (12.2-12.2)	7.0	150	4.0
199002010405	芝	右	2000	晴	良	12:45	4歳未勝利		1990-8-12	1	函館	4	4歳未勝利	(馬齢)	3	430	2	3.0	140.0	2.0	8.0	120	1.0	3-7	540	1																							12.5 - 10.8 - 11.3 - 12.0 - 12.5 - 12.7 - 12.6 - 12.8 - 12.3 - 12.3	12.5 - 23.3 - 34.6 - 46.6 - 59.1 - 71.8 - 84.4 - 97.2 - 109.5 - 121.8 (12.5-12.5)	11.0	230	7.0
199002010406	芝	右	2000	晴	良	13:15	4歳未勝利		1990-8-12	1	函館	4	4歳未勝利	(馬齢)	4	460	3	4.0	160.0	2.0	5.0	160	1.0	4-5	670	1																							12.3 - 11.2 - 12.1 - 12.4 - 12.9 - 12.8 - 12.8 - 12.8 - 12.6 - 12.0	12.3 - 23.5 - 35.6 - 48.0 - 60.9 - 73.7 - 86.5 - 99.3 - 111.9 - 123.9 (12.3-12.3)	1.0	340	6.0
199002010407	芝	右	1000	晴	良	13:50	4歳以上500万下		1990-8-12	1	函館	4	4歳以上500万下	(混)(別定)	1	780	3	1.0	170.0	3.0	8.0	110	1.0	1-8	630	2																							12.4 - 10.9 - 11.4 - 11.5 - 11.1	12.4 - 23.3 - 34.7 - 46.2 - 57.3 (12.4-12.4)	4.0	250	6.0
199002010408	芝	右	2000	晴	良	14:25	奥尻特別 		1990-8-12	1	函館	4	4歳以上500万下	(別定)	8	200	1	8.0	100.0	1.0	6.0	110	3.0	6-8	430	2																							12.4 - 10.9 - 11.9 - 12.8 - 12.9 - 12.5 - 12.0 - 12.3 - 12.3 - 11.2	12.4 - 23.3 - 35.2 - 48.0 - 60.9 - 73.4 - 85.4 - 97.7 - 110.0 - 121.2 (12.4-12.4)	2.0	100	2.0
199002010409	ダ	右	1700	晴	良	15:00	潮騒特別 		1990-8-12	1	函館	4	4歳以上900万下	(混)(別定)	3	540	2	3.0	120.0	2.0	11.0	150	3.0	3-8	1310	6																							7.3 - 10.5 - 11.3 - 12.1 - 12.8 - 12.5 - 13.3 - 13.3 - 13.1	7.3 - 17.8 - 29.1 - 41.2 - 54.0 - 66.5 - 79.8 - 93.1 - 106.2 (7.3-7.3)	4.0	100	1.0
199002010410	芝	右	1200	晴	良	15:35	マリーンステークス 		1990-8-12	1	函館	4	4歳以上オープン	(混)(別定)	9	490	2	9.0	140.0	2.0	7.0	170	4.0	7-8	1340	5																							12.0 - 10.7 - 11.4 - 11.9 - 11.8 - 11.9	12.0 - 22.7 - 34.1 - 46.0 - 57.8 - 69.7 (12.0-12.0)	5.0	120	1.0
199002010501	芝	右	2000	晴	重	10:15	4歳以上オープン		1990-8-18	1	函館	5	4歳以上オープン	[抽](別定)	7	210	1	7.0	130.0	1.0	4.0	140	2.0	4-7	260	1																							13.1 - 11.4 - 11.9 - 12.8 - 12.7 - 12.6 - 12.5 - 12.5 - 12.6 - 12.5	13.1 - 24.5 - 36.4 - 49.2 - 61.9 - 74.5 - 87.0 - 99.5 - 112.1 - 124.6 (13.1-13.1)			
199002010502	芝	右	1000	晴	重	10:45	3歳未勝利		1990-8-18	1	函館	5	3歳未勝利	(馬齢)	5	120	1	5.0	100.0	1.0	3.0	120	2.0	3-5	150	1																							12.3 - 11.0 - 11.6 - 12.2 - 12.4	12.3 - 23.3 - 34.9 - 47.1 - 59.5 (12.3-12.3)			
199002010503	ダ	右	1700	晴	重	11:15	4歳未勝利		1990-8-18	1	函館	5	4歳未勝利	(馬齢)	9	520	3	9.0	230.0	3.0	10.0	1,370	10.0	7-8	340	1																							7.6 - 10.9 - 11.9 - 12.8 - 12.9 - 12.9 - 13.5 - 13.8 - 13.3	7.6 - 18.5 - 30.4 - 43.2 - 56.1 - 69.0 - 82.5 - 96.3 - 109.6 (7.6-7.6)	8.0	290	5.0
199002010504	芝	右	1200	晴	重	11:45	4歳未勝利		1990-8-18	1	函館	5	4歳未勝利	(馬齢)	3	130	1	3.0	110.0	1.0	6.0	180	3.0	3-6	390	2																							12.3 - 11.1 - 11.6 - 11.9 - 11.9 - 11.9	12.3 - 23.4 - 35.0 - 46.9 - 58.8 - 70.7 (12.3-12.3)	2.0	500	10.0
199002010505	芝	右	1800	晴	重	12:45	4歳未勝利		1990-8-18	1	函館	5	4歳未勝利	(父)(馬齢)	6	340	2	6.0	170.0	3.0	4.0	600	7.0	4-6	4780	16																							12.4 - 11.0 - 11.8 - 12.5 - 12.8 - 12.3 - 12.6 - 12.8 - 12.4	12.4 - 23.4 - 35.2 - 47.7 - 60.5 - 72.8 - 85.4 - 98.2 - 110.6 (12.4-12.4)	9.0	190	4.0
199002010506	ダ	右	1000	晴	重	13:15	4歳以上500万下		1990-8-18	1	函館	5	4歳以上500万下	(別定)	4	160	1	4.0	100.0	1.0	8.0	160	4.0	4-8	990	4																							12.7 - 11.2 - 11.9 - 12.2 - 12.4	12.7 - 23.9 - 35.8 - 48.0 - 60.4 (12.7-12.7)	5.0	120	2.0
199002010507	芝	右	2000	晴	重	13:50	4歳以上500万下		1990-8-18	1	函館	5	4歳以上500万下	(別定)	7	290	2	7.0	150.0	2.0	5.0	370	6.0	5-7	2430	10																							12.7 - 11.2 - 11.6 - 12.6 - 12.3 - 12.3 - 12.9 - 12.7 - 12.3 - 11.6	12.7 - 23.9 - 35.5 - 48.1 - 60.4 - 72.7 - 85.6 - 98.3 - 110.6 - 122.2 (12.7-12.7)	2.0	270	5.0
199002010508	芝	右	1800	晴	稍重	14:25	北洋特別 		1990-8-18	1	函館	5	4歳以上500万下	(別定)	7	160	1	7.0	100.0	1.0	5.0	120	2.0	5-7	330	1																							12.6 - 11.4 - 12.3 - 12.2 - 11.8 - 11.8 - 12.2 - 12.7 - 12.5	12.6 - 24.0 - 36.3 - 48.5 - 60.3 - 72.1 - 84.3 - 97.0 - 109.5 (12.6-12.6)	8.0	170	4.0
199002010509	芝	右	1200	晴	稍重	15:00	七重浜特別 		1990-8-18	1	函館	5	4歳以上900万下	(混)(別定)	2	860	6	2.0	200.0	3.0	5.0	160	2.0	2-5	1730	8																							12.0 - 10.7 - 11.3 - 12.1 - 12.3 - 12.1	12.0 - 22.7 - 34.0 - 46.1 - 58.4 - 70.5 (12.0-12.0)	1.0	240	4.0
199002010510	芝	右	2000	晴	稍重	15:35	五稜郭特別 		1990-8-18	1	函館	5	4歳以上900万下	(別定)	1	1060	4	1.0	170.0	4.0	2.0	100	2.0	1-2	1190	5																							13.0 - 11.7 - 11.7 - 12.0 - 12.0 - 12.2 - 12.3 - 12.3 - 12.3 - 11.8	13.0 - 24.7 - 36.4 - 48.4 - 60.4 - 72.6 - 84.9 - 97.2 - 109.5 - 121.3 (13.0-13.0)	7.0	100	1.0
199002010511	ダ	右	1000	晴	稍重	16:10	4歳以上500万下		1990-8-18	1	函館	5	4歳以上500万下	(別定)	3	840	4	3.0	190.0	4.0	6.0	110	1.0	3-6	770	3																							12.9 - 11.2 - 12.3 - 12.7 - 12.6	12.9 - 24.1 - 36.4 - 49.1 - 61.7 (12.9-12.9)	1.0	200	5.0
199002010601	芝	右	2000	晴	良	10:15	4歳未勝利		1990-8-19	1	函館	6	4歳未勝利	牝(馬齢)	1	2070	6	1.0	280.0	8.0	2.0	110	1.0	1-2	1670	6																							12.6 - 11.4 - 12.3 - 12.6 - 12.8 - 12.4 - 11.9 - 12.3 - 12.6 - 12.3	12.6 - 24.0 - 36.3 - 48.9 - 61.7 - 74.1 - 86.0 - 98.3 - 110.9 - 123.2 (12.6-12.6)	9.0	130	2.0
199002010602	ダ	右	1000	晴	良	10:45	4歳未勝利		1990-8-19	1	函館	6	4歳未勝利	(馬齢)	8	810	5	8.0	320.0	6.0	5.0	290	5.0	5-8	5800	21																							12.8 - 10.8 - 11.8 - 12.8 - 13.4	12.8 - 23.6 - 35.4 - 48.2 - 61.6 (12.8-12.8)	6.0	220	4.0
199002010603	芝	右	1200	晴	良	11:15	3歳新馬		1990-8-19	1	函館	6	3歳新馬	(混)(馬齢)	3	150	1	3.0	110.0	1.0	6.0	140	2.0	3-6	230	1																							12.0 - 10.8 - 11.2 - 12.3 - 12.7 - 13.1	12.0 - 22.8 - 34.0 - 46.3 - 59.0 - 72.1 (12.0-12.0)			
199002010604	芝	右	1800	晴	良	11:45	4歳未勝利		1990-8-19	1	函館	6	4歳未勝利	(馬齢)	5	430	3	5.0	140.0	2.0	6.0	140	3.0	5-6	930	5																							13.0 - 11.8 - 12.5 - 12.9 - 12.7 - 12.2 - 12.1 - 12.0 - 12.0	13.0 - 24.8 - 37.3 - 50.2 - 62.9 - 75.1 - 87.2 - 99.2 - 111.2 (13.0-13.0)	1.0	150	4.0
199002010605	芝	右	1800	晴	良	12:45	4歳未勝利		1990-8-19	1	函館	6	4歳未勝利	(馬齢)	1	360	2	1.0	140.0	2.0	8.0	130	1.0	1-8	540	1																							12.9 - 11.9 - 12.5 - 12.4 - 12.1 - 12.0 - 12.4 - 12.3 - 12.2	12.9 - 24.8 - 37.3 - 49.7 - 61.8 - 73.8 - 86.2 - 98.5 - 110.7 (12.9-12.9)	6.0	210	6.0
199002010606	芝	右	2000	晴	良	13:15	4歳以上500万下		1990-8-19	1	函館	6	4歳以上500万下	(父)(別定)	5	380	2	5.0	230.0	2.0	4.0	260	3.0	4-5	1140	5																							13.3 - 12.0 - 12.6 - 12.0 - 11.5 - 12.1 - 12.1 - 12.2 - 12.9 - 12.5	13.3 - 25.3 - 37.9 - 49.9 - 61.4 - 73.5 - 85.6 - 97.8 - 110.7 - 123.2 (13.3-13.3)			
199002010607	芝	右	1800	晴	良	13:50	4歳以上500万下		1990-8-19	1	函館	6	4歳以上500万下	(別定)	1	360	2	1.0	140.0	2.0	9.0	180	4.0	1-8	1280	7																							12.9 - 12.0 - 12.4 - 12.3 - 12.1 - 11.9 - 12.2 - 12.1 - 12.4	12.9 - 24.9 - 37.3 - 49.6 - 61.7 - 73.6 - 85.8 - 97.9 - 110.3 (12.9-12.9)	5.0	120	1.0
199002010608	ダ	右	1700	晴	良	14:25	立待岬特別 		1990-8-19	1	函館	6	4歳以上500万下	(別定)	3	270	1	3.0	130.0	1.0	8.0	320	7.0	3-7	1040	5																							7.6 - 11.5 - 12.6 - 13.0 - 12.9 - 12.2 - 12.8 - 13.0 - 13.1	7.6 - 19.1 - 31.7 - 44.7 - 57.6 - 69.8 - 82.6 - 95.6 - 108.7 (7.6-7.6)	10.0	180	4.0
199002010609	芝	右	1800	晴	良	15:00	漁火特別 		1990-8-19	1	函館	6	4歳以上900万下	牝(別定)	1	890	5	1.0	220.0	4.0	6.0	520	7.0	1-6	12810	25																							12.3 - 11.5 - 11.6 - 11.9 - 12.4 - 11.8 - 12.5 - 12.7 - 12.1	12.3 - 23.8 - 35.4 - 47.3 - 59.7 - 71.5 - 84.0 - 96.7 - 108.8 (12.3-12.3)	2.0	140	2.0
199002010610	芝	右	2000	晴	良	15:35	函館記念	G3	1990-8-19	1	函館	6	4歳以上オープン	(混)(ハンデ)	1	290	1	1.0	150.0	1.0	6.0	260	5.0	1-4	1540	8																							12.5 - 11.0 - 11.6 - 11.6 - 11.5 - 11.7 - 11.9 - 12.4 - 12.8 - 12.5	12.5 - 23.5 - 35.1 - 46.7 - 58.2 - 69.9 - 81.8 - 94.2 - 107.0 - 119.5 (12.5-12.5)	5.0	320	6.0
199002010611	芝	右	1200	晴	良	16:10	4歳以上500万下		1990-8-19	1	函館	6	4歳以上500万下	(別定)	7	340	2	7.0	130.0	1.0	5.0	230	6.0	5-7	1130	5																							12.2 - 10.7 - 11.2 - 12.1 - 12.1 - 12.6	12.2 - 22.9 - 34.1 - 46.2 - 58.3 - 70.9 (12.2-12.2)	4.0	140	2.0
199002010701	芝	右	1000	晴	稍重	10:45	3歳未勝利		1990-8-25	1	函館	7	3歳未勝利	(混)(馬齢)	2	270	2	2.0	220.0	3.0	5.0	1,320	5.0	2-5	4560	8																							12.3 - 11.3 - 11.8 - 12.2 - 11.8	12.3 - 23.6 - 35.4 - 47.6 - 59.4 (12.3-12.3)			
199002010702	ダ	右	1700	晴	稍重	11:15	4歳未勝利		1990-8-25	1	函館	7	4歳未勝利	(馬齢)	5	1480	6	5.0	230.0	5.0	7.0	160	3.0	5-7	3790	14																							7.4 - 10.8 - 11.9 - 12.7 - 13.4 - 13.4 - 13.3 - 13.1 - 12.3	7.4 - 18.2 - 30.1 - 42.8 - 56.2 - 69.6 - 82.9 - 96.0 - 108.3 (7.4-7.4)	3.0	120	1.0
199002010703	芝	右	1000	晴	稍重	11:45	3歳新馬		1990-8-25	1	函館	7	3歳新馬	(馬齢)	1	130	1	1.0	110.0	1.0	2.0	420	5.0	1-2	940	4																							12.0 - 10.9 - 12.0 - 12.2 - 12.0	12.0 - 22.9 - 34.9 - 47.1 - 59.1 (12.0-12.0)			
199002010704	芝	右	1800	晴	稍重	12:45	4歳未勝利		1990-8-25	1	函館	7	4歳未勝利	(馬齢)	6	220	1	6.0	120.0	1.0	1.0	130	2.0	1-6	470	1																							12.4 - 10.9 - 11.6 - 12.4 - 12.9 - 12.8 - 12.9 - 12.3 - 12.0	12.4 - 23.3 - 34.9 - 47.3 - 60.2 - 73.0 - 85.9 - 98.2 - 110.2 (12.4-12.4)	7.0	160	4.0
199002010705	芝	右	1200	晴	稍重	13:15	4歳未勝利		1990-8-25	1	函館	7	4歳未勝利	(馬齢)	7	520	3	7.0	140.0	2.0	5.0	150	3.0	5-6	880	5																							12.4 - 11.3 - 11.8 - 12.3 - 12.3 - 11.7	12.4 - 23.7 - 35.5 - 47.8 - 60.1 - 71.8 (12.4-12.4)	10.0	110	1.0
