日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/04/04	雨	4	14	8	14	8.7	4	3	56.0	不	1:38.0	0.5	3-3-3-3	30.7-40.8	40.9	川崎	202245040404	黄連雀特別	202245040404	a0188	藤江渉	ダ	1500	440	5	45.0
2022/03/14	晴	3	11	6	6	11.9	7	2	56.0	良	1:30.6	0.5	11-8-6-2	36.5-40.4	39.5	浦和	202242031403	3歳三	202242031403	a0188	藤江渉	ダ	1400	435	0	52.5
2022/02/28	晴	3	12	1	1	2.6	1	3	56.0	良	1:34.1	0.3	6-6-8-4	40.6-40.6	40.2	川崎	202245022803	プレーステール特別	202245022803	a0188	藤江渉	ダ	1400	435	-7	45.0
2022/01/31	晴	3	11	5	5	2.4	1	4	56.0	良	1:33.1	0.7	7-6-7-6	39.7-40.1	40.1	川崎	202245013103	オラージュ特別	202245013103	a01c0	拜原靖之	ダ	1400	442	0	27.0
2022/01/03	晴	1	10	8	9	5.4	3	2	56.0	良	1:33.3	0.3	3-4-2-2	39.5-40.9	40.9	川崎	202245010301	おみくじ特別	202245010301	a01c0	拜原靖之	ダ	1400	442	-2	72.0
2021/12/13	晴	1	11	7	8	16.5	5	5	55.0	稍	1:32.9	0.8	8-8-5-4	39.1-40.7	40.7	川崎	202145121301	2歳6	202145121301	a01c0	拜原靖之	ダ	1400	444	12	16.0
2021/10/21	曇	3	12	8	11	38.4	8	11	55.0	不	1:15.7	1.9	6-8	0.0-37.7	38.8	門別	202130102103	2歳3組	202130102103	05492	阿部龍	ダ	1200	432	-4	0.0
2021/10/06	晴	6	10	4	4	8.9	4	9	55.0	不	1:15.9	1.2	2-3	0.0-38.2	39.2	門別	202130100606	2歳3組	202130100606	05534	石川倭	ダ	1200	436	2	0.0
2021/09/16	晴	3	9	6	6	1.6	1	1	55.0	良	1:16.5	-0.2	3-2	0.0-40.0	39.8	門別	202130091603	2歳未勝利(未勝利)	202130091603	05286	服部茂史	ダ	1200	434	2	50.0
2021/08/26	晴	2	12	7	10	10.0	4	3	54.0	不	1:13.8	0.7	3-2	0.0-38.0	38.4	門別	202130082602	2歳未勝利(未勝利)	202130082602	05492	阿部龍	ダ	1200	432	2	10.5
2021/08/10	雨	4	11	7	9	27.6	7	6	54.0	不	1:02.1	2.4	5-5	0.0-36.1	37.6	門別	202130081004	JRA認定アタックチ(未勝利)	202130081004	05286	服部茂史	ダ	1000	430	-8	0.0
2021/06/03	曇	3	11	4	4	13.7	5	9	54.0	良	1:04.4	2.4	9-8	0.0-38.3	39.2	門別	202130060303	JRA認定フレッシュ(新馬)	202130060303	05286	服部茂史	ダ	1000	438	0	0.0
