rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	11		パルクフェルメ	牡7	53.0		金山昇馬	1:23.1		1-1-1-1	38.9	1.5	1	485	8		池田忠好		小橋亮太	30.0
2	5	5		クリノナポレオン	牡6	56.0		出水拓人	1:23.9	4.0	3-3-3-3	39.3	9.1	3	451	2		北村欣也		樋口雅彦	9.0
3	1	1		オトメザミッキー	牝4	51.0		池谷匠翔	1:24.0	3/4	5-5-5-4	39.0	4.4	2	436	-5		矢野久美		矢野龍一	4.8
4	3	3		ディアイロンデル	牡6	56.0		兒島真二	1:24.1	1/2	8-7-6-6	38.4	38.6	7	524	1		井樋明正		小橋亮太	2.4
5	8	10		パターン	牡4	56.0		吉本隆記	1:24.3	1.1/4	2-2-2-2	40.0	25.6	6	452	-11		手島勝利		江頭數義	1.8
6	7	9		クナップフラウ	牝5	54.0		小松丈二	1:24.8	2.1/2	7-8-7-8	38.5	39.6	8	454	2		武藤敏明		酒井孝敏	
7	4	4		ゴールドエフォート	牝7	54.0		田中直人	1:24.8	クビ	10-9-9-7	38.2	10.2	4	477	3		手島勝利		湯浅健司	
8	6	6		サーチライト	牝4	54.0		石川慎将	1:25.1	1.1/2	4-4-4-5	40.4	15.5	5	466	1		手島勝利		三岡陽	
9	2	2		バレエダンサー	牝7	52.0		岩永千明	1:25.6	2.1/2	6-6-8-9	39.6	70.6	9	498	9		手島勝利		湯浅健司	
10	7	8		ガルーダ	牡8	56.0		倉富隆一	1:25.9	1.1/2	9-10-10-10	39.0	143.5	10	432	-2		川田孝好		阪田英裕	
11	6	7		ウインラヴィベル	牝6	54.0		村松翔太	1:26.3	2.0	11-11-11-11	38.9	161.4	11	424	0		松島壽		三岡有香	
