waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	horse	キタノユウシン			a0111	阿部武臣	a0075	林豊	983	8
2	2	horse	サカノホクト			a022b	船山蔵人	a008c	小林勝二	996	-2
3	3	horse	アアモンドカズミ			a028d	赤塚健仁	a03c5	山本正彦	1005	15
4	4	horse	ミミボーイ			a0061	藤本匠	a022f	岩本利春	989	-13
5	5	horse	シンエイアロー			a028e	西将太	a028d	西弘美	951	-2
6	6	horse	ツツミナナヒメ			a028c	島津新	a0381	大河原和	828	-3
7	7	horse	フジダイビクトール			a0437	金田利貴	a0216	金田勇	918	-6
7	8	horse	コマサンタカラ			a005c	藤野俊一	a0216	金田勇	950	-8
8	9	horse	アグリタイセツ			a022c	西謙一	a028d	西弘美	1032	-16
8	10	horse	ピッコロステラ			a0268	渡来心路	a0262	坂本東一	947	-10
