waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016102912	パトリオータ			a048a	長尾翼玖	a029f	高馬元紘	423	-5
2	2	2017103816	ヤングブラッド			00815	川原正一	05289	田中範雄	481	1
3	3	2015105508	リリープリンセス			05581	松木大地	a02d7	南弘樹	475	-2
4	4	2018103797	ミルトディーズ			a01b1	廣瀬航	a02cf	保利良平	525	-1
5	5	2018101941	ノーブルパレス			a029e	笹田知宏	a02be	飯田良弘	469	9
6	6	2018100717	ワイワイライリー			05530	杉浦健太	a024a	小村正也	480	-4
7	7	2018103943	キャッチミー			05580	長谷部駿	05528	平松徳彦	469	6
7	8	2018102862	ベストオブラック			05390	吉村智洋	a0220	柏原誠路	486	10
8	9	2018101131	インバシオン			05474	竹村達也	05702	盛本信春	494	8
8	10	2017106759	ワンダートランプ			05405	板野央	a0378	木村健	487	-6
