waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017104134	コルディアルッカ			a02e0	村上弘樹	05200	藤ヶ崎一	449	6
2	2	2017106385	クリップルクリーク			05489	今井貴大	a03eb	榎屋充	458	11
3	3	2015105312	ミトノブラック			a01b4	加藤誓二	05287	井手上慎	453	3
4	4	2017101588	テイエムサンドリア			a023e	友森翔太	a022c	竹之下昭	469	9
5	5	2016105055	ローゼンオルデン			a02bb	木之前葵	a03eb	榎屋充	438	8
6	6	2016102823	シャンパンムーン			05543	山田祥雄	05274	今津勝之	464	-2
7	7	2014105209	イヴレア			a03ff	浅野皓大	05214	原口次夫	481	-3
7	8	2016101602	ヴィーヴァラモーヌ			05053	丸野勝虎	05274	今津勝之	412	4
8	9	2017104568	ベリンダアン			05557	加藤聡一	a03eb	榎屋充	437	-1
8	10	2016103952	アイアムビクトリア			a0292	丸山真一	05668	坂口義幸	459	3
