rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		レディバランタイン	牝3	54.0		ルメール	1:21.6		2-3	34.8	6.2	3	470	12		加藤征弘		丸山担	750.0
2	8	13		ラブリネスオーバー	牝3	54.0		三浦皇成	1:21.8	1.0	4-4	34.9	20.3	7	502	0		高柳瑞樹		高柳隆男	300.0
3	6	10		バーミリオンクリフ	牡3	56.0		津村明秀	1:21.9	1/2	9-8	34.1	13.5	6	492	6		金成貴史		サンデーレーシング	190.0
4	1	1		トータルリコール	牡3	56.0		田中勝春	1:22.0	1.0	7-7	34.5	22.1	8	460	4		鹿戸雄一		山本又一郎	110.0
5	8	14		ビーオンザマーチ	牝3	54.0		坂井瑠星	1:22.1	クビ	5-6	34.8	8.1	5	456	10		林徹		吉田晴哉	75.0
6	5	8		グラスミヤラビ	牝3	51.0		横山琉人	1:22.1	クビ	2-2	35.4	7.8	4	490	4		大江原哲		半沢	
7	4	5		アラクレ	牝3	51.0		小林脩斗	1:22.4	1.1/2	5-5	35.3	385.0	13	430	-4		高橋祥泰		ビッグレッドファーム	
8	7	12		コウキ	牡3	56.0		柴田大知	1:22.5	3/4	12-11	34.2	59.1	9	474	2		上原博之		ビッグレッドファーム	
9	7	11		ドラゴンゴクウ	牡3	56.0		丸山元気	1:22.6	3/4	8-10	34.5	98.0	11	468	8		根本康広		福本次雄	
10	2	2		ラコンタール	牡3	56.0		戸崎圭太	1:23.0	2.1/2	13-13	34.4	2.6	1	480	12		国枝栄		金子真人ホールディングス	
11	3	4		アイムファイン	牝3	54.0		大野拓弥	1:23.3	1.1/2	11-11	35.0	103.7	12	406	-2		奥平雅士		ミルファーム	
12	6	9		レッツリブオン	牡3	56.0		Ｍ．デム	1:23.6	2.0	9-8	35.8	4.0	2	456	-2		伊藤大士		ミルファーム	
13	4	6		マブセレナード	牝3	54.0		岩田望来	1:23.8	1.0	1-1	37.2	70.9	10	466	0		伊藤大士		マブレーシング	
14	5	7		セヲハヤミ	牝3	54.0		杉原誠人	1:25.0	7.0	13-14	35.9	689.9	14	410	-4		高橋祥泰		ミルファーム	
