waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017106426	エナジーループ			a042b	井上瑛太	a020e	胡本友晴	481	6
2	2	2017102895	ゴーゴーマジカル			01187	永島まな	a02d3	目迫大輔	456	-4
3	3	2015105611	フォローユアハート			01185	小沢大仁	a030b	西山裕貴	457	1
4	4	2017100123	サンマルマオリオ			01176	亀田温心	a01de	川野勇馬	443	1
5	5	2017104195	クレアトゥール			01168	富田暁	a030b	西山裕貴	475	5
5	6	2016100786	プリマコロン			a048b	岡遼太郎	a02b0	打越勇児	493	7
6	7	2015100283	マラビージャドラダ			a048a	長尾翼玖	a020e	胡本友晴	468	0
6	8	2017110002	メイショウロールス			01172	服部寿希	05726	那俄性哲	489	6
7	9	2017104879	バトルレイカ			a0489	佐々木世	a01c8	国澤輝幸	461	7
7	10	2017103812	ゴッドオプティマス			a03e3	濱尚美	a0045	松木啓助	500	6
8	11	2017104205	トランブルー			a03e1	妹尾将充	a02d3	目迫大輔	473	2
8	12	2014102440	オクシー			05602	細川智史	a003f	宮路洋一	441	6
