rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		ロングサクセション	牡3	56.0		金山昇馬	1:32.8		4-4-6-2	38.7	5.1	4	479	-1		手島勝利		岩崎僖澄	30.0
2	2	2		エイシンアルゴス	牡4	56.0		山口勲	1:33.7	5.0	7-7-2-1	39.8	4.0	3	498	11		北村欣也		高木毅	9.0
3	7	9		セラダエストレーラ	牝3	51.0		若杉朝飛	1:34.5	4.0	3-3-1-3	40.8	2.7	1	416	-3		真島元徳		加藤厚子	4.8
4	7	8		ドラコテソーロ	牡3	56.0		小松丈二	1:34.6	1/2	6-5-5-4	40.5	2.9	2	471	-1		東眞市		了徳寺健二ホールディ	2.4
5	8	11		ナレディ	牝5	54.0		川島拓	1:35.5	5.0	5-6-4-6	41.6	31.0	5	403	9		土井道隆		岡友則	1.8
6	5	5		アーモンドラブ	牝3	54.0		長田進仁	1:35.7	1.0	1-1-3-5	42.0	47.3	7	454	3		中野博		渋谷和広	
7	8	10		ノンストップダイヤ	牝6	54.0		吉本隆記	1:35.9	1.0	11-9-10-7	41.2	98.3	8	480	0		井樋明正		成富直行	
8	6	7		ダブルーン	牡4	56.0		出水拓人	1:36.5	3.0	10-10-9-9	42.0	133.0	9	432	6		中川竜馬		橋元勇氣	
9	3	3		ミスミシマ	牝3	54.0		竹吉徹	1:36.9	2.0	9-8-8-8	42.3	167.5	10	444	3		柳井宏之		瀬戸年美	
10	6	6		シャムエル	牡4	56.0		村松翔太	1:39.0	大	2-2-7-10	45.3	279.7	11	507	13		柳井宏之		阪田英裕	
11	4	4		ブリリアントマイア	牝3	54.0		田中純	1:39.4	2.0	8-11-11-11	44.0	34.9	6	503	0		手島勝利		鈴木芳夫	
