waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016101842	ラインジュピター			a022d	石本純也	a0232	田中伸一	451	4
2	2	2012101517	ドラグーン			a00ab	嬉勝則	a0050	東原己俊	525	3
3	3	2015103128	イルルーメ			a0185	宮川実	a02f3	宮川浩一	509	1
4	4	2016105617	セイガイハ			05600	塚本雄大	a01c8	国澤輝幸	453	-1
5	5	2015103772	ジャックビーンズ			05536	永森大智	a02b0	打越勇児	463	-4
6	6	2017101148	ペイシャジャングル			05572	佐原秀泰	05726	那俄性哲	484	-2
7	7	2016104531	ソンリッサ			a0256	西森将司	a030b	西山裕貴	454	4
7	8	2014102202	プロムナード			05564	木村直輝	a0049	宗石大	498	-6
8	9	2016106194	バイクミリオン			a02f8	林謙佑	a00ed	田中譲二	478	2
8	10	2014101336	エイシンスペード			a01bb	畑中信司	a02f3	宮川浩一	485	-4
