waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016101832	メイショウワキザシ			a02da	妹尾浩一	a01c8	国澤輝幸	475	-1
2	2	2014103092	ディライトラッシュ			05536	永森大智	a0043	雑賀正光	503	7
3	3	2017109126	ブーシェガール			a02f8	林謙佑	a0041	平和人	453	3
4	4	2015101957	ヴィルダイヤ			a03e3	濱尚美	05726	那俄性哲	426	6
5	5	2012103129	コスモナインボール			05564	木村直輝	a0049	宗石大	492	1
6	6	2017100296	ギエムボレロ			a03e2	多田羅誠	a01c8	国澤輝幸	430	5
7	7	2013104884	マイネルビクトリー			a0270	岡村卓弥	a0043	雑賀正光	500	7
7	8	2014106021	マンボスカイ			a03e1	妹尾将充	a0041	平和人	520	6
8	9	2014105018	マイネルバールマン			05572	佐原秀泰	a0055	細川忠義	513	-10
8	10	2016106082	マイコート			05074	赤岡修次	05580	田中守	486	0
