rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		ライトシャワー	牝2	54.0		桑村真明	1:02.9		1-1	38.8	3.9	2	466	6		角川秀樹		村山光弘	50.0
2	4	4		スターフェネック	牝2	54.0		加藤誓二	1:03.6	3.0	4-4	38.8	24.8	7	432	6		田中淳司		須田靖之	10.0
3	1	1		アウタースペース	牡2	54.0		宮崎光行	1:03.9	1.1/2	5-5	38.7	2.0	1	420	-4		松本隆宏		（有）新生ファーム	7.5
4	5	5		シナノマスカット	牝2	54.0		五十嵐冬	1:03.9	アタマ	5-6	38.7	16.2	5	388	-2		小国博行		小林勝	5.0
5	8	10		グラスホッパー	牝2	54.0		石川倭	1:04.1	1.0	3-2	39.8	4.0	3	372	0		米川昇		（同）ＭＩＲＡＩ	2.5
6	7	8		ニシケンローレル	牝2	54.0		黒澤愛斗	1:04.6	2.1/2	8-7	38.7	228.1	10	428	0		恵多谷豊		西森鶴	
7	3	3		キューテット	牝2	54.0		阿部龍	1:05.2	3.0	9-7	39.2	153.2	9	378	-4		櫻井拓章		小阪優友	
8	8	9		エイシンイオ	牝2	54.0		阪野学	1:05.3	クビ	9-7	39.3	34.6	8	414	-2		田中正二		平井克彦	
9	6	6		アルフレッド	牝2	54.0		岩橋勇二	1:06.3	5.0	5-10	40.9	21.5	6	420	8		小野望		寳寄山拓樹	
10	7	7		フォルラブリーナ	牝2	52.0		仲原大生	1:06.3	クビ	2-2	42.2	14.1	4	410	2		桧森邦夫		八嶋長久	
