rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	5		サクセスリボーン	牡3	56.0		荻野極	0:58.8		5-5	35.3	7.3	4	486	-6		北出成人		高嶋哲	510.0
2	8	12		アールグロウ	牡3	56.0		城戸義政	0:59.0	1.1/2	2-2	36.0	3.6	2	496	4		奥村豊		前原敏行	200.0
3	5	7		ワイルドチャイルド	牝3	54.0		北村友一	0:59.2	1.1/4	3-3	35.9	7.2	3	444	-4		安田翔伍		ニッシンホールディングス	130.0
4	6	9		テイエムサンドリア	牝3	54.0		鮫島良太	0:59.2	クビ	1-1	36.3	2.7	1	464	-2		飯田雄三		竹園正繼	77.0
5	2	2		メイショウマコモ	牡3	56.0		松山弘平	0:59.5	1.1/2	9-8	35.6	13.6	5	478	-2		本田優		松本好雄	51.0
6	1	1		リバーランド	牝3	54.0		鮫島克駿	0:59.8	1.3/4	5-6	36.3	22.9	8	414	0		浅見秀一		林正道	
7	5	6		プチルミエール	牝3	53.0		富田暁	0:59.8	クビ	3-3	36.6	96.5	12	492	6		飯田祐史		笹山智市	
8	3	3		メイショウシュート	牡3	56.0		太宰啓介	1:00.3	3.0	9-10	36.3	21.2	7	440	-12		石橋守		松本好雄	
9	6	8		デロリス	牝3	54.0		和田竜二	1:00.4	3/4	8-7	36.7	24.0	9	422	-2		鮫島一歩		栗山学	
10	4	4		メイショウギンレイ	牡3	53.0		泉谷楓真	1:00.4	クビ	12-12	36.2	20.1	6	414	-8		南井克巳		松本好雄	
11	7	11		ラッシュワン	牡3	56.0		高倉稜	1:00.4	ハナ	9-10	36.4	26.9	10	494	2		牧浦充徳		小林茂子	
12	8	13		ツクバマリア	牝3	54.0		松若風馬	1:01.2	5.0	5-8	37.7	31.4	11	424	0		上村洋行		荻原昭二	
13	7	10		カシノアンバー	牝3	54.0		国分恭介	1:01.9	4.0	13-13	37.6	106.9	13	458	0		牧田和弥		柏木務	
