rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		カズグラーベン	牡3	56.0		和田譲治	1:45.7		2-2-1-1	40.1	2.6	2	493	0		坂井英光		（同）雅苑興業	160.0
2	8	9		クニノキセキ	セ3	56.0		本田正重	1:46.1	2.0	5-4-4-4	40.3	7.9	3	484	5		渡辺和雄		国田正忠	64.0
3	5	5		レイオブホープ	牝3	54.0		山崎良	1:46.6	2.1/2	4-3-5-5	40.4	8.9	4	437	-8		橋本和馬		（有）日進牧場	40.0
4	4	4		カラフルライフ	牝3	54.0		笹川翼	1:46.8	1.0	9-6-3-2	41.2	2.1	1	430	0		宗形竹見		（有）槇本牧場	24.0
5	8	10		ウエノマルメロディ	牝3	52.0		池谷匠翔	1:47.2	2.0	1-1-2-3	41.5	17.0	5	408	-6		井上弘之		大東正由	16.0
6	7	7		ヒストリー	牡3	56.0		中村尚平	1:47.3	3/4	6-7-7-6	40.4	27.6	6	470	4		庄子昭彦		佐藤良男	
7	3	3		エスクロー	牝3	54.0		石川駿介	1:48.1	4.0	8-8-8-7	41.2	34.8	7	387	4		上杉昌宏		成富直行	
8	2	2		エスプリジャスミン	牝3	54.0		瀬川将輝	1:48.4	1.1/2	10-10-10-9	40.3	39.9	8	432	-5		澤佳宏		依田泰雄	
9	7	8		スマイルレインボー	牡3	56.0		松崎正泰	1:49.0	3.0	3-5-6-8	42.7	62.0	9	496	15		高野毅		堀口晴男	
10	6	6		フェスティヴモシリ	牡3	56.0		江里口裕	1:50.5	7.0	7-9-9-10	43.0	91.8	10	424	8		佐々木忠		北原大史	
