rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	3		セグーロ	牡3	56.0		三浦皇成	1:38.3		15-13	35.6	14.1	6	470	8		萩原清		前田幸治	500.0
2	4	7		マイネルイヴィンス	牡3	56.0		柴田大知	1:38.5	1.0	7-5	36.6	2.0	1	514	2		高橋祥泰		サラブレッドクラブ・ラフィアン	200.0
3	5	9		ゴー	牡3	56.0		松岡正海	1:38.8	2.0	6-5	36.8	8.3	4	496	0		伊藤伸一		グリーンスウォード	130.0
4	5	10		マハカーラ	牡3	54.0		野中悠太	1:38.8	ハナ	1-1	37.7	6.7	3	488	0		竹内正洋		ヒダカ・ブリーダーズ・ユニオン	75.0
5	7	13		デアデビル	牡3	56.0		岩田康誠	1:39.0	1.1/4	10-8	36.7	13.3	5	500	6		矢野英一		日進牧場	50.0
6	7	14		ルナフラッシュ	牝3	54.0		戸崎圭太	1:39.0	クビ	2-2	37.6	18.3	7	444	0		武藤善則		友水達也	
7	1	1		セイカハルカゼ	牝3	54.0		吉田隼人	1:39.3	2.0	3-3	37.6	85.6	12	446	2		小野次郎		久米大	
8	4	8		ブラックテキーラ	牡3	56.0		大野拓弥	1:39.3	クビ	10-8	37.0	54.7	10	500	2		田島俊明		黒澤尚	
9	6	12		シゲルブドウセキ	牡3	56.0		江田照男	1:39.4	3/4	7-11	37.0	51.3	9	468	4		高橋裕		森中蕃	
10	8	15		ボヘミアラプソディ	牡3	56.0		田辺裕信	1:39.5	1/2	10-12	36.9	6.3	2	474	2		伊藤圭三		平井裕	
11	2	4		サンマルジョーダン	牡3	54.0		菊沢一樹	1:40.4	5.0	13-13	37.7	220.9	14	444	-1		佐藤吉勝		相馬勇	
12	1	2		エンペラーワルツ	牡3	56.0		的場勇人	1:40.6	1.0	7-8	38.3	246.9	15	442	2		的場均		岡田牧雄	
13	6	11		キングアゲン	牡3	56.0		武士沢友	1:41.2	3.1/2	13-13	38.4	78.9	11	506	0		萱野浩二		浅川皓司	
14	3	5		ソラタカク	牡3	56.0		松若風馬	1:42.8	10.0	3-7	40.7	162.1	13	398	-4		浅野洋一		田頭勇貴	
15	3	6		ムーランノワール	牡3	56.0		岩崎翼	1:43.2	2.1/2	3-3	41.4	247.8	16	438	4		小桧山悟		村上卓史	
16	8	16		マスティフ	牡3	55.0		武藤雅	1:43.7	3.0	16-16	38.1	20.9	8	486	0		久保田貴		村木克子	
