rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		タイセイサクセサー	牡3	56.0		笹川翼	1:15.3		5-4	39.3	2.0	1	544	9		藤田輝信		田中成奉	300.0
2	6	6		サドンフォース	牡3	56.0		川島正太	1:15.8	2.1/2	9-9	39.0	9.3	4	455	0		三坂盛雄		橋川欣司	120.0
3	8	11		アークヴァルサス	牡3	56.0		森泰斗	1:16.1	1.3/4	6-6	40.1	4.8	2	526	8		嶋田幸晴		アークフロンティア	75.0
4	3	3		ソクシン	牡3	56.0		本田正重	1:16.1	クビ	1-1	41.0	18.5	6	521	-2		的場直之		重松国建	45.0
5	6	7		ナックファラオ	牡3	56.0		安藤洋一	1:16.4	1.1/2	8-7	40.2	19.7	7	445	0		立花伸		小松欣也	30.0
6	8	10		エリタダス	牡3	57.0		西啓太	1:16.7	1.3/4	3-2	41.4	5.9	3	468	1		佐野謙二		和田博美	
7	7	9		ルーセントスター	牡3	56.0		酒井忍	1:16.9	1.1/4	4-5	41.0	87.4	10	447	-1		久保與造		中原哲郎	
8	1	1		キョウエイファスト	牝3	54.0		楢崎功祐	1:18.2	6.0	2-3	43.0	10.0	5	481	-1		松浦裕之		田中晴夫	
9	5	5		オーゴンレシオ	牝3	54.0		御神本訓	1:19.6	7.0	10-10	42.6	22.8	8	462	5		三坂盛雄		迎徹	
10	2	2		チュエボー	牡3	55.0		福原杏	1:19.8	1.0	11-11	42.0	185.8	11	468	-5		堀江仁		鈴木伸哉	
11	4	4		ツルオカシュネル	牡3	56.0		町田直希	1:21.1	6.0	7-8	44.9	49.4	9	497	9		久保與造		（有）鶴岡鉄工所	
