rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		サンエイプリンス	牡4	56.0		村上忍	1:40.3		3-3	38.1	1.6	1	469	4		瀬戸幸一		鈴木雅俊	45.0
2	7	9		クインズベガ	牡5	56.0		高松亮	1:40.8	3.0	2-1	38.9	6.2	3	576	-6		酒井仁		前田敏文	11.7
3	1	1		アルアンダルス	牡5	56.0		山本聡哉	1:41.0	1.0	4-4	38.6	10.4	4	493	2		佐藤浩一		鈴木雅俊	6.3
4	2	2		スクリーバ	牝5	54.0		木村暁	1:41.7	4.0	8-7	38.4	12.3	5	447	2		千葉博次		谷謙介	4.5
5	6	6		ビービールチル	牝6	54.0		南郷家全	1:42.1	2.1/2	7-5	39.3	187.2	10	465	-1		城地俊光		大黒富美子	2.2
6	5	5		プリンスダム	牡8	56.0		岩本怜	1:42.4	2.0	9-9	38.9	31.9	7	496	0		佐々木由		谷謙介	
7	6	7		エコロレインボー	牝4	54.0		阿部英俊	1:42.5	クビ	5-6	39.7	27.1	6	455	6		佐々木由		欠畑圭一	
8	8	10		スーパーレインボー	牝8	51.0		塚本涼人	1:42.7	1.0	11-10	38.5	337.8	11	464	3		佐藤祐司		後藤順男	
9	4	4		クールジョーカー	牡8	56.0		小林凌	1:42.9	1.0	10-8	39.3	128.2	9	451	1		村上実		前田敏文	
10	8	11		ノットオンリー	セ5	56.0		菅原俊吏	1:42.9	クビ	1-2	41.2	50.1	8	429	1		伊藤和		久保田定	
11	3	3		キャッチザウェーブ	セ3	56.0		坂口裕一	1:44.5	10.0	6-11	41.4	5.2	2	457	1		村上実		村上聡蔵	
