rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	7		タガノエスプレッソ	牡8	60.0		平沢健治	3:31.5		7-3-2-2	13.5	7.2	4	470	6		五十嵐忠		八木良司	1,680.1
2	3	4		タガノアンピール	牡6	60.0		白浜雄造	3:31.6	1/2	2-2-2-3	13.5	4.9	2	556	0		中尾秀正		八木良司	668.6
3	4	6		タガノグルナ	牡6	60.0		北沢伸也	3:32.1	3.0	1-1-1-1	13.5	3.8	1	500	0		大根田裕		八木良司	414.3
4	6	9		トーアディラン	セ7	61.0		五十嵐雄	3:32.5	2.1/2	6-4-4-3	13.5	61.3	12	490	-8		藤原辰雄		高山ランド	250.0
5	4	5		メイショウタンヅツ	牡6	60.0		佐久間寛	3:32.7	1.1/4	12-9-6-5	13.5	14.4	7	488	18		藤沢則雄		松本和子	165.0
6	7	11		ブレスアロット	牡7	60.0		石神深一	3:32.9	1.1/4	4-7-8-8	13.6	5.8	3	472	-4		高柳瑞樹		吉田照哉	
7	8	13		シゲルサツマイモ	牡5	60.0		植野貴也	3:33.1	1.1/4	10-10-6-6	13.6	16.9	9	500	-2		大橋勇樹		森中蕃	
8	6	10		シゲルコング	牡6	60.0		草野太郎	3:33.2	1/2	13-12-10-9	13.6	73.1	13	508	0		田中清隆		森中蕃	
9	8	14		シゲルロウニンアジ	牡7	60.0		高田潤	3:33.4	1.1/4	3-4-5-7	13.6	9.3	5	502	2		湯窪幸雄		森中蕃	
10	7	12		メイショウオトコギ	セ11	61.0		熊沢重文	3:33.9	3.0	7-10-11-12	13.6	15.5	8	508	-4		飯田祐史		松本好雄	
11	1	1		ヤマタケジャイアン	セ7	60.0		上野翔	3:34.3	2.1/2	10-12-12-11	13.6	182.4	14	464	-12		萱野浩二		山中和子	
12	3	3		ナイトジュレップ	牡5	60.0		難波剛健	3:34.4	3/4	4-4-9-10	13.7	29.4	11	498	0		石坂公一		ノルマンディーサラブレッドレーシング	
13	5	8		メイショウバイタル	牡5	60.0		森一馬	3:35.7	8.0	9-7-12-13	13.7	14.3	6	516	-6		松永昌博		松本好雄	
14	2	2		トップアスリート	牡4	59.0		西谷誠	3:37.4	大	14-14-14-14	13.8	23.2	10	474	-2		池添学		寺田千代乃	
