	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199244093009	ダ	右	1200	曇	重		東京盃	G	1992-9-30	12	大井	4	混合4才上																																											
199244101907	ダ	右	1400	雨	稍重		サラ系一般B3三四		1992-10-19	13	大井	5																																												
199244101910	ダ	右	2000	雨	重		グランドCh2000	G	1992-10-19	13	大井	5	サラ系4才上																																											
199244121606	ダ	右	1500	晴	良		サラ系3才		1992-12-16	16	大井	4	150万上																																											
199244121610	ダ	右	1600	晴	良		東京3歳優駿牝馬	G	1992-12-16	16	大井	4	サラ系3才																																											
199244020510	ダ	右	1700	晴	稍重		京浜盃	G	1992-2-5	19	大井	4	サラ系4才																																											
199244041607	ダ	右	1600	晴	重		サラ系一般B2三		1992-4-16	1	大井	3																																												
199244041610	ダ	右	1800	曇	重		黒潮盃	G	1992-4-16	1	大井	3	サラ系4才																																											
199244050201	ダ	右	1200	晴	良		サラ系4才		1992-5-2	2	大井	6																																												
199244050208	ダ	右	1600	晴	良		ひなげし特別 		1992-5-2	2	大井	6	サラ系4才375万上455万未満																																											
199244050209	ダ	右	2000	晴	良		春風賞B1二B2一 		1992-5-2	2	大井	6	サラ系一般																																											
199244051307	ダ	右	1600	曇	良		サラ系一般C1三四		1992-5-13	3	大井	5																																												
199244051309	ダ	右	1700	曇	良		藤の花特別 		1992-5-13	3	大井	5	サラ系4才580万上																																											
199244051310	ダ	右	2000	曇	良		羽田盃	G	1992-5-13	3	大井	5	サラ系4才																																											
199244060502	ダ	右	1400	曇	良		サラ系4才		1992-6-5	4	大井	5	67万未満																																											
199244060509	ダ	右	2400	曇	良		東京ダービー	G	1992-6-5	4	大井	5	サラ系4才																																											
199244120403	ダ	右	1200	晴	良		サラ系3才		1992-12-4	15	大井	5	29万未満																																											
199244120408	ダ	右	1600	晴	良		サラ系一般B2三		1992-12-4	15	大井	5																																												
199244120410	ダ	右	1800	晴	良		かちどき賞OP 		1992-12-4	15	大井	5	サラ系4才上OP																																											
199244071507	ダ	右	1600	曇	稍重		サラ系一般B3三四		1992-7-15	7	大井	4																																												
199244072508	ダ	右	1600	晴	良		サラ系一般B3三		1992-7-25	8	大井	3																																												
199244072510	ダ	右	1800	晴	良		ジュピター賞B2一 		1992-7-25	8	大井	3	サラ系一般																																											
