	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201043011301	ダ	左	1200	晴	稍重	10:30	C3六		2010-1-13	10	船橋	2			8.0	250.0	2.0	8.0	190	3.0	9.0	1,230	7.0	7.0	330	4.0	7-7	3860.0	11.0	8-9	5810.0	13.0	8-9	2,610	20.0	7-8	510	6.0	7-9	3,060	23.0	7=>7	3250.0	13.0	8=>9	6500.0	18.0	7-8-9	6470.0	20.0	8=>9=>7	48400.0	112.0		5478610291131	7,8,(4,5),10,9,6,2,11,1,3	7,8,5,4,10,9,11,1,(2,6),3	12.7 - 12.2 - 11.7 - 12.2 - 13.5 - 13.8	12.7 - 24.9 - 36.6 - 48.8 - 62.3 - 76.1 (36.6-39.5)
201043011302	ダ	左	1500	晴	稍重	11:00	C3五		2010-1-13	10	船橋	2			12.0	2420.0	5.0	12.0	370	5.0	7.0	190	2.0	5.0	630	8.0	6-8	1480.0	7.0	7-12	3760.0	12.0	7-12	930	11.0	5-12	3,050	25.0	5-7	610	7.0	8=>6	5560.0	17.0	12=>7	10510.0	23.0	5-7-12	11400.0	31.0	12=>7=>5	115210.0	216.0	712589621031141	751289261031141	7,(5,12),8,9,(6,11),2,10,3,4,1	7,(5,12),8,6,(11,9),10,(2,3),1,4	6.9 - 12.7 - 12.8 - 13.1 - 12.2 - 12.7 - 13.3 - 14.2	6.9 - 19.6 - 32.4 - 45.5 - 57.7 - 70.4 - 83.7 - 97.9 (32.4-40.2)
201043011303	ダ	左	1500	晴	稍重	11:30	3歳		2010-1-13	10	船橋	2	19万円以上53万円未満		3.0	180.0	1.0	3.0	120	1.0	7.0	290	6.0	8.0	160	3.0	3-6	540.0	3.0	3-7	940.0	3.0	3-7	360	3.0	3-8	420	4.0	7-8	1,210	15.0	3=>6	870.0	3.0	3=>7	1130.0	3.0	3-7-8	3030.0	10.0	3=>7=>8	11530.0	33.0	3784215119106	3781421159106	3,7,8,11,(1,4),5,2,9,10,6	3,7,8,11,4,5,1,9,6,(10,2)	7.0 - 12.6 - 13.1 - 13.2 - 12.5 - 12.6 - 13.5 - 14.8	7.0 - 19.6 - 32.7 - 45.9 - 58.4 - 71.0 - 84.5 - 99.3 (32.7-40.9)
201043011304	ダ	左	1200	晴	稍重	12:00	3歳		2010-1-13	10	船橋	2	19万円以上53万円未満		1.0	1430.0	6.0	1.0	410	6.0	7.0	410	7.0	8.0	1,440	10.0	1-6	3780.0	15.0	1-7	3270.0	17.0	1-7	1,230	19.0	1-8	5,490	45.0	7-8	6,260	49.0	1=>6	8270.0	29.0	1=>7	7080.0	35.0	1-7-8	67520.0	124.0	1=>7=>8	352660.0	600.0		171291068352411	1,9,12,7,10-8-(6,5,4),(3,11),2	1,9,12,7,8,10-5,(4,11),3,6,2	12.5 - 11.2 - 11.8 - 12.8 - 14.0 - 15.6	12.5 - 23.7 - 35.5 - 48.3 - 62.3 - 77.9 (35.5-42.4)
201043011305	ダ	左	1200	晴	稍重	12:30	C2四　五		2010-1-13	10	船橋	2			6.0	610.0	3.0	6.0	180	4.0	7.0	120	2.0	9.0	110	1.0	5-6	740.0	2.0	6-7	1000.0	2.0	6-7	310	2.0	6-9	370	4.0	7-9	180	1.0	5=>6	2050.0	9.0	6=>7	2170.0	7.0	6-7-9	840.0	1.0	6=>7=>9	7140.0	14.0		5,6,4,2,1,3,(7,8,9),11,12,10	(5,6),(2,9),4,(3,7),1,11,(10,12,8)	(5,6),(2,9),4,7,3,11,12,8,1,10	12.0 - 11.2 - 11.2 - 12.2 - 13.2 - 14.2	12.0 - 23.2 - 34.4 - 46.6 - 59.8 - 74.0 (34.4-39.6)
201043011306	ダ	左	1600	晴	稍重	13:00	C2四　五		2010-1-13	10	船橋	2			4.0	180.0	1.0	4.0	110	1.0	13.0	420	8.0	11.0	200	4.0	4-8	1010.0	4.0	4-13	2400.0	10.0	4-13	850	7.0	4-11	410	4.0	11-13	1,370	18.0	4=>8	1470.0	7.0	4=>13	3060.0	10.0	4-11-13	3820.0	13.0	4=>13=>11	16460.0	47.0	4,7,13,12,11,3,(10,9),1,6,5,2,8	4,7,13,11,3,12,9,10,(1,6),5,2,8	4,7,13,(3,11,12),9,(10,6),5,1,8,2	4,7,13,12,(3,11),9,6,10,5,8,1,2	12.7 - 12.6 - 13.1 - 13.1 - 12.9 - 12.6 - 13.3 - 14.5	12.7 - 25.3 - 38.4 - 51.5 - 64.4 - 77.0 - 90.3 - 104.8 (38.4-40.4)
201043011307	ダ	左	1200	晴	稍重	13:30	C1三　四		2010-1-13	10	船橋	2			8.0	210.0	1.0	8.0	110	1.0	1.0	180	4.0	12.0	150	3.0	1-6	1390.0	6.0	1-8	900.0	4.0	1-8	510	5.0	8-12	240	2.0	1-12	770	12.0	6=>1	2030.0	8.0	8=>1	1860.0	7.0	1-8-12	1520.0	5.0	8=>1=>12	7450.0	23.0		1,12,6,8,10,4,11,(2,5,9),3,7	1,12,6,8,10,(4,9),11,(2,5),3,7	1,12,8,6,10,9,4,(5,11),2,(3,7)	12.3 - 11.3 - 11.8 - 12.8 - 13.0 - 13.2	12.3 - 23.6 - 35.4 - 48.2 - 61.2 - 74.4 (35.4-39.0)
201043011308	ダ	左	1600	晴	稍重	14:00	C1三　四		2010-1-13	10	船橋	2			12.0	160.0	1.0	12.0	100	1.0	13.0	190	4.0	9.0	220	5.0	7-8	630.0	4.0	12-13	610.0	3.0	12-13	350	4.0	9-12	330	3.0	9-13	1,670	20.0	7=>8	850.0	4.0	12=>13	780.0	3.0	9-12-13	2030.0	6.0	12=>13=>9	5230.0	12.0	11,12,13,9,4,8,2,3,5,(6,10),7,1	11,12,(9,13),4,8,2,3,5,10,6,7,1	12,(11,13),9,(5,10),4,2,(8,1),3,(6,7)	12,13,9,10,1,4,(11,7),2,5,3,6,8	12.6 - 12.9 - 13.5 - 13.0 - 12.3 - 12.7 - 13.0 - 13.5	12.6 - 25.5 - 39.0 - 52.0 - 64.3 - 77.0 - 90.0 - 103.5 (39.0-39.2)
201043011309	ダ	左	1600	晴	稍重	14:35	ベストブーツ特別 		2010-1-13	10	船橋	2	(別定)		3.0	290.0	1.0	3.0	150	1.0	1.0	200	5.0	2.0	160	3.0	1-3	2460.0	12.0	1-3	2280.0	12.0	1-3	600	9.0	2-3	270	1.0	1-2	970	14.0	3=>1	3790.0	21.0	3=>1	3550.0	17.0	1-2-3	1830.0	5.0	3=>1=>2	11930.0	41.0	3,6,5,10,4,(2,11),1,9,7,8	3,6,5,4,10,2,1,11,(7,9),8	3,6,(2,5),10,4,1,7,11,9,8	3,6,2,(5,7),(4,1),10,11,9,8	13.1 - 12.7 - 13.0 - 12.7 - 12.6 - 13.0 - 13.4 - 14.0	13.1 - 25.8 - 38.8 - 51.5 - 64.1 - 77.1 - 90.5 - 104.5 (38.8-40.4)
201043011310	ダ	左	1700	晴	稍重	15:10	フレンドリーブーツ特 		2010-1-13	10	船橋	2	(別定)		1.0	2640.0	8.0	1.0	340	8.0	6.0	130	2.0	5.0	120	1.0	1-4	2760.0	9.0	1-6	6150.0	20.0	1-6	1,310	17.0	1-5	1,210	14.0	5-6	190	1.0	1=>4	11080.0	21.0	1=>6	28100.0	53.0	1-5-6	4220.0	11.0	1=>6=>5	75180.0	178.0	1,14,2,6,5,4,11,9,13,12,3,7,10-8	1142654119133127108	1,(14,6),2,11,5,13,4,3,12,7,8,9,10	1,6,2,5,(3,14),4,11,13,12,8,7,9,10	6.6 - 11.6 - 12.5 - 13.1 - 12.9 - 12.4 - 12.5 - 12.8 - 13.8	6.6 - 18.2 - 30.7 - 43.8 - 56.7 - 69.1 - 81.6 - 94.4 - 108.2 (30.7-39.1)
201043011311	ダ	左	1000	晴	稍重	15:45	船橋記念	G	2010-1-13	10	船橋	2	(別定)		7.0	350.0	2.0	7.0	130	2.0	13.0	120	1.0	6.0	160	3.0	5-8	390.0	1.0	7-13	430.0	1.0	7-13	220	1.0	6-7	360	2.0	6-13	410	4.0	5=>8	910.0	2.0	7=>13	930.0	2.0	6-7-13	950.0	1.0	7=>13=>6	3860.0	2.0			(3,7),12,(2,4,6,13),(1,8,10,11),(5,9),14	7,3,12,13,6,4,(2,8),(1,9,10),11,5,14	11.9 - 10.6 - 11.1 - 12.2 - 13.4	11.9 - 22.5 - 33.6 - 45.8 - 59.2 (33.6-36.7)
201043011312	ダ	左	1200	晴	稍重	16:20	ヒヨドリ賞		2010-1-13	10	船橋	2	(別定)		5.0	490.0	2.0	5.0	220	4.0	4.0	220	3.0	10.0	340	5.0	4-5	1860.0	7.0	4-5	2080.0	7.0	4-5	530	7.0	5-10	1,980	19.0	4-10	3,690	31.0	5=>4	2690.0	10.0	5=>4	3810.0	13.0	4-5-10	19090.0	48.0	5=>4=>10	82620.0	192.0		9,1,3,10,(6,11),12,4,7,(5,8),2	9,3,1,10,6,11,4,12,5,(7,8),2	9,(1,3),10,6,4,11,12,5,8,7,2	12.1 - 11.0 - 11.6 - 12.6 - 13.4 - 13.7	12.1 - 23.1 - 34.7 - 47.3 - 60.7 - 74.4 (34.7-39.7)
201043011401	ダ	左	1500	晴	稍重	10:30	4歳		2010-1-14	10	船橋	3	31万円以上100万円未満		5.0	230.0	1.0	5.0	130	1.0	6.0	130	2.0	2.0	220	5.0	5-5	650.0	4.0	5-6	570.0	2.0	5-6	210	1.0	2-5	380	3.0	2-6	680	10.0	5=>5	670.0	1.0	5=>6	960.0	2.0	2-5-6	1640.0	2.0	5=>6=>2	6620.0	3.0	11,5,9,6,(8,10),2,4,1,7,3,12	115968210417312	(11,5),9,(6,2,8),(4,10),7,3,1,12	5,(11,9),(6,2,8),4,(3,10),7-12,1	6.5 - 12.9 - 13.5 - 13.3 - 12.9 - 12.9 - 13.1 - 13.8	6.5 - 19.4 - 32.9 - 46.2 - 59.1 - 72.0 - 85.1 - 98.9 (32.9-39.8)
201043011402	ダ	左	1500	晴	稍重	11:00	C3三　四イ		2010-1-14	10	船橋	3			7.0	280.0	2.0	7.0	140	2.0	11.0	410	5.0	4.0	510	7.0	6-8	220.0	1.0	7-11	2170.0	6.0	7-11	640	6.0	4-7	940	12.0	4-11	2,610	23.0	6=>8	440.0	2.0	7=>11	2360.0	8.0	4-7-11	8300.0	24.0	7=>11=>4	33620.0	95.0	1,7,10,6,(2,11),9,(4,5),8	1,7,(6,10),11,2,9,(4,5),8	(1,7),11,(10,6),9,4,2,5-8	7,11,1,(6,10),5,4,9,2,8	6.6 - 12.9 - 12.8 - 12.9 - 12.6 - 12.6 - 12.8 - 13.6	6.6 - 19.5 - 32.3 - 45.2 - 57.8 - 70.4 - 83.2 - 96.8 (32.3-39.0)
201043011403	ダ	左	1500	晴	稍重	11:30	C3三　四ア		2010-1-14	10	船橋	3			12.0	140.0	1.0	12.0	100	1.0	8.0	160	3.0	11.0	140	2.0	6-8	320.0	1.0	8-12	590.0	2.0	8-12	290	3.0	11-12	190	1.0	8-11	440	5.0	8=>6	230.0	1.0	12=>8	720.0	2.0	8-11-12	1120.0	1.0	12=>8=>11	2470.0	2.0	2,8,(1,12),6,(9,11),5,7,4,10,3	2,8,(1,12),6,(5,11),9,7,4,(3,10)	(2,8),12,1,6,(5,11),7,9,4,3,10	8,12,2,(1,11),6,(5,7),9,4,3,10	6.7 - 12.6 - 13.0 - 12.9 - 12.6 - 12.8 - 12.9 - 13.3	6.7 - 19.3 - 32.3 - 45.2 - 57.8 - 70.6 - 83.5 - 96.8 (32.3-39.0)
201043011404	ダ	左	1200	晴	稍重	12:00	C2八　九		2010-1-14	10	船橋	3			10.0	380.0	3.0	10.0	190	2.0	8.0	580	8.0	6.0	1,120	10.0	6-7	1810.0	8.0	8-10	9010.0	24.0	8-10	1,680	19.0	6-10	3,770	31.0	6-8	7,080	42.0	7=>6	2350.0	10.0	10=>8	18020.0	40.0	6-8-10	129830.0	130.0	10=>8=>6	1570380.0	822.0		612791051241138	612107952143118	6,10,12,9,(7,5),2,4,1,3,8,11	12.5 - 11.4 - 11.9 - 12.4 - 13.0 - 13.5	12.5 - 23.9 - 35.8 - 48.2 - 61.2 - 74.7 (35.8-38.9)
201043011405	ダ	左	1500	晴	稍重	12:30	C3　選抜牝馬		2010-1-14	10	船橋	3	(別定)		7.0	260.0	1.0	7.0	140	2.0	4.0	170	3.0	3.0	300	6.0	4-6	760.0	2.0	4-7	730.0	3.0	4-7	290	2.0	3-7	800	10.0	3-4	840	11.0	6=>4	1440.0	5.0	7=>4	1300.0	2.0	3-4-7	2430.0	6.0	7=>4=>3	8670.0	19.0	1,8,6,(2,3),4,5,9,10,7,12,11	(1,8),6,2,3,4,5,9,10,7,12,11	(1,8),3,6,(4,7),2,(9,10),5,12,11	837142106951112	7.2 - 12.4 - 12.7 - 13.0 - 12.9 - 12.9 - 13.3 - 14.0	7.2 - 19.6 - 32.3 - 45.3 - 58.2 - 71.1 - 84.4 - 98.4 (32.3-40.2)
201043011406	ダ	左	1600	晴	稍重	13:00	C2八　九		2010-1-14	10	船橋	3			8.0	500.0	3.0	8.0	160	3.0	10.0	1,370	11.0	11.0	120	1.0	5-6	6260.0	14.0	8-10	40040.0	41.0	8-10	8,140	46.0	8-11	210	1.0	10-11	3,410	30.0	5=>6	11090.0	22.0	8=>10	76990.0	67.0	8-10-11	19090.0	40.0	8=>10=>11	242790.0	357.0	1,10,8,6,12,(2,5),(7,11),13,14,3,9,4	1,10,(6,8),(2,11),(5,12),7,3,13,14,9,4	(1,10),8,6,11,(2,7),3,(5,12),13,4,(14,9)	10,8,11,6,1,3,(2,7),13,4,14,(5,12),9	12.6 - 12.2 - 12.9 - 12.9 - 13.0 - 12.8 - 12.9 - 14.1	12.6 - 24.8 - 37.7 - 50.6 - 63.6 - 76.4 - 89.3 - 103.4 (37.7-39.8)
201043011407	ダ	左	1200	晴	稍重	13:30	C2六　七		2010-1-14	10	船橋	3			8.0	470.0	2.0	8.0	140	2.0	12.0	150	3.0	1.0	100	1.0	6-8	560.0	3.0	8-12	770.0	3.0	8-12	330	3.0	1-8	210	2.0	1-12	170	1.0	6=>8	1030.0	5.0	8=>12	1590.0	7.0	1-8-12	510.0	1.0	8=>12=>1	4020.0	8.0		11,(1,6,8),7,5,12,3,(2,4),9,10	1,8,6,11,(3,12),(7,4),5,9,(2,10)	181236117459210	12.5 - 11.5 - 11.7 - 12.3 - 13.1 - 13.6	12.5 - 24.0 - 35.7 - 48.0 - 61.1 - 74.7 (35.7-39.0)
201043011408	ダ	左	1600	晴	稍重	14:00	C2六　七		2010-1-14	10	船橋	3			8.0	230.0	1.0	8.0	120	1.0	3.0	320	7.0	2.0	120	2.0	3-6	1760.0	7.0	3-8	2450.0	6.0	3-8	780	9.0	2-8	220	1.0	2-3	1,020	13.0	6=>3	2820.0	11.0	8=>3	2950.0	9.0	2-3-8	2490.0	7.0	8=>3=>2	13610.0	30.0	(5,7),(8,10,12),2,11,3,(6,4),(1,9)	578101223116491	(5,7),(8,9),2,(11,10),3,(6,4),12,1	5,7,8,(2,9),3,11,6,4,1,10,12	12.6 - 12.0 - 12.6 - 13.1 - 12.9 - 12.8 - 13.6 - 14.6	12.6 - 24.6 - 37.2 - 50.3 - 63.2 - 76.0 - 89.6 - 104.2 (37.2-41.0)
201043011409	ダ	左	1600	晴	稍重	14:35	ベストハルター特別 		2010-1-14	10	船橋	3	(別定)		6.0	200.0	1.0	6.0	120	1.0	2.0	150	3.0	9.0	200	5.0	2-5	660.0	2.0	2-6	700.0	2.0	2-6	290	2.0	6-9	440	4.0	2-9	610	9.0	5=>2	1270.0	3.0	6=>2	1100.0	2.0	2-6-9	1620.0	4.0	6=>2=>9	6350.0	8.0	11,2,6,1,7,12,5,(3,9),8,4,10	11,2,6,1,7,5,(9,12),4,8,(10,3)	2,6,11,1,7,(5,9),4,12,(10,8)=3	2,6,1,11,7,(4,9),5,10,8,12=3	12.6 - 12.1 - 13.7 - 12.9 - 12.3 - 12.6 - 12.9 - 13.5	12.6 - 24.7 - 38.4 - 51.3 - 63.6 - 76.2 - 89.1 - 102.6 (38.4-39.0)
201043011410	ダ	左	1600	晴	稍重	15:10	C1二		2010-1-14	10	船橋	3			1.0	1520.0	6.0	1.0	260	6.0	4.0	120	1.0	12.0	120	2.0	1-4	2090.0	10.0	1-4	1860.0	9.0	1-4	730	10.0	1-12	560	7.0	4-12	240	1.0	1=>4	5080.0	23.0	1=>4	5160.0	22.0	1-4-12	1900.0	4.0	1=>4=>12	23110.0	73.0	11,8,3,4,2,12,7,(1,10),5,6,9	118342127101569	(11,8),3,4,12,2,1,10,5,7,6,9	8,11,4,12,3,1,2,5,(6,10),7,9	12.2 - 12.1 - 12.4 - 12.6 - 12.5 - 13.1 - 13.7 - 14.8	12.2 - 24.3 - 36.7 - 49.3 - 61.8 - 74.9 - 88.6 - 103.4 (36.7-41.6)
201043011411	ダ	左	1700	晴	稍重	15:45	千葉テレビ放送盃 		2010-1-14	10	船橋	3			9.0	150.0	1.0	9.0	120	1.0	7.0	1,210	12.0	13.0	420	6.0	5-6	2970.0	9.0	7-9	7980.0	18.0	7-9	4,580	35.0	9-13	1,010	9.0	7-13	31,500	79.0	6=>5	5260.0	15.0	9=>7	7470.0	21.0	7-9-13	61420.0	107.0	9=>7=>13	181050.0	335.0	13,14,12,9,1,(5,6),10,4,7,3,8,2,11	13,14,12,9,1,(5,6),10,4,7,3,8,2,11	13,14,9,10,12,6,(1,7,3),(4,5),8,(2,11)	13,9,(14,10),(12,6),7,3,1,5,4,8,2,11	6.7 - 11.1 - 12.5 - 13.0 - 13.0 - 12.7 - 12.6 - 12.7 - 13.0	6.7 - 17.8 - 30.3 - 43.3 - 56.3 - 69.0 - 81.6 - 94.3 - 107.3 (30.3-38.3)
