	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201044011801	ダ	右	1200	晴	良	11:00	4歳		2010-1-18	16	大井	1	18万円未満		11	140	1	11	120	1	7	160	2	10.0	450	7.0	6-8	300.0	1.0	7-11	270	1	7-11	160	1	10-11	630	10	7-10	1,270	16	8=>6	340.0	1.0	11=>7	370	1	7-10-11	2090	8	11=>7=>10	4220	11			7,9,11,3,1,12,4,5,(10,2),8,6	791131410512286	12.5 - 11.3 - 12.2 - 12.9 - 12.6 - 13.4	12.5 - 23.8 - 36.0 - 48.9 - 61.5 - 74.9 (36.0-38.9)
201044011802	ダ	右	1200	晴	良	11:30	C3　4歳　選抜牝馬		2010-1-18	16	大井	1	(ハンデ)		3	770	5	3	230	4	5	130	1	11.0	390	6.0	2-3	620.0	2.0	3-5	840	2	3-5	430	3	3-11	2,930	34	5-11	1,100	11	2=>3	1660.0	7.0	3=>5	2330	6	3-5-11	7180	20	3=>5=>11	34820	88			15,5,7,8,9,2,3,6,14,(1,12),13,16,10,11,4	15572389161213111416104	13.0 - 11.2 - 12.5 - 13.5 - 12.7 - 13.1	13.0 - 24.2 - 36.7 - 50.2 - 62.9 - 76.0 (36.7-39.3)
201044011803	ダ	右	1500	晴	良	12:00	3歳		2010-1-18	16	大井	1	64万円以上85.5万円未満		13	2550	8	13	440	8	9	130	1	2.0	140	3.0	6-8	660.0	3.0	9-13	3010	10	9-13	800	10	2-13	1,250	17	2-9	180	1	8=>6	2350.0	11.0	13=>9	10040	35	2-9-13	2480	6	13=>9=>2	43510	129	1.2913210117485136e+16	12,9,13,2,(10,11),(4,7),(8,3),(1,5),6	91213211410153876	9,13,2,12,(4,11),1,10,5,3,8,6,7	6.9 - 12.3 - 13.8 - 12.9 - 12.4 - 13.0 - 13.9 - 13.8	6.9 - 19.2 - 33.0 - 45.9 - 58.3 - 71.3 - 85.2 - 99.0 (33.0-40.7)
201044011804	ダ	右	1200	晴	良	12:30	C3九		2010-1-18	16	大井	1			10	920	4	10	250	4	8	130	1	14.0	450	8.0	4-5	1920.0	10.0	8-10	1580	4	8-10	750	5	10-14	3,480	33	8-14	850	6	5=>4	5840.0	22.0	10=>8	3900	14	8-10-14	7110	24	10=>8=>14	49670	148			1,9,(2,4,10),13,16,6,8,7,14,15,12,3,11	1,(9,10),2,13,(16,4),8,6,(7,14),15,12,3,11	12.7 - 11.3 - 12.1 - 13.4 - 13.2 - 14.0	12.7 - 24.0 - 36.1 - 49.5 - 62.7 - 76.7 (36.1-40.6)
201044011805	ダ	右	1400	晴	良	13:00	3歳		2010-1-18	16	大井	1	85.5万円以上187万円未満		2	530	3	2	290	3	14	560	7	3.0	530	6.0	2-8	9920.0	28.0	2-14	15990	36	2-14	2,880	29	2-3	990	10	3-14	2,690	26	2=>8	13230.0	44.0	2=>14	17810	50	2-3-14	26780	72	2=>14=>3	181270	455		1028751291313641114	10,8,12,2,7,13,9,5,3,(1,14),4,11,6	10,8,12,2,13,9,(5,7),3,14,1,4,11,6	13.0 - 11.4 - 12.2 - 13.2 - 13.8 - 13.2 - 13.5	13.0 - 24.4 - 36.6 - 49.8 - 63.6 - 76.8 - 90.3 (36.6-40.5)
201044011806	ダ	右	1600	晴	良	13:30	3歳		2010-1-18	16	大井	1	85.5万円以上187万円未満		7	1240	6	7	180	4	11	140	2	3.0	120	1.0	6-8	2150.0	9.0	7-11	2960	12	7-11	700	9	3-7	540	6	3-11	360	2	6=>8	5020.0	24.0	7=>11	7540	37	3-7-11	2780	10	7=>11=>3	31310	109	489111512263710.0	481911512263710	4,8,9,11,1,5,7,(2,3,12),6,10	4,8,9,11,(1,7),5,2,(3,6),10,12	12.9 - 12.8 - 13.8 - 13.3 - 12.7 - 13.5 - 13.6 - 13.5	12.9 - 25.7 - 39.5 - 52.8 - 65.5 - 79.0 - 92.6 - 106.1 (39.5-40.6)
201044011807	ダ	右	1600	晴	良	14:00	C1　C2　選抜牝馬		2010-1-18	16	大井	1	(ハンデ)		11	1100	4	11	290	4	9	140	1	15.0	380	6.0	5-6	690.0	2.0	9-11	1950	5	9-11	790	5	11-15	2,850	36	9-15	1,350	15	6=>5	2150.0	7.0	11=>9	4800	16	9-11-15	8840	26	11=>9=>15	56410	159	4,10,11,15,(3,8),9,13,2,12,14,5,6,7,1	4,10,11,3,(8,15),(2,9),13,5,12,14,7,6,1	4,10,11,8,3,15,9,2,13,(7,5),14,12,6,1	104118153925713121461	12.7 - 12.3 - 13.3 - 13.0 - 12.6 - 13.2 - 13.7 - 13.6	12.7 - 25.0 - 38.3 - 51.3 - 63.9 - 77.1 - 90.8 - 104.4 (38.3-40.5)
201044011808	ダ	右	1400	晴	良	14:30	C2三　四		2010-1-18	16	大井	1			8	240	1	8	160	2	9	310	6	11.0	900	11.0	5-6	1460.0	8.0	8-9	2250	9	8-9	830	8	8-11	2,140	25	9-11	3,880	40	5=>6	2350.0	11.0	8=>9	3060	9	8-9-11	17680	58	8=>9=>11	64680	194		8,14,9,3,11,2,6,(1,10,13),5,4,12,7	8149311102135641127	8,14,9,11,(3,10),(2,13),5,6,1,(12,4),7	13.5 - 11.9 - 12.3 - 12.5 - 13.0 - 12.3 - 13.1	13.5 - 25.4 - 37.7 - 50.2 - 63.2 - 75.5 - 88.6 (37.7-38.4)
201044011809	ダ	右	1600	晴	良	15:00	C2三　四		2010-1-18	16	大井	1			15	200	1	15	130	1	7	200	4	1.0	230	5.0	4-8	260.0	1.0	7-15	610	1	7-15	260	1	1-15	550	5	1-7	1,020	10	8=>4	490.0	1.0	15=>7	1270	3	1-7-15	2320	9	15=>7=>1	7450	18	1,12,15,11,(2,4,8),14,16,10,6,7,(5,13),9,3	1,12,15,11,2,4,8,14,16,(6,10),7,13,5,9,3	1,15,(11,10),8,7,16,12,6,2,14,9,5,4,13,3	1,15,10,(8,7),11,16,6,12,9,2,5,14,3,13,4	12.5 - 11.8 - 12.7 - 12.4 - 12.4 - 13.3 - 13.6 - 13.7	12.5 - 24.3 - 37.0 - 49.4 - 61.8 - 75.1 - 88.7 - 102.4 (37.0-40.6)
201044011810	ダ	右	1600	晴	良	15:30	福寿草特別競走 		2010-1-18	16	大井	1			8	230	1	8	110	1	6	120	2	9.0	480	8.0	5-6	370.0	1.0	6-8	350	1	6-8	230	1	8-9	930	10	6-9	1,140	14	6=>5	590.0	1.0	8=>6	770	2	6-8-9	2980	10	8=>6=>9	8600	24	6,4,(5,11),2,12,1,8,3,7,10,9	642511112837109	6,(4,8),12,2,(5,11),1,3,7,10,9	684122311151079	12.3 - 11.8 - 12.8 - 12.7 - 12.4 - 13.2 - 13.5 - 13.6	12.3 - 24.1 - 36.9 - 49.6 - 62.0 - 75.2 - 88.7 - 102.3 (36.9-40.3)
