waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018106718	リアルドリーム			05604	魚住謙心	05610	加藤和宏	429	-2
2	2	2018105765	ホットスポット			a0199	服部大地	a01c1	井樋一也	435	-1
3	3	2018106092	スマートディアナ			a02fb	柴田勇真	05235	金田一昌	447	-4
4	4	2018103614	ヤマカツエール			a02e3	甲賀弘隆	05553	黒木豊	461	-6
5	5	2015101976	ユキノジャパン			a0194	鈴木太一	a01c1	井樋一也	416	-9
6	6	2017106534	プレシャスパール			05300	葛山晃平	05319	菅原欣也	411	13
7	7	2018103619	リアルイマージン			a01e5	青柳正義	a02b7	中川雅之	478	-3
7	8	2018106030	ミーティア			a01fa	松戸政也	05235	金田一昌	431	0
8	9	2014100940	リマインドミー			05603	兼子千央	a0116	室井眞文	510	-2
8	10	2018102462	スクリーニング			05299	吉原寛人	05235	金田一昌	456	-2
