rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	14		ホワイトサクセス	牝4	54.0		横川怜央	1:15.6		1-1	38.9	22.5	7	470	-5		的場直之		栗山正	100.0
2	3	5		ルベライト	牡4	56.0		加藤和博	1:15.8	1.1/4	5-5	38.4	18.6	6	481	3		高岩孝敏		井上久光	40.0
3	8	15		フラヴィアレネット	牝5	54.0		達城龍次	1:16.0	1.0	12-11	37.7	3.3	2	422	-2		荒井朋弘		（有）馬の友舎	25.0
4	2	2		レッドダンク	牡4	56.0		楢崎功祐	1:16.1	3/4	3-3	39.0	53.5	11	463	-3		岡野尚光		村島昭男	15.0
5	4	6		レイホーウエーブ	セ6	56.0		坂井英光	1:16.2	クビ	14-14	37.8	4.8	3	454	-1		森下淳平		永井啓弍	10.0
6	2	3		カンパニリズモ	セ5	56.0		瀧川寿希	1:16.2	アタマ	2-2	39.3	3.0	1	475	-5		米田英世		松本俊廣	
7	1	1		アサヒノマッチ	牝7	51.0		仲原大生	1:16.4	1.0	9-9	38.6	10.4	4	466	1		柏木一夫		佐藤傳二	
8	7	12		カハラレインボー	牝4	54.0		矢野貴之	1:16.7	1.3/4	7-7	39.1	25.6	8	442	1		栗田裕光		八嶋長久	
9	6	10		ミスターソウルマン	牡5	56.0		高野誠毅	1:16.8	クビ	15-15	37.8	142.9	14	496	7		高岩孝敏		杉浦和也	
10	5	9		ヨツバチャン	牝4	54.0		柏木健宏	1:16.9	1/2	8-8	39.3	31.0	9	477	0		佐野謙二		（株）佐野牧場	
11	4	7		サノルア	牝6	54.0		遠藤健太	1:17.0	クビ	12-13	38.7	203.4	15	492	-2		遠藤茂		（株）ファーストビ	
12	3	4		ナルノステファニー	牝4	54.0		千田洋	1:17.0	ハナ	10-10	39.2	13.1	5	476	-3		嶋田幸晴		成瀬篤司	
13	7	13		ヤマジュンロッキー	牡4	56.0		江里口裕	1:17.3	1.3/4	4-4	40.2	119.5	12	481	1		小野寺晋		山下洵一郎	
14	5	8		ミイダッシュ	牝4	54.0		西啓太	1:17.6	1.1/2	11-12	39.4	123.3	13	427	1		松浦裕之		信田朋嗣	
15	6	11		ボイセンベリー	牝4	54.0		的場文男	1:17.9	1.1/2	6-6	40.5	34.2	10	453	-9		久保杉隆		山本いち	
