日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/01/16	晴	9	16	5	10	48.1	9	14	54.0	良	1:09.8	0.9	7-9	33.6-35.3	35.4	中山	202206010609	サンライズS(3勝クラス)	202206010609	01135	芝	1200	506	6	0.0
2021/12/05	晴	9	15	7	12	10.1	5	8	54.0	良	1:08.0	0.6	3-5	33.3-34.1	34.4	中山	202106050209	南総S(3勝クラス)	202106050209	01135	芝	1200	500	-4	0.0
2021/09/04	晴	12	14	3	3	12.5	4	14	53.0	良	1:29.8	1.2	2-2-2	29.4-35.9	37.0	札幌	202101020712	日高S(3勝クラス)	202101020712	01135	芝	1500	504	8	0.0
2021/08/08	曇	10	16	8	15	7.4	5	1	52.0	良	1:09.0	-0.1	6-5	33.1-35.9	35.3	函館	202102011210	潮騒特別(2勝クラス)	202102011210	01135	芝	1200	496	6	1537.1
2021/07/17	晴	10	16	6	12	5.2	2	3	52.0	良	1:09.4	0.3	3-3	34.1-35.0	35.1	福島	202103010510	横手特別(2勝クラス)	202103010510	01135	芝	1200	490	10	385.3
2021/05/02	曇	11	13	4	5	25.0	11	13	54.0	良	1:48.6	2.4	3-3-3	34.7-35.9	37.2	東京	202105020411	スイートピーS(L)	202105020411	01135	芝	1800	480	-8	0.0
2021/04/03	晴	7	12	5	6	15.9	6	1	54.0	良	1:34.8	-0.1	1-2-2	35.4-35.2	35.1	中山	202106030307	3歳1勝クラス	202106030307	01135	芝	1600	488	2	730.0
2021/03/14	晴	11	15	4	7	16.5	8	14	54.0	重	1:36.6	1.8	10-7-9	33.9-37.2	38.2	中山	202106020611	アネモネS(L)	202106020611	01135	芝	1600	486	-12	0.0
2021/01/11	曇	11	16	3	6	30.6	11	5	54.0	良	1:35.3	0.9	3-8-9	35.8-35.7	36.1	中山	202106010411	フェアリーS(G3)	202106010411	01135	芝	1600	498	8	350.0
2020/12/13	曇	10	8	2	2	15.8	6	2	54.0	良	1:22.2	0.2	3-3	35.4-34.5	34.0	中京	202007030410	つわぶき賞(1勝クラス)	202007030410	01135	芝	1400	490	0	406.2
2020/11/14	晴	4	16	6	12	13.4	5	1	54.0	良	1:09.9	-0.1	2-2	34.0-35.9	35.8	福島	202003030504	2歳未勝利	202003030504	01135	芝	1200	490	-6	510.0
2020/11/08	晴	5	14	7	11	7.2	3	4	54.0	良	1:11.1	0.4	4-3	34.7-36.0	36.1	福島	202003030405	2歳新馬	202003030405	00726	芝	1200	496	0	110.0
