日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/02/27	晴	6	15	7	14	3.6	1	2	54.0	良	1:56.6	1.2	14-14-12-10	38.6-39.0	38.8	中山	202206020206	4歳以上1勝クラス	202206020206	01135	ダ	1800	462	0	310.0
2022/01/30	曇	7	12	4	4	27.4	8	4	54.0	良	2:14.0	1.2	5-6-7-8	31.9-36.2	36.9	東京	202205010207	4歳以上1勝クラス	202205010207	01135	ダ	2100	462	2	120.0
2022/01/08	晴	4	16	4	7	9.5	4	3	54.0	稍	1:55.6	1.1	12-12-10-10	36.7-38.6	38.9	中山	202206010204	4歳以上1勝クラス	202206010204	01135	ダ	1800	460	2	190.0
2021/12/19	晴	8	16	5	9	18.1	6	3	54.0	稍	1:53.4	1.0	11-11-10-9	36.8-38.2	38.1	中山	202106050608	3歳以上1勝クラス	202106050608	01135	ダ	1800	458	6	190.0
2021/11/21	晴	3	16	3	6	16.6	8	4	53.0	良	2:36.4	0.8	14-15-13-9	38.2-37.7	37.4	福島	202103020603	3歳以上1勝クラス	202103020603	01135	ダ	2400	452	2	110.0
2021/11/13	晴	10	14	4	6	115.7	14	12	53.0	良	2:43.6	2.1	7-9-11-14	37.8-36.6	37.9	福島	202103020310	磐梯山特別(1勝クラス)	202103020310	01135	芝	2600	450	-4	0.0
2021/10/17	雨	7	10	6	6	36.9	8	6	52.0	稍	2:30.4	1.3	9-9-9-10	36.9-36.0	35.9	東京	202105040407	3歳以上1勝クラス	202105040407	00689	芝	2400	454	18	0.0
2021/07/31	晴	3	14	4	6	3.4	2	1	54.0	良	1:53.7	0.0	8-8-4-4	36.6-38.7	38.3	新潟	202104030303	3歳未勝利	202104030303	01122	ダ	1800	436	2	510.0
2021/07/11	小雨	2	15	4	7	3.6	2	4	54.0	重	1:46.6	0.9	3-3-3-3	29.6-38.5	39.2	福島	202103010402	3歳未勝利	202103010402	01122	ダ	1700	434	-8	77.0
2021/06/26	晴	2	16	1	1	3.4	2	2	54.0	稍	1:38.5	0.2	3-3	35.8-37.3	37.3	東京	202105030702	3歳未勝利	202105030702	01122	ダ	1600	442	6	200.0
2021/06/05	曇	2	15	2	2	3.0	1	2	54.0	重	1:37.8	0.3	6-6	35.4-37.3	37.0	東京	202105030102	3歳未勝利	202105030102	01122	ダ	1600	436	2	200.0
2021/05/16	小雨	2	16	7	13	2.3	1	2	54.0	良	1:39.0	0.3	5-5	35.4-38.2	37.9	東京	202105020802	3歳未勝利	202105020802	01122	ダ	1600	434	8	200.0
2021/03/28	小雨	1	16	8	16	6.9	4	2	54.0	良	1:56.1	0.4	5-5-5-6	37.9-38.3	38.1	中京	202107020601	3歳未勝利	202107020601	01135	ダ	1800	426	-8	200.0
2021/03/07	曇	2	16	3	6	14.1	6	11	54.0	稍	1:58.5	1.7	11-10-12-13	37.6-39.5	40.2	中山	202106020402	3歳未勝利	202106020402	00689	ダ	1800	434	-10	0.0
2021/02/20	晴	1	16	2	4	7.8	3	6	54.0	良	1:26.9	0.5	9-7	36.3-37.6	37.2	東京	202105010701	3歳未勝利	202105010701	01134	ダ	1400	444	4	0.0
2021/01/31	晴	3	16	8	16	3.5	1	3	54.0	重	1:39.0	0.2	2-2	35.6-37.8	37.9	東京	202105010203	3歳未勝利	202105010203	01134	ダ	1600	440	4	130.0
2020/10/25	晴	1	13	3	3	31.2	8	3	54.0	良	1:39.5	0.1	5-6	36.1-37.9	37.3	東京	202005040601	2歳未勝利	202005040601	01134	ダ	1600	436	-2	130.0
2020/10/04	曇	2	16	2	4	54.6	10	4	54.0	良	1:36.6	0.7	5-4-3	35.2-36.2	36.5	中山	202006040902	2歳未勝利	202006040902	01134	芝	1600	438	-2	77.0
2020/09/12	曇	9	9	1	1	102.8	7	5	54.0	稍	1:37.8	0.7	5-3-3	36.1-36.1	36.4	中山	202006040109	アスター賞(1勝クラス)	202006040109	01134	芝	1600	440	0	101.0
2020/08/23	晴	5	18	8	16	175.2	16	9	54.0	良	1:51.2	2.0	12-13	36.8-34.4	35.2	新潟	202004030405	2歳新馬	202004030405	00726	芝	1800	440	0	0.0
