waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019101019	タマモモンレーブ	牡3	54.0	01095	吉田隼	01065	大橋		
2	2	2017100431	ハイアーグレード	牝5	55.0	01112	荻野琢	01128	今野		
3	3	2019104116	コパノニコルソン	牡3	53.0	01182	泉谷	01018	宮		
3	4	2018100764	マダムシュシュ	牝4	55.0	01157	鮫島駿	01027	田村		
4	5	2019104537	カラフルキューブ	牝3	52.0	01093	藤岡佑	01117	高野		
4	6	2019101698	ダノンマジック	牡3	54.0	01144	菱田	01162	田中博		
5	7	2017103378	リアルシング	牡5	57.0	01032	池添	01021	池添兼		
5	8	2019103507	ロードヴァレンチ	セ3	54.0	01030	松田	01153	中舘		
6	9	2018102030	オーホンブリック	牡4	55.0	01186	角田和	01130	吉村		
6	10	2018103094	ディーエスボンバー	牡4	57.0	01015	古川吉	01066	岡田		
7	11	2018103280	インテグラルシチー	牡4	57.0	01178	斎藤	01123	牧田		
7	12	2019103671	デライトアゲン	牡3	54.0	01091	丹内	01051	岩戸		
8	13	2016102040	ウインホノカ	牝6	54.0	01181	秋山稔	01056	本間		
8	14	2018104984	マンオブカレッジ	セ4	57.0	01140	横山和	01092	松永幹		
