rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	6		デルマセドナ	牝3	54.0		団野大成	1:26.6		7-6	38.0	2.7	1	464	0		田中克典		浅沼廣幸	520.0
2	8	16		タマモペアリング	牝3	51.0		角田大河	1:26.8	1.0	2-1	38.8	4.3	2	452	2		角田晃一		タマモ	210.0
3	3	5		タガノクリステル	牝3	54.0		酒井学	1:26.9	3/4	8-8	37.9	6.4	4	474	-10		長谷川浩		八木良司	130.0
4	2	4		エレアイム	牝3	54.0		西村淳也	1:27.2	1.1/2	3-3	39.0	11.2	5	482	2		奥村豊		サンデーレーシング	78.0
5	2	3		ミスティファイ	牝3	54.0		岩田望来	1:27.3	3/4	1-2	39.4	11.4	6	440	-6		石坂公一		サンデーレーシング	52.0
6	6	12		ブルックレット	牝3	54.0		幸英明	1:27.8	3.0	5-5	39.4	14.8	7	458	2		北出成人		三嶋牧場	
7	5	9		ココシルフィード	牝3	54.0		藤懸貴志	1:27.8	アタマ	11-9	38.5	138.2	14	456	0		奥村豊		ノルマンディーサラブレッドレーシング	
8	8	15		ノーブルラベンダー	牝3	54.0		藤岡康太	1:28.3	3.0	14-13	38.5	176.4	15	434	-4		羽月友彦		青芝商事	
9	1	2		ワイルドベティ	牝3	50.0		今村聖奈	1:28.5	1.0	9-9	39.4	124.1	12	424	2		今野貞一		吉田勝己	
10	4	8		クイーンオブロード	牝3	54.0		横山和生	1:29.1	3.1/2	15-15	39.1	29.9	8	436	0		安田翔伍		増田和啓	
11	5	10		ジェルメ	牝3	54.0		藤井勘一	1:29.2	3/4	11-11	39.6	118.4	11	452	0		石坂公一		ターフ・スポート	
12	7	14		スパイツヴァルール	牝3	54.0		松若風馬	1:29.4	1.0	3-3	41.2	6.2	3	532	0		杉山晴紀		ＫＲジャパン	
13	1	1		ミレヴィーナス	牝3	54.0		国分恭介	1:29.7	1.3/4	16-16	38.6	115.3	10	452	0		茶木太樹		岡田隆寛	
14	4	7		メイショウナガツキ	牝3	51.0		角田大和	1:30.0	1.3/4	11-11	40.6	77.6	9	420	-12		角田晃一		松本好雄	
15	7	13		パロクサイダー	牝3	54.0		松山弘平	1:30.8	5.0	5-6	42.4	133.6	13	382	-2		鈴木孝志		吉田勝利	
16	6	11		コウエイヨカオゴ	牝3	50.0		永島まな	1:33.7	大	9-13	44.3	321.5	16	418	-2		新谷功一		伊東政清	
