rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	9		ワイルドゲーム	牡7	56.0		戸部尚実	1:28.5		5-4-1	37.3	1.5	1	492	-1		川西毅		（同）小林英一ホール	32.0
2	1	1		スカイスペクター	牝4	54.0		岡部誠	1:29.2	3.0	1-1-2	38.6	48.6	6	456	-6		井手上慎		冨田清誠	10.2
3	3	3		モスコミュール	牝4	54.0		渡辺竜也	1:30.6	7.0	8-8-7	37.4	5.1	3	456	-3		川嶋弘吉		木村良明	5.8
4	4	4		モンテゾーロ	牝6	52.0		宮下瞳	1:30.7	3/4	3-3-4	39.7	16.2	4	444	3		竹下太		関山芳邦	3.8
5	6	6		バンカーズギャル	牝4	54.0		丹羽克輝	1:31.0	1.1/2	4-5-5	39.7	91.5	7	436	-7		竹下直人		永井秀貴	2.6
6	7	7		モリノラピス	牝4	54.0		横井将人	1:31.5	2.1/2	6-6-6	39.8	129.1	8	466	-2		安部幸夫		稲葉光昭	
7	2	2		カリマンタン	牝4	54.0		今井貴大	1:31.7	1.1/2	2-2-3	41.0	3.6	2	399	0		原口次夫		加藤千豊	
8	7	8		ゼフィールネイジ	牝6	54.0		加藤利征	1:32.4	3.0	7-7-8	40.0	426.0	9	418	-5		栗田和昌		中川健	
9	5	5		タカノオージャ	牡4	56.0		大畑雅章	1:32.6	1.1/2	9-9-9	39.3	31.0	5	502	-5		今津勝之		大西和子	
除	8	10		フォーユアラヴ	牝6	54.0		丸山真一					---		432	5		坂口義幸		遠藤喜和	
