waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2014101761	ジュエリーアイス			05578	落合玄太	a02e6	黒川智貴	454	-2
2	2	2012104397	ローレンアイザック			05089	宮崎光行	a02a1	安田武広	490	4
3	3	2018100312	パワースカイ			05091	五十嵐冬	05749	櫻井拓章	456	10
4	4	2015103277	トップギア			05411	桑村真明	a0264	千葉津代	452	0
5	5	2015100931	ルンタイメルア			05545	山本咲希	05509	米川昇	470	-2
6	6	2017106758	ウィシュワールド			05592	小野楓馬	a0372	佐々木国	516	2
6	7	2017106749	カナディアンロブ			05286	服部茂史	05055	堂山芳則	552	8
7	8	2016102862	ベアーレ			05512	阪野学	05660	斉藤正弘	480	4
7	9	2017106745	ワンダフルライフ			05477	黒澤愛斗	a03d6	森山雄大	484	2
8	10	2017104179	ペイシャタイム			05534	石川倭	a02a1	安田武広	478	2
8	11	2018100012	サンケイワールド			05492	阿部龍	05311	角川秀樹	486	-2
