着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		1	---	1	000a0126b0	セ	5			57.0	93.4	0.0			5509.0	00nan	00nan	0.0	2014G0a01c07
2		2	---	2	000a0126b3	セ	5			57.0					5135.0	00nan	00nan	0.0	2014G0a01c07
3		4	---	6	2008103388	牡	6			57.0	94.2				5203.0	00nan	00nan	0.0	2014G0a01c07
4		9	---	4	2009106353	牡	5			57.0	94.2				5454.0	00nan	00nan	0.0	2014G0a01c07
5		3	---	4	2007190006	セ	7			57.0					5212.0	00nan	00nan	0.0	2014G0a01c07
6		6	---	3	2009106035	牡	5			57.0	94.3				1014.0	00nan	00nan	0.0	2014G0a01c07
7		8	---	6	000a012870	牡	6			57.0					5374.0	00nan	00nan	0.0	2014G0a01c07
8		11	---	9	2009106872	牝	5			55.5	94.4				5510.0	00nan	00nan	0.0	2014G0a01c07
9		10	---	9	000a012871	セ	5			57.0					5494.0	00nan	00nan	0.0	2014G0a01c07
10		7	---	8	000a012872	セ	5			57.0					00nan	00nan	00nan	0.0	2014G0a01c07
1		2	---	1	000a0127c7	セ	4			57.0	121.9	0.0			5509.0	00nan	00nan	0.0	2014G0a01c08
2		3	---	2	000a011fe2	セ	6			57.0	121.9				5454.0	00nan	00nan	0.0	2014G0a01c08
3		6	---	7	000a0127cb	牡	4			57.0	122.1				00nan	00nan	00nan	0.0	2014G0a01c08
4		1	---	5	2006190004	セ	8			57.0					5271.0	00nan	00nan	0.0	2014G0a01c08
5		12	---	11	000a0127d0	セ	4			57.0					5212.0	00nan	00nan	0.0	2014G0a01c08
6		8	---	3	000a0127cc	セ	5			57.0					5527.0	00nan	00nan	0.0	2014G0a01c08
7		9	---	5	2009102619	牡	5			57.0	122.5				5203.0	00nan	00nan	0.0	2014G0a01c08
8		5	---	8	000a011cd7	セ	8			57.0					5465.0	00nan	00nan	0.0	2014G0a01c08
9		11	---	12	000a01238f	セ	6			57.0					5510.0	00nan	00nan	0.0	2014G0a01c08
10		10	---	10	000a0127ce	セ	6			57.0					843.0	00nan	00nan	0.0	2014G0a01c08
11		7	---	8	000a012387	セ	5			57.0					5306.0	00nan	00nan	0.0	2014G0a01c08
12		4	---	3	000a012391	セ	5			57.0	122.9				5494.0	00nan	00nan	0.0	2014G0a01c08
