rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	3		ブルスクーロ	牡3	56.0		太宰啓介	1:20.9		1-1	35.1	2.3	1	514	2		池添学		サンデーレーシング	750.0
2	6	11		エイシンゾーン	牝3	54.0		秋山真一	1:21.1	1.1/4	7-6	34.6	14.7	6	434	-2		藤岡健一		栄進堂	300.0
3	6	12		カーサデルシエロ	牝4	55.0		藤井勘一	1:21.2	1/2	7-8	34.6	10.4	5	440	0		藤原英昭		下河辺俊行	190.0
4	5	10		ホッコーメヴィウス	セ3	53.0		団野大成	1:21.2	クビ	18-18	33.6	23.2	7	460	0		西浦勝一		北幸商事	110.0
5	7	13		トロシュナ	牝3	54.0		横山武史	1:21.3	クビ	9-9	34.5	5.1	2	454	-12		大竹正博		サンデーレーシング	75.0
6	3	5		ヴィルトゥース	牝4	53.0		斎藤新	1:21.3	アタマ	3-3	35.0	8.4	3	410	-2		石坂正		サンデーレーシング	
7	2	4		タニノミッション	牝3	54.0		松若風馬	1:21.3	クビ	2-2	35.2	8.5	4	488	-6		角居勝彦		谷水雄三	
8	8	16		ギンコイエレジー	牝4	52.0		亀田温心	1:21.3	アタマ	9-9	34.5	29.2	8	468	-2		南井克巳		フジワラ・ファーム	
9	4	7		プリミエラムール	牝3	54.0		丸田恭介	1:21.5	1.1/4	14-13	34.4	36.8	9	452	12		田島俊明		ライオンレースホース	
10	1	2		ロカマドール	牝3	54.0		吉田隼人	1:21.6	1/2	3-3	35.3	39.7	10	448	2		尾形和幸		中村祐子	
11	8	17		エイカイマドンナ	牝4	55.0		荻野極	1:21.6	ハナ	14-15	34.4	74.7	14	440	-4		藤原英昭		二木英徳	
12	7	15		アングレーム	牝4	55.0		中谷雄太	1:21.7	3/4	12-13	34.6	45.2	11	448	-4		矢野英一		キャロットファーム	
13	7	14		メイショウコミチ	牝3	54.0		藤懸貴志	1:21.8	1/2	6-6	35.3	54.5	12	444	6		本田優		松本好雄	
14	3	6		チャリオット	牝3	54.0		国分優作	1:21.9	1/2	12-9	35.1	78.9	15	454	-14		松下武士		ラ・メール	
15	1	1		メイスンハナフブキ	牝3	54.0		岡田祥嗣	1:22.1	1.1/4	3-3	35.9	172.8	16	440	-6		小島茂之		梅村浩	
16	8	18		ファストライフ	牝4	55.0		西田雄一	1:22.2	3/4	9-9	35.3	65.7	13	450	-2		青木孝文		石川秀守	
17	4	8		マリノスピカ	牝3	54.0		高倉稜	1:22.3	3/4	16-16	35.0	193.1	17	464	-13		天間昭一		和田志保	
18	5	9		オーロスターキス	牝4	55.0		蛯名正義	1:22.4	1/2	16-16	35.0	228.6	18	480	-10		小島茂之		加藤徹	
