rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		エイシンヨッシー	牡3	56.0		小牧太	1:53.4		8-7-6-4	38.1	7.4	3	452	14		今野貞一		栄進堂	750.0
2	8	11		レオンコロナ	牡3	56.0		吉田隼人	1:53.5	1/2	2-2-2-2	38.8	2.5	1	460	-2		鈴木孝志		山口敦広	300.0
3	1	1		ユノディエール	牡5	57.0		荻野極	1:54.0	3.0	9-9-10-7	38.2	13.0	6	462	6		岡田稲男		ロイヤルパーク	190.0
4	3	3		ヴィジャランス	牡4	54.0		団野大成	1:54.1	クビ	1-1-1-1	39.5	8.3	4	542	12		中竹和也		加藤誠	110.0
5	6	7		テーオーポシブル	牡3	56.0		松若風馬	1:54.5	2.1/2	3-3-3-3	39.7	3.1	2	474	0		梅田智之		小笹公也	75.0
6	5	5		トーホウボッカ	牡3	56.0		横山武史	1:54.7	1.1/2	3-3-5-4	39.6	45.3	9	482	-6		田中清隆		東豊物産	
7	8	10		アオテン	牡6	57.0		丸田恭介	1:55.0	1.3/4	7-7-6-7	39.8	18.1	7	510	-10		高橋文雅		ヒダカ・ブリーダーズ・ユニオン	
8	7	9		ノーリミッツ	牡3	55.0		川又賢治	1:55.0	ハナ	9-9-9-10	39.5	24.8	8	442	0		木原一良		山内邦一	
9	6	6		ラハトケレブ	牡6	57.0		高倉稜	1:55.8	5.0	11-11-10-11	40.0	245.1	11	488	2		牧田和弥		永田和彦	
10	2	2		ヒロノライデン	牡4	57.0		西田雄一	1:56.6	5.0	3-3-6-7	41.4	75.1	10	488	14		蛯名利弘		小野博郷	
11	7	8		ラデツキー	牡3	54.0		斎藤新	1:57.5	5.0	3-6-4-4	42.5	12.0	5	514	2		寺島良		中辻明	
