rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	11		スターファースト	牡3	56.0		本田正重	1:51.2		3-3-3-3	40.0	3.0	1	472	-8		小崎憲		ＣＨＥＶＡＬＡＴＴＡＣＨＥ	250.0
2	2	2		ジェノバフレイバー	牡3	56.0		和田譲治	1:52.0	4.0	2-2-2-2	41.0	9.3	4	474	6		松永康利		尾田信夫	100.0
3	1	1		カルヴァドス	牝3	54.0		矢野貴之	1:52.0	クビ	8-8-8-5	40.1	5.4	3	470	10		加藤和宏		ノルマンディーサラブレッドレーシング	62.5
4	7	9		ロードエメラルド	牡3	56.0		笹川翼	1:52.2	1.0	10-10-10-8	40.0	17.7	7	409	-11		森田直行		ロードホースクラブ	37.5
5	7	10		ワンダージュノ	牡3	56.0		岡村健司	1:52.4	1.0	5-5-4-4	41.2	14.8	6	494	10		森田直行		山本能成	25.0
6	3	3		デルマアメミット	牡3	56.0		宮崎北斗	1:52.5	クビ	1-1-1-1	41.6	10.8	5	462	-16		鈴木慎太		浅沼廣幸	
7	6	8		グリューフィア	セ3	56.0		森泰斗	1:52.6	1/2	6-6-5-6	41.2	3.2	2	498	-3		米谷康秀		伊達泰明	
8	8	12		ギンリン	牡3	55.0		古岡勇樹	1:52.8	1.0	11-11-11-11	40.4	33.0	8	493	-3		小桧山悟		江川伸夫	
9	5	6		ノブオートーケン	牡3	56.0		山崎誠士	1:53.2	2.0	9-9-9-10	41.2	34.8	9	454	2		山本学		トーケンサービス（	
10	5	5		ススムライン	セ3	56.0		藤本現暉	1:53.2	クビ	12-12-12-12	40.7	94.0	12	450	4		斉藤敏		川添裕起	
11	4	4		キョウエイシャイン	牝3	54.0		秋元耕成	1:53.5	1.1/2	4-4-7-9	41.8	59.4	11	448	-6		小澤宏次		田中晴夫	
12	6	7		バルストライク	牡3	56.0		張田昂	1:53.9	2.0	7-7-6-7	42.3	50.8	10	536	-6		玉井昇		田村忠正	
