waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017101063	シンゲキノユキミ			a041e	田中洸多	05593	小野寺晋	392	-4
2	2	2017101259	ビックプーカオ			05524	笹川翼	a01ab	辻野豊	507	0
3	3	2015101249	ブルベアハーブ			05559	藤田凌	05593	小野寺晋	480	-4
3	4	2017104173	キタノライアン			a02ad	江里口裕	a02f7	田中正人	501	-3
4	5	2014106480	ミノルンヤッタカ			a0278	横川怜央	05711	的場直之	451	0
4	6	2017103645	キャッチビート			a025f	安藤洋一	a0239	澤佳宏	448	2
5	7	2017105685	ネオジョーダン			05594	仲原大生	a01a6	柏木一夫	482	-6
5	8	2017101046	リコーハンリー			05420	真島大輔	05655	蛯名雄太	479	-5
6	9	2015104369	スマイルジーニアス			a021f	石川駿介	05546	高岩孝敏	508	0
6	10	2017103644	グラナダフォンテン			a02d8	瀬川将輝	a01e7	井上弘之	452	-6
7	11	2017109083	ウインキエスト			a02d7	西啓太	05607	堀千亜樹	478	7
7	12	2016103637	ホウヨウノキセキ			a025a	遠藤健太	05492	遠藤茂	430	-7
8	13	2017103388	ワールドイマージン			a0485	菅原涼太	05204	村上頼章	429	-2
8	14	2017102259	サーエドモンド			a0277	千田洋	05729	高橋清顕	468	-4
