rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		サロマタイショウ	牡5	680.0		赤塚健仁	1:30.9				14.9	5	1050	-4		久田守		稲谷義雄	30.0
2	8	9		カネサスペシャル	牡8	680.0		鈴木恵介	1:38.9				3.3	2	1094	0		村上慎一		坂井秀彰	11.4
3	7	8		カネサヒロイン	牝6	660.0		渡来心路	1:39.0				32.7	9	963	-6		村上慎一		坂井秀彰	6.6
4	5	5		カイセキングオー	牡4	670.0		阿部武臣	1:42.5				4.6	3	1077	-4		坂本東一		近藤昇	3.6
5	4	4		オージョ	牝6	660.0		島津新	1:43.9				8.6	4	1048	3		林豊		林翔一	2.4
6	3	3		キタイノホシ	牡9	680.0		松田道明	1:46.0				2.8	1	991	-7		村上慎一		大熊金八	
7	8	10		ドラゴンボーイ	牡6	680.0		金田利貴	1:46.6				28.5	8	1005	10		林豊		古河達幸	
8	7	7		シャイニング	牡9	680.0		船山蔵人	1:47.1				15.7	6	1090	10		田上忠夫		古川一志	
9	6	6		ブラックテーオー	牡10	680.0		長澤幸太	1:48.9				18.0	7	1090	13		服部義幸		鈴木正浩	
10	1	1		アアモンドボルト	セ5	680.0		藤野俊一	1:51.4				44.5	10	1126	6		山本正彦		山内一幸	
