日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/08	曇	10	16	6	11	6.6	3	3	56.0	良	1:13.2	0.7	3-3	35.0-37.5	38.0	大井	202244030810	江戸見坂賞競走	movie.html?race_id=202244030810	05380	ダ	1200	529	5	60.0
2021/11/01	曇	11	16	2	4	9.3	5	2	56.0	重	1:27.0	0.0	1-1-1	36.1-39.0	39.0	大井	202144110111	ポルックス賞競走	movie.html?race_id=202144110111	05380	ダ	1400	524	-2	96.0
2021/10/08	晴	10	16	1	2	12.0	7	2	56.0	良	1:27.5	0.1	1-1-1	36.4-38.3	38.4	大井	202144100810	つる座特別競走	movie.html?race_id=202144100810	05380	ダ	1400	526	-1	80.0
2021/09/22	晴	9	14	6	10	4.1	2	13	55.0	良	1:14.7	2.7	7-7	35.0-37.0	39.3	大井	202144092209	C1二　三四	movie.html?race_id=202144092209	05380	ダ	1200	527	8	0.0
2021/08/20	晴	12	12	7	9	5.7	3	1	55.0	稍	1:12.9	-0.5	3-3	35.2-37.7	37.5	大井	202144082012	サードニックス賞	movie.html?race_id=202144082012	05380	ダ	1200	519	-2	120.0
2021/08/05	晴	9	10	3	3	2.4	1	3	55.0	良	1:13.7	0.2	1-1	35.0-38.5	38.7	大井	202144080509	C1五　六	movie.html?race_id=202144080509	05380	ダ	1200	521	-5	30.0
2021/07/15	晴	8	9	8	8	3.1	1	6	55.0	稍	1:43.2	1.6	2-2-2-3	37.2-39.5	41.1	大井	202144071508	C1三　四	movie.html?race_id=202144071508	05380	ダ	1600	526	-1	0.0
2021/07/02	雨	3	10	8	10	3.6	2	2	56.0	不	1:42.2	0.4	2-2-2-2	36.8-39.7	40.1	大井	202144070203	3歳　337.	movie.html?race_id=202144070203	05380	ダ	1600	527	-2	64.0
2021/06/11	晴	2	10	8	10	1.4	1	8	56.0	良	1:29.0	0.8	4-4-4	36.3-39.3	39.6	大井	202144061102	3歳　307万	movie.html?race_id=202144061102	05380	ダ	1400	529	6	0.0
2021/04/29	雨	2	13	1	1	4.2	1	1	56.0	良	1:13.5	-0.5	1-1	35.4-38.1	38.1	大井	202144042902	3歳　335万	movie.html?race_id=202144042902	05380	ダ	1200	523	23	210.0
2021/01/19	晴	1	14	4	5	2.2	1	1	56.0	良	1:15.4	-0.5	2-2	36.1-39.3	39.2	大井	202144011901	3歳　95万円	movie.html?race_id=202144011901	05286	ダ	1200	500	-15	220.0
2020/12/25	晴	2	8	3	3	1.6	1	4	55.0	良	1:46.8	0.9	4-4-3-3	39.6-41.2	41.5	大井	202044122502	2歳　新馬(新馬)	movie.html?race_id=202044122502	05380	ダ	1600	515	0	43.5
