rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		イケノアスリート	牡3	56.0		田中直人	1:22.3		5-4-6-4	37.0	4.1	3	464	-2		渡辺博文		池添安雄	34.0
2	6	6		オデュッセウス	セ7	56.0		山口勲	1:22.6	1.1/2	6-7-3-1	37.7	5.8	4	500	-2		北村欣也		藤木隆之	10.2
3	7	7		イケノコスモス	牡5	56.0		兒島真二	1:23.0	2.0	9-8-7-6	37.5	3.9	2	448	-4		渡辺博文		池添安雄	5.4
4	8	10		ビレッジキング	セ5	56.0		吉田順治	1:23.5	2.1/2	4-5-4-5	38.6	43.2	8	441	11		濱田一夫		村山輝雄	2.7
5	8	9		タイセイドライヴ	牡7	56.0		石川慎将	1:23.5	クビ	2-2-1-3	38.7	9.3	5	436	0		手島勝利		谷謙介	2.0
6	2	2		エイシンブリス	牝6	51.0		金山昇馬	1:23.8	1.1/2	1-1-2-2	39.0	14.3	6	468	1		池田忠好		若林武雄	
7	7	8		フルムーンソング	牡7	56.0		田中純	1:23.8	クビ	8-9-8-8	38.1	38.6	7	448	1		松島壽		村山光弘	
8	3	3		マエガミ	牝5	54.0		鮫島克也	1:24.0	3/4	3-3-5-7	38.9	2.8	1	456	-5		真島元徳		副島義久	
9	5	5		ピースタップ	牝4	54.0		山下裕貴	1:25.6	8.0	10-10-9-9	39.8	110.1	9	408	1		頼本盛行		（同）ＪＰＮ技研	
10	1	1		ナゲキッス	牝3	54.0		川島拓	1:25.7	1/2	7-6-10-10	40.1	266.6	10	449	9		大垣敏夫		野口幸八	
